DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.25,6.75,15.1,0
2009-10-02,0.29,2.51,10.32,0
2009-10-03,0.27,0.14,10.18,0
2009-10-04,0.26,0,12.45,0
2009-10-05,0.25,0.12,12.67,0
2009-10-06,0.24,0.02,16.63,0
2009-10-07,0.24,0.04,17.57,0
2009-10-08,0.23,0.12,17.21,0
2009-10-09,0.24,9.04,13.53,0
2009-10-10,0.35,6.16,12.44,0
2009-10-11,0.54,3.88,12.89,0
2009-10-12,0.49,18.16,8.97,0
2009-10-13,0.38,1.44,4.94,0.07
2009-10-14,0.3,1.13,3.07,0.39
2009-10-15,0.28,0.54,2.85,0.95
2009-10-16,0.27,1.07,3.61,1.03
2009-10-17,0.27,3.28,3.79,0.9
2009-10-18,0.31,1.41,3.66,0.81
2009-10-19,0.28,0.04,3.33,0.66
2009-10-20,0.28,0.03,3.94,0.52
2009-10-21,0.26,0,4.7,0.36
2009-10-22,0.3,2.17,10.5,0.18
2009-10-23,0.28,2.82,10.88,0.05
2009-10-24,0.26,5.26,8.87,0.01
2009-10-25,0.26,0,10.09,0
2009-10-26,0.25,0.59,10.44,0
2009-10-27,0.24,0.03,9.17,0
2009-10-28,0.23,0,8.47,0
2009-10-29,0.23,2.4,8.11,0
2009-10-30,0.24,0.65,4.77,0
2009-10-31,0.25,0,2.9,0
2009-11-01,0.24,0,2.05,0
2009-11-02,0.24,4,2,0.14
2009-11-03,0.46,9.64,1.56,2.96
2009-11-04,0.42,4.47,0.59,4.65
2009-11-05,0.43,1.29,4.17,4.09
2009-11-06,0.39,5.25,4.11,2.76
2009-11-07,0.67,2.93,4.99,1.55
2009-11-08,0.46,5.08,4.25,0.91
2009-11-09,0.66,0.08,6.13,0.46
2009-11-10,0.46,6.07,4.05,0.32
2009-11-11,0.39,1.26,4.61,0.39
2009-11-12,0.38,0.01,4.11,0.3
2009-11-13,0.31,0,5.22,0.22
2009-11-14,0.31,0,6.31,0.14
2009-11-15,0.3,0.49,7.18,0.08
2009-11-16,0.3,0,6.94,0.05
2009-11-17,0.29,0,8.2,0.03
2009-11-18,0.29,2.95,7.81,0.01
2009-11-19,0.31,0,7.35,0.01
2009-11-20,0.28,0,6.8,0.01
2009-11-21,0.28,0.02,5.37,0
2009-11-22,0.27,0.1,4.25,0
2009-11-23,0.32,5.45,4.54,0
2009-11-24,0.31,0.6,6.99,0
2009-11-25,0.28,0,6.66,0
2009-11-26,0.27,0,4.39,0
2009-11-27,0.26,0.43,4.41,0
2009-11-28,0.31,4.43,4.26,0
2009-11-29,0.3,0.01,4.97,0
2009-11-30,0.28,0.25,10.05,0
2009-12-01,0.51,13.76,7.17,0.01
2009-12-02,0.81,0,2.1,0.03
2009-12-03,0.44,0,1.54,0.03
2009-12-04,0.35,0.06,3.01,0.02
2009-12-05,0.32,0,2.05,0.02
2009-12-06,0.29,0,1.34,0.02
2009-12-07,0.28,0.13,2.67,0.02
2009-12-08,0.3,6.81,3.21,0.02
2009-12-09,0.4,2.71,4.15,0.25
2009-12-10,0.29,1.02,3.53,0.25
2009-12-11,0.28,4.17,2.14,0.3
2009-12-12,0.28,1.53,-0.44,1.41
2009-12-13,0.27,0.23,-2.88,1.88
2009-12-14,0.26,1.19,-3.68,2.35
2009-12-15,0.24,0.14,-3.74,3.18
2009-12-16,0.24,0.71,-4.46,3.57
2009-12-17,0.23,0.44,-5.4,3.93
2009-12-18,0.22,0.37,-6.57,4.36
2009-12-19,0.29,6.66,-8.86,7.07
2009-12-20,0.4,0.06,-13.4,11.05
2009-12-21,0.51,0.01,-9.38,10.8
2009-12-22,0.51,0.23,1.28,10.03
2009-12-23,0.53,3.41,5.09,5.82
2009-12-24,0.52,0.96,5.98,3.32
2009-12-25,0.71,11.85,8.24,1.02
2009-12-26,1.63,0.13,1.54,0.73
2009-12-27,0.69,0.76,0.8,0.83
2009-12-28,0.5,0,-0.29,0.85
2009-12-29,0.42,1.54,-0.72,0.87
2009-12-30,0.37,0.36,0.94,1.24
2009-12-31,0.36,0.39,0.86,1.01
2010-01-01,0.34,0.01,2.4,0.82
2010-01-02,0.33,0.99,0.27,0.93
2010-01-03,0.3,0.14,-2.29,1.49
2010-01-04,0.26,0.21,-3.1,1.53
2010-01-05,0.28,1.98,-3.43,2.22
2010-01-06,0.29,4.07,-2.62,6.66
2010-01-07,0.28,1.1,-2.25,8.27
2010-01-08,0.28,14.41,-2.18,13.04
2010-01-09,0.64,8.88,0.32,21.18
2010-01-10,1.15,0.71,-0.72,21.17
2010-01-11,0.77,2.3,-2.99,21.87
2010-01-12,0.58,0.1,-3.98,22.75
2010-01-13,0.47,0.59,-3.39,22.58
2010-01-14,0.4,1.06,-2.48,23.37
2010-01-15,0.36,0.86,-2.31,24.32
2010-01-16,0.33,0.13,-2.88,24.47
2010-01-17,0.31,2.72,-3.33,25.43
2010-01-18,0.31,1.61,-1.47,27.21
2010-01-19,0.31,0.93,-2.74,26.6
2010-01-20,0.31,0.37,-3.95,25.57
2010-01-21,0.31,2.51,-5.51,26.46
2010-01-22,0.29,0.12,-8.04,27.43
2010-01-23,0.25,0.12,-9.55,27.37
2010-01-24,0.25,0.54,-7.48,27.5
2010-01-25,0.23,0.66,-7.02,27.94
2010-01-26,0.23,2.32,-8.15,29.67
2010-01-27,0.22,0,-12.56,30.2
2010-01-28,0.21,0.51,-8.03,30.33
2010-01-29,0.24,0.22,-4.79,30.1
2010-01-30,0.24,1.21,-2.05,29.94
2010-01-31,0.24,0.58,-3.91,30.3
2010-02-01,0.23,0.17,-7.45,30
2010-02-02,0.23,0.52,-6.83,29.75
2010-02-03,0.23,2.8,-3.12,29.88
2010-02-04,0.23,1.53,0.34,30.89
2010-02-05,0.23,1.22,1.28,28.07
2010-02-06,0.24,7.05,-0.92,29.69
2010-02-07,0.23,0.27,-5.45,32.36
2010-02-08,0.22,0.04,-8,32.17
2010-02-09,0.22,0.21,-6.17,32.05
2010-02-10,0.2,4.4,-3.69,32.88
2010-02-11,0.22,6.99,-3.28,40.47
2010-02-12,0.21,1.79,-3.41,44.08
2010-02-13,0.21,0.04,-3.64,43.93
2010-02-14,0.2,0.02,-6.28,43.48
2010-02-15,0.2,0.35,-3.65,43.31
2010-02-16,0.2,0.04,-4.74,43
2010-02-17,0.2,0.29,-0.63,41.64
2010-02-18,0.21,0.02,1.11,37.77
2010-02-19,0.25,3.64,0.65,32.37
2010-02-20,0.84,5.19,1.47,28.59
2010-02-21,0.84,0,-1.69,27.41
2010-02-22,0.88,0,-0.74,24.4
2010-02-23,0.94,0,1.46,20.17
2010-02-24,0.96,0.19,2.75,15.75
2010-02-25,1.02,0.21,3.36,11.61
2010-02-26,1.11,5.68,3.91,8.53
2010-02-27,1.81,0.12,4.29,6.81
2010-02-28,1.03,1.32,5.43,5.63
2010-03-01,0.84,2.39,6.24,4.14
2010-03-02,0.83,1.89,3.04,3.18
2010-03-03,0.69,0.6,2.07,2.92
2010-03-04,0.62,1.24,1.43,2.97
2010-03-05,0.56,0.2,-1.99,3.26
2010-03-06,0.49,2.14,-2.95,3.79
2010-03-07,0.47,0.54,-3.88,5.66
2010-03-08,0.39,0.67,-5.14,5.89
2010-03-09,0.41,0.07,-3.54,6.06
2010-03-10,0.38,3.97,-3.23,6.67
2010-03-11,0.4,4.31,-1.7,12.98
2010-03-12,0.38,0.29,-0.35,13.06
2010-03-13,0.38,0.13,0.88,11.45
2010-03-14,0.35,0.03,1.95,9.37
2010-03-15,0.36,1.97,0.74,8.89
2010-03-16,0.34,3.78,2.52,8.32
2010-03-17,0.38,1.91,3.02,7.94
2010-03-18,0.37,0,5.17,5.55
2010-03-19,0.36,0,7.04,3.09
2010-03-20,0.38,0,7.47,1.54
2010-03-21,0.4,0.35,9.91,0.7
2010-03-22,0.49,6.58,7.75,0.34
2010-03-23,0.46,0,8.31,0.18
2010-03-24,0.41,0.02,8.74,0.08
2010-03-25,0.39,0.15,10.95,0.03
2010-03-26,0.39,0.08,11.51,0.01
2010-03-27,0.4,5.44,8.75,0
2010-03-28,0.37,0.76,7.78,0
2010-03-29,0.34,0.01,9.98,0
2010-03-30,0.34,0,10.94,0
2010-03-31,0.47,5.12,7.8,0.01
2010-04-01,0.42,1.28,7.22,0.01
2010-04-02,0.54,2.61,5.03,0.86
2010-04-03,0.41,0,6.41,0.57
2010-04-04,0.35,0.02,8.86,0.25
2010-04-05,0.41,7.18,6.53,0.1
2010-04-06,0.35,0,7.08,0.06
2010-04-07,0.31,0,6.7,0.03
2010-04-08,0.3,0,9.09,0.02
2010-04-09,0.29,0.08,10.14,0.01
2010-04-10,0.28,1.42,7.72,0.01
2010-04-11,0.28,1.56,4.8,0.08
2010-04-12,0.28,5.8,3.81,0.18
2010-04-13,0.29,2.05,6.55,0.16
2010-04-14,0.33,9.24,6.46,0.08
2010-04-15,0.41,2.8,7.87,0.04
2010-04-16,0.32,1.27,9.06,0.02
2010-04-17,0.29,0,8.15,0.01
2010-04-18,0.27,0.3,8.11,0
2010-04-19,0.27,0.36,9.75,0
2010-04-20,0.26,2.01,10.94,0
2010-04-21,0.25,1.54,10,0
2010-04-22,0.24,0.49,6.63,0
