DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.55,0,11.67,0
2009-10-02,0.55,0.06,10.72,0
2009-10-03,0.6,0.41,12.44,0
2009-10-04,0.54,0.07,10.46,0
2009-10-05,0.54,0.21,11.09,0
2009-10-06,1.43,9.38,14.9,0
2009-10-07,0.99,7.02,10.55,0
2009-10-08,0.65,0,8.85,0
2009-10-09,0.61,3.97,9.65,0
2009-10-10,0.6,0.02,11.59,0
2009-10-11,0.61,1.25,12.01,0
2009-10-12,0.57,0,9.16,0
2009-10-13,0.53,0,8.39,0
2009-10-14,0.5,0,9.82,0
2009-10-15,0.5,0.25,10.53,0
2009-10-16,0.49,0.26,10.7,0
2009-10-17,0.48,0,6.66,0
2009-10-18,0.46,0.01,7.7,0
2009-10-19,0.47,0.33,8.81,0
2009-10-20,1.25,9.98,9.82,0
2009-10-21,0.94,2.32,10.29,0
2009-10-22,1.28,2.3,10.44,0
2009-10-23,2.78,1.69,11.3,0
2009-10-24,2.81,5.89,13.2,0
2009-10-25,1.89,0.54,11.72,0
2009-10-26,1.42,1.58,11.69,0
2009-10-27,1.34,0.59,13.03,0
2009-10-28,1.13,0.13,12.94,0
2009-10-29,1,0.12,11.83,0
2009-10-30,0.97,1.55,12.25,0
2009-10-31,1.39,5.4,13.22,0
2009-11-01,12.34,21.5,10.99,0
2009-11-02,3.68,3.17,7.38,0
2009-11-03,5.68,5.35,9.36,0
2009-11-04,3.43,4.18,7.61,0
2009-11-05,2.95,1.74,8,0
2009-11-06,2.99,1.98,7.62,0
2009-11-07,3.95,3.95,6.06,0
2009-11-08,3.03,0.21,6.31,0
2009-11-09,2.16,0.01,4.96,0
2009-11-10,2.09,5.5,6.06,0
2009-11-11,2.93,5.88,6.77,0
2009-11-12,5.77,12.87,9.24,0
2009-11-13,12.06,21.75,9.42,0
2009-11-14,9.36,8.07,8.71,0
2009-11-15,6.7,2.37,8.46,0
2009-11-16,9.54,12.22,9.12,0
2009-11-17,8.43,5.6,8.69,0
2009-11-18,13.27,6.22,10.86,0
2009-11-19,9.22,2.14,11.8,0
2009-11-20,10.19,13,10.08,0
2009-11-21,12.15,16.95,10.56,0
2009-11-22,10.19,11.12,7.39,0
2009-11-23,14.2,12.79,8.97,0
2009-11-24,13.41,8.8,10.62,0
2009-11-25,12.94,10.26,7.21,0
2009-11-26,13.45,10.88,6.28,0
2009-11-27,12.89,2.83,5.59,0
2009-11-28,12.62,10.09,4.16,0.07
2009-11-29,16.71,11.62,4.86,0.24
2009-11-30,9.45,0.77,2.9,0.07
2009-12-01,8.15,4.97,1.61,0.06
2009-12-02,6.8,4.92,5.86,0.02
2009-12-03,5.26,0.52,3.95,0.01
2009-12-04,5.45,0.85,4.01,0.01
2009-12-05,15.13,10.88,8.32,0
2009-12-06,16.06,12.32,7.87,0
2009-12-07,15.45,12.84,6.17,0
2009-12-08,10.19,4.04,7.19,0
2009-12-09,7.91,1.27,8.39,0
2009-12-10,6.24,0.01,5.45,0
2009-12-11,4.93,0.01,2.53,0
2009-12-12,4.15,0.02,3.87,0
2009-12-13,3.58,0.03,3.47,0
2009-12-14,3.17,1.01,2.89,0
2009-12-15,2.98,2.07,2.67,0.07
2009-12-16,2.85,1.71,2.13,0.06
2009-12-17,2.43,0.3,0.94,0.05
2009-12-18,2.14,0,-1.98,0.06
2009-12-19,1.97,0.96,-1.35,0.08
