DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.49,0.37,12.27,0
2009-10-02,0.52,1.15,11.07,0
2009-10-03,0.48,0.01,11.25,0
2009-10-04,0.45,0,11.8,0
2009-10-05,0.43,1.83,11.65,0
2009-10-06,0.5,0.24,17.71,0
2009-10-07,0.5,0.02,18.87,0
2009-10-08,0.46,7.19,15.96,0
2009-10-09,0.55,5.94,13.58,0
2009-10-10,0.59,8.65,12.35,0
2009-10-11,0.99,2.77,10.76,0
2009-10-12,0.8,22.64,7.17,0
2009-10-13,0.92,7.79,4.07,0.22
2009-10-14,0.89,2.4,1.5,1.66
2009-10-15,0.84,0.49,-0.1,1.94
2009-10-16,0.68,5.26,1.6,2.44
2009-10-17,0.7,13.41,2.25,5.34
2009-10-18,1.46,3.67,2.35,5.51
2009-10-19,1.15,0.01,1.48,4.47
2009-10-20,0.85,0,2.28,3.36
2009-10-21,0.75,0,5.06,2.17
2009-10-22,0.79,2.01,7.67,0.98
2009-10-23,0.64,1.76,6.44,0.52
2009-10-24,0.65,0.23,8.16,0.24
2009-10-25,0.7,0.73,9.97,0.12
2009-10-26,0.7,1.48,9.72,0.04
2009-10-27,0.69,0.1,8.5,0.02
2009-10-28,0.64,0,7.16,0.01
2009-10-29,0.6,0,7.74,0.01
2009-10-30,0.6,0.01,6.8,0
2009-10-31,0.57,0.02,4.48,0
2009-11-01,0.57,0,6.93,0
2009-11-02,0.61,20.44,7.3,0.03
2009-11-03,1.55,2.53,4.56,0.16
2009-11-04,1.11,6.28,6.42,0.1
2009-11-05,0.94,0.03,4.76,0.06
2009-11-06,0.8,0.02,3.12,0.05
2009-11-07,0.73,0.01,3.09,0.04
2009-11-08,0.67,2.98,3.2,0.17
2009-11-09,0.76,9.93,1.95,1.77
2009-11-10,0.83,0.52,2.76,1.95
2009-11-11,0.74,0.38,2.98,1.48
2009-11-12,0.72,1.36,2.49,1.12
2009-11-13,0.66,0.06,8.69,0.53
2009-11-14,0.69,0.91,7.44,0.27
2009-11-15,0.7,0.46,7.65,0.12
2009-11-16,0.79,6.56,9.41,0.06
2009-11-17,1.11,2.07,11.82,0.02
2009-11-18,1,5.44,8.75,0
2009-11-19,1,0,7.97,0
2009-11-20,0.83,0,7.35,0
2009-11-21,0.75,0.02,7.68,0
2009-11-22,0.73,0.25,6.97,0
2009-11-23,0.75,0.69,8.1,0
2009-11-24,0.66,6.77,8.22,0
2009-11-25,0.63,0,8.06,0
2009-11-26,0.6,0.95,6.59,0
2009-11-27,0.63,0.64,5.29,0
2009-11-28,0.61,0.01,5.2,0
2009-11-29,0.6,0,4.36,0
2009-11-30,0.58,16.56,1.92,2.25
2009-12-01,0.76,17.46,0.62,17.16
2009-12-02,0.96,0.26,-0.45,21
2009-12-03,0.91,0.02,-1.04,19.5
2009-12-04,0.9,4.19,0.58,18.5
2009-12-05,1.12,0.01,-0.78,17.42
2009-12-06,0.86,1.17,5.09,14.16
2009-12-07,1,5.89,6.85,6.7
2009-12-08,1.74,6.55,3.6,4.29
2009-12-09,1.66,1.02,1.77,4.44
2009-12-10,1.28,5.66,2.79,3.58
2009-12-11,1.52,15.79,1.38,6.67
2009-12-12,2.13,4,-0.83,14.12
2009-12-13,1.61,0.93,-2.99,15.52
2009-12-14,1.29,0.04,-4.9,15.6
2009-12-15,1.09,0.46,-5.02,15.35
2009-12-16,0.95,0.73,-6.06,15.89
2009-12-17,0.93,0.1,-7.3,15.98
2009-12-18,0.82,0.06,-8.61,15.79
2009-12-19,0.75,2.34,-11.23,16.91
2009-12-20,0.69,1.4,-10.32,17.94
2009-12-21,0.75,4.32,-1.79,22.02
2009-12-22,0.76,0.75,1.65,22.45
2009-12-23,1.43,8.22,1,22.13
2009-12-24,1.68,0.71,0.44,21.11
2009-12-25,1.5,2.7,2.66,16.43
2009-12-26,1.75,0.04,-1,14.59
2009-12-27,1.26,0.83,-1.49,14.35
2009-12-28,1.02,0.72,-0.14,14.97
2009-12-29,0.97,5,1.17,14.94
2009-12-30,1.62,8.15,5.54,8.68
2009-12-31,2.17,1.87,3.13,5.15
2010-01-01,1.83,3.69,0.41,4.44
2010-01-02,1.51,5.56,-3.88,10.94
2010-01-03,1.26,0.01,-6.27,11.88
2010-01-04,1.11,0.01,-6,11.59
2010-01-05,0.96,0.01,-7.56,11.33
2010-01-06,0.97,0.37,-5.35,11.35
2010-01-07,0.86,0.17,-3.82,11.35
2010-01-08,0.84,2.61,-4.04,12.39
2010-01-09,0.85,2,-5.23,14.45
2010-01-10,0.8,0.43,-6.32,15.46
2010-01-11,0.74,5.73,-5.39,17.73
2010-01-12,0.81,0.98,-5.06,22.11
2010-01-13,0.73,1.21,-5.78,22.34
2010-01-14,0.8,0.74,-2.18,23.72
2010-01-15,0.77,0.03,-6.77,23.44
2010-01-16,0.73,0.02,-6.93,23.1
2010-01-17,1.12,6.27,1.67,23.05
2010-01-18,1.77,0.45,0.32,20.39
2010-01-19,1.44,0.01,-1.43,19.19
2010-01-20,1.19,0.02,-1.84,18.24
2010-01-21,1.11,2.94,-0.8,19.39
2010-01-22,0.99,0.68,-0.78,20.6
2010-01-23,0.95,0.02,-3.39,19.87
2010-01-24,0.92,0.09,-1.56,18.99
2010-01-25,0.84,1.12,-1.22,18.33
2010-01-26,0.84,3.41,-3.89,20.34
2010-01-27,0.79,0.02,-7.46,21.13
2010-01-28,0.79,8.35,-3.51,26.31
2010-01-29,0.74,3.96,-1.9,30.14
2010-01-30,0.83,6.1,-3.51,36.75
2010-01-31,0.72,0.92,-6.98,38.55
2010-02-01,0.78,1.84,-6.64,39.17
2010-02-02,0.78,2.7,-2.76,42.34
2010-02-03,0.71,11.03,1.47,46.89
2010-02-04,0.93,0.01,-0.05,47.12
2010-02-05,0.97,3.82,-0.71,45.8
2010-02-06,1.02,6.26,1.07,47.7
2010-02-07,1.31,3.19,-0.46,49.84
