DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0,0,5.83,0.15
2009-10-02,0,0.01,5.19,0.1
2009-10-03,0,0.03,3.51,0.07
2009-10-04,0,0.01,2.82,0.05
2009-10-05,0,0.01,3.51,0.05
2009-10-06,0,9.8,2.97,0.43
2009-10-07,0,1.31,0.2,1.1
2009-10-08,0,1.39,-3.71,3.1
2009-10-09,0,0.54,-4.61,3.43
2009-10-10,0,0.24,-4.86,3.72
2009-10-11,0,0.22,-4.81,3.86
2009-10-12,0,2.11,-4.35,5.09
2009-10-13,0,0.42,-4.54,6.02
2009-10-14,0,0.82,-3.33,6.38
2009-10-15,0,0,-0.67,6.51
2009-10-16,0,0,3.13,5.62
2009-10-17,0.01,0,4.7,3.44
2009-10-18,0.01,0.03,2.66,2.45
2009-10-19,0.01,0.9,2.42,1.92
2009-10-20,0.01,0.03,0.69,1.52
2009-10-21,0.01,1.17,1.22,1.34
2009-10-22,0.01,2.82,2.59,2.56
2009-10-23,0.01,0.59,3.05,1.94
2009-10-24,0.01,4.65,3.64,1.15
2009-10-25,0.01,0.42,2.68,0.91
2009-10-26,0.02,0.91,2.51,0.78
2009-10-27,0.02,2.03,1.12,0.92
2009-10-28,0.02,0.67,0.36,1.72
2009-10-29,0.02,3.92,-0.21,2.83
2009-10-30,0.02,6.53,-0.23,7.71
2009-10-31,0.03,6.6,1.35,13.15
2009-11-01,NA,0.07,-3.57,12.32
2009-11-02,NA,0.97,-1.06,12.73
2009-11-03,NA,0.06,-1.3,12.7
2009-11-04,NA,0,-2.26,12.2
2009-11-05,NA,0,1.38,11.13
2009-11-06,NA,0.5,2.51,9.91
2009-11-07,NA,0.02,0.79,9.12
2009-11-08,NA,0.07,0.25,8.81
2009-11-09,NA,0,-0.74,8.43
2009-11-10,NA,0.95,-0.26,8.69
2009-11-11,NA,0,-2.14,8.46
2009-11-12,NA,0,-2.38,8.24
2009-11-13,NA,0.04,-1.63,7.94
2009-11-14,NA,0,-2.72,7.71
2009-11-15,NA,1.37,0.09,7.54
2009-11-16,NA,1.36,-1.5,8.94
2009-11-17,NA,0.96,-0.77,9.9
2009-11-18,NA,0,-2.5,9.52
2009-11-19,NA,0.63,-3.79,9.68
2009-11-20,NA,1.14,-2.1,10.26
2009-11-21,NA,0.06,-4.85,10.61
2009-11-22,NA,0,-6.79,10.45
2009-11-23,NA,2.63,-5.15,10.81
2009-11-24,NA,0.61,-2.43,13.26
