DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,6.41,9.27,10.36,0
2009-10-02,5.28,1.87,14.51,0
2009-10-03,4.07,1.18,13.26,0
2009-10-04,3.81,0.23,16.31,0
2009-10-05,3.5,0.28,18.94,0
2009-10-06,6.94,2.27,18.95,0
2009-10-07,4,8.92,14.09,0
2009-10-08,4.54,0.84,11.6,0
2009-10-09,3.94,1.03,11.81,0
2009-10-10,3.69,0.83,13.95,0
2009-10-11,3.27,0.44,15.35,0
2009-10-12,5.99,29.65,14.49,0
2009-10-13,4.34,0.01,13.95,0
2009-10-14,3.39,1.25,16.62,0
2009-10-15,4.2,14.83,15.89,0
2009-10-16,4.61,22.08,9.77,0
2009-10-17,5.99,2.45,12.58,0
2009-10-18,4,2.75,16.01,0
2009-10-19,3.56,4.82,15.79,0
2009-10-20,3.33,1.45,17.89,0
2009-10-21,3.1,1.34,17.6,0
2009-10-22,3.1,8.21,16.8,0
2009-10-23,3.04,0.63,17.83,0
2009-10-24,2.83,12.26,19.88,0
2009-10-25,3.16,14.09,14.37,0
2009-10-26,2.88,2.05,16.32,0
2009-10-27,2.72,0.23,12.86,0
2009-10-28,2.57,0.06,15.31,0
2009-10-29,2.42,0,18.29,0
2009-10-30,2.33,0.01,20.36,0
2009-10-31,2.33,0.08,21.82,0
2009-11-01,2.28,0.03,21.86,0
2009-11-02,2.24,0.02,22.6,0
2009-11-03,2.24,0.45,23.99,0
2009-11-04,2.14,0.03,23.38,0
2009-11-05,2.14,1.14,24.38,0
2009-11-06,2.83,7.5,23.67,0
2009-11-07,4.54,11.58,22.75,0
2009-11-08,11.17,13.64,16.73,0
2009-11-09,4.9,0.51,17.47,0
2009-11-10,3.39,1.35,19.66,0
2009-11-11,3.27,2.31,18.79,0
2009-11-12,3.1,1.47,19.51,0
2009-11-13,2.88,1.18,21.65,0
2009-11-14,3.33,2.32,22.39,0
2009-11-15,2.78,15.4,20.29,0
2009-11-16,6.67,16.26,17.65,0
2009-11-17,3.33,0.25,18.44,0
2009-11-18,2.88,0.24,21.33,0
2009-11-19,2.88,1.03,25.43,0
2009-11-20,3.94,1.24,19.85,0
2009-11-21,2.83,3.39,17.46,0
2009-11-22,2.83,1.07,21.75,0
2009-11-23,2.67,1.5,22.03,0
2009-11-24,2.47,3.9,22.59,0
2009-11-25,2.83,2.81,22.67,0
2009-11-26,2.52,18.45,23.27,0
2009-11-27,2.62,9.22,21.56,0
2009-11-28,4.4,27.78,22.16,0
2009-11-29,3.33,0.68,22.13,0
2009-11-30,2.52,6.88,23.33,0
2009-12-01,2.62,2.64,20.86,0
2009-12-02,2.38,0.17,22.13,0
2009-12-03,2.42,1.96,20.97,0
2009-12-04,2.24,0.59,15.5,0
2009-12-05,2.24,1.38,16.33,0
2009-12-06,2.14,0.12,20.49,0
2009-12-07,2.14,5.42,18.92,0
2009-12-08,2.1,4.99,17.39,0
2009-12-09,2.24,2.46,18.21,0
2009-12-10,2.24,3.16,19.57,0
2009-12-11,2.42,2.21,20.08,0
2009-12-12,3.39,13.08,19.84,0
2009-12-13,2.52,0.35,16.35,0
2009-12-14,2.14,0.2,18.46,0
2009-12-15,2.01,1.09,21.1,0
2009-12-16,1.88,6.29,21.7,0
2009-12-17,3.88,5.74,19.02,0
2009-12-18,3.1,3.04,18.89,0
2009-12-19,2.57,0.8,20.41,0
2009-12-20,2.19,0.1,22.19,0
2009-12-21,2.14,0.28,24.15,0
2009-12-22,3.21,3.54,21.81,0
2009-12-23,2.14,1.45,21.38,0
2009-12-24,2.1,1.41,22.76,0
2009-12-25,2.01,14.94,22.2,0
2009-12-26,2.28,4.54,22.56,0
2009-12-27,3.04,13.5,23.22,0
2009-12-28,2.72,4.43,23.54,0
2009-12-29,2.57,5.33,24.06,0
2009-12-30,2.78,7.68,23.54,0
2009-12-31,4.27,17.21,18.67,0
2010-01-01,2.93,0.39,19.07,0
2010-01-02,2.24,0.07,21.69,0
2010-01-03,2.1,0.36,22.31,0
2010-01-04,2.1,10.45,22.72,0
2010-01-05,7.21,10.63,23.87,0
2010-01-06,4.97,22.14,24.37,0
2010-01-07,4.76,70.94,19.44,0
2010-01-08,6.24,2.42,18.9,0
2010-01-09,3.88,11.7,22.3,0
2010-01-10,6.32,5.41,23.2,0
2010-01-11,5.83,21.61,21.85,0
2010-01-12,4.2,1.73,23.34,0
2010-01-13,3.39,13.5,19.94,0
2010-01-14,4,2.3,18.86,0
2010-01-15,3.16,3.21,18.22,0
2010-01-16,2.88,1.15,19.45,0
2010-01-17,2.62,14.1,21.89,0
2010-01-18,3.33,8.65,22.37,0
2010-01-19,3.04,5.59,23.93,0
2010-01-20,2.62,26.45,21.72,0
2010-01-21,8.07,40.78,17.47,0
2010-01-22,5.12,4.01,19.04,0
2010-01-23,5.59,17.19,19.26,0
2010-01-24,4.68,12.08,19.74,0
2010-01-25,4,6.53,20.51,0
2010-01-26,4.27,19.1,20.28,0
2010-01-27,5.05,7.35,21.58,0
2010-01-28,3.69,14.51,20.91,0
2010-01-29,4.47,3.79,22.32,0
2010-01-30,3.44,4.05,23.39,0
2010-01-31,3.27,3.77,23.73,0
2010-02-01,3.04,2.91,24.58,0
2010-02-02,2.88,0.83,25.59,0
2010-02-03,2.72,0.07,26.41,0
2010-02-04,2.62,0.11,27.62,0
2010-02-05,2.88,6.38,25.98,0
2010-02-06,2.57,0.08,25.88,0
2010-02-07,2.42,1.66,26.31,0
2010-02-08,2.83,40.93,23.93,0
2010-02-09,3.63,31.2,20.43,0
2010-02-10,4,8.68,21.94,0
2010-02-11,4.27,7.59,22.99,0
2010-02-12,3.5,4.01,22.59,0
2010-02-13,2.67,0.01,22.86,0
2010-02-14,2.52,5.15,24.36,0
2010-02-15,3.04,3.35,23.27,0
2010-02-16,2.72,8.94,22.24,0
2010-02-17,2.99,6.89,18.96,0
2010-02-18,3.75,3.84,19.8,0
2010-02-19,2.62,1.36,21.31,0
2010-02-20,2.47,0.25,23.6,0
2010-02-21,2.33,3.99,24.43,0
2010-02-22,3.04,3.17,23.75,0
2010-02-23,3.1,5.08,23.96,0
2010-02-24,3.27,7.75,19.73,0
2010-02-25,3.56,0.04,16.71,0
2010-02-26,2.52,0.14,17.08,0
2010-02-27,2.33,0.18,18.99,0
2010-02-28,2.24,3.65,17.96,0
2010-03-01,2.24,2.88,18.63,0
2010-03-02,2.28,2.13,19.09,0
2010-03-03,2.14,3.8,18.75,0
2010-03-04,2.14,6.19,19.58,0
2010-03-05,2.57,10.83,19.5,0
2010-03-06,3.75,21.56,17.98,0
2010-03-07,4.54,18.4,18.09,0
2010-03-08,3.16,29.26,19.1,0
2010-03-09,3.33,4.75,20.37,0
2010-03-10,2.62,0.68,21.34,0
2010-03-11,2.88,1.18,21.09,0
2010-03-12,3.5,2.37,21,0
2010-03-13,2.52,1.09,22.54,0
2010-03-14,2.83,4.48,21.86,0
2010-03-15,2.47,1.56,20.72,0
2010-03-16,2.28,2.64,18.41,0
2010-03-17,2.24,0.43,18.33,0
2010-03-18,2.06,0.08,19.78,0
2010-03-19,2.06,0.34,21.73,0
2010-03-20,2.06,12.33,21.67,0
2010-03-21,2.1,1.34,21.18,0
2010-03-22,2.1,0.15,22.58,0
2010-03-23,1.93,4.81,21.38,0
2010-03-24,2.33,13.81,21.16,0
2010-03-25,4.07,25.68,19.41,0
2010-03-26,6.24,14.29,20,0
2010-03-27,4.14,11.92,19.89,0
2010-03-28,3.75,22.4,19.38,0
2010-03-29,3.5,14.52,19.14,0
2010-03-30,4.34,1.56,18.88,0
2010-03-31,2.93,0.95,19.94,0
2010-04-01,2.67,0.12,20.44,0
2010-04-02,2.52,0.01,20.06,0
2010-04-03,2.47,0.7,20.76,0
2010-04-04,2.38,1.91,17.77,0
2010-04-05,3.5,1.9,14.64,0
2010-04-06,4.4,1.5,13.4,0
2010-04-07,4.4,2.87,13.34,0
2010-04-08,4.4,4.86,13.67,0
2010-04-09,3.33,0.97,13.78,0
2010-04-10,2.99,2.14,13.89,0
2010-04-11,2.83,1.25,15.37,0
2010-04-12,2.62,0,16.08,0
2010-04-13,2.52,0.1,17.27,0
2010-04-14,2.42,0.84,18.27,0
2010-04-15,2.33,0.06,18.62,0
2010-04-16,2.33,3.71,18.37,0
2010-04-17,2.24,1.28,19.47,0
2010-04-18,2.38,0.03,20.59,0
2010-04-19,2.19,0.01,20.63,0
2010-04-20,2.14,0,21.11,0
2010-04-21,2.78,3.67,20.82,0
2010-04-22,3.56,27.43,19.29,0
2010-04-23,5.43,53.88,14.41,0
2010-04-24,4.97,26.11,15.04,0
2010-04-25,4.4,15.42,17.76,0
2010-04-26,3.5,21.28,18.41,0
2010-04-27,7.66,1.78,15.54,0
2010-04-28,4.54,1.19,15.11,0
2010-04-29,3.75,0.97,15.71,0
2010-04-30,3.33,0.55,16.09,0
2010-05-01,3.1,0,15.61,0
2010-05-02,2.93,0,15.9,0
2010-05-03,2.83,0.01,16.88,0
2010-05-04,4.9,4.91,17.26,0
2010-05-05,2.67,2.58,15.87,0
2010-05-06,2.57,0.07,16.86,0
2010-05-07,2.52,32.3,14.33,0
2010-05-08,15.58,18.21,12.71,0
2010-05-09,8.49,0.71,11.85,0
2010-05-10,5.12,1.71,11.46,0
2010-05-11,9.14,38.49,10.39,0
2010-05-12,31.17,30.78,11.93,0
2010-05-13,13.68,1.85,14.01,0
2010-05-14,9.43,0.05,13.97,0
2010-05-15,7.66,0,15.2,0
2010-05-16,6.58,8.53,15.04,0
2010-05-17,7.3,19.19,12.23,0
2010-05-18,9.14,61.12,14.13,0
2010-05-19,10.86,13.54,13.44,0
2010-05-20,7.46,0.11,12.61,0
2010-05-21,9.8,17.35,15.65,0
2010-05-22,10.7,12.69,15.99,0
2010-05-23,9.5,8.83,16.2,0
2010-05-24,10.32,3.78,17.19,0
2010-05-25,8.28,0.62,17.44,0
2010-05-26,7.12,1.34,14.74,0
2010-05-27,6.41,0.02,13.45,0
2010-05-28,6.41,5.47,14.68,0
2010-05-29,6.94,1.43,16.15,0
2010-05-30,6.16,3.37,15.94,0
2010-05-31,5.51,0.01,12.06,0
2010-06-01,5.12,0.87,10.26,0
2010-06-02,4.97,1.73,10.82,0
2010-06-03,5.12,5.9,12.9,0
2010-06-04,7.3,7.96,14.24,0
2010-06-05,8.07,1.82,12.55,0
2010-06-06,5.99,0,10.34,0
2010-06-07,5.35,0,11.3,0
2010-06-08,4.97,0.01,10.39,0
2010-06-09,4.83,0.41,9.95,0
2010-06-10,4.54,0.66,9.92,0
2010-06-11,4.4,4.17,10.07,0
2010-06-12,4.4,0.55,10.72,0
2010-06-13,4.14,0.11,11.11,0
2010-06-14,4,0.06,12.55,0
2010-06-15,3.81,0,15.07,0
2010-06-16,3.75,0,16.51,0
2010-06-17,3.63,0.76,17.09,0
2010-06-18,3.63,1.29,15.31,0
2010-06-19,3.5,1.84,18.2,0
2010-06-20,3.94,11.96,12.41,0
2010-06-21,3.75,9.38,11.45,0
2010-06-22,3.88,0.43,10.46,0
2010-06-23,3.27,0.01,10.49,0
2010-06-24,3.21,0.2,13.71,0
2010-06-25,3.16,0.63,15.81,0
2010-06-26,3.16,0.28,15.99,0
2010-06-27,3.04,0.07,15.72,0
2010-06-28,2.99,0.56,14.3,0
2010-06-29,2.93,0.14,14.32,0
2010-06-30,2.93,0,15.57,0
2010-07-01,2.83,0.04,15.17,0
2010-07-02,2.72,0.04,14.74,0
2010-07-03,2.72,0.01,14.37,0
2010-07-04,2.93,0.01,13.91,0
2010-07-05,2.62,0.07,13.99,0
2010-07-06,2.52,0,15.51,0
2010-07-07,2.42,0,16.47,0
2010-07-08,2.42,1.21,15.13,0
2010-07-09,2.42,3.08,15.23,0
2010-07-10,2.72,1.71,14.1,0
2010-07-11,2.57,1.21,15.26,0
2010-07-12,2.42,9.58,16.66,0
2010-07-13,5.75,12.66,9.63,0
2010-07-14,2.72,0,7.21,0
2010-07-15,2.42,3.67,6.68,0
2010-07-16,2.78,9.78,5.92,0
2010-07-17,3.27,5.79,9.3,0
2010-07-18,4.68,6.75,12.18,0
2010-07-19,3.39,12.29,14.55,0
2010-07-20,5.43,0.02,11.82,0
2010-07-21,3.27,0.04,16.1,0
2010-07-22,3.04,22.57,14.02,0
2010-07-23,5.43,1.55,10.8,0
2010-07-24,3.27,3.71,10.93,0
2010-07-25,2.93,0.83,16.46,0
2010-07-26,2.83,0.59,13.65,0
2010-07-27,2.78,0.14,11.08,0
2010-07-28,2.57,0.02,13.37,0
2010-07-29,2.52,0.12,15.82,0
2010-07-30,2.38,0.07,15.69,0
2010-07-31,2.33,12.21,17.39,0
2010-08-01,7.73,23.75,9.42,0
2010-08-02,3.81,3.24,6.17,0
2010-08-03,3.39,3.52,5.22,0.01
2010-08-04,3.63,17.54,4.18,0.38
2010-08-05,7.21,8.29,6.85,0.31
2010-08-06,5.05,0.12,8.57,0.12
2010-08-07,3.88,0.01,10.86,0.05
2010-08-08,3.39,0.38,13.14,0.01
2010-08-09,3.1,0.2,10.03,0
2010-08-10,2.93,0.54,9.44,0
2010-08-11,2.83,1.69,11.69,0
2010-08-12,2.83,0.45,14,0
2010-08-13,2.72,2.3,13.72,0
2010-08-14,2.62,0.06,8.9,0
2010-08-15,2.52,0.2,7.19,0
2010-08-16,2.47,0.5,8.66,0
2010-08-17,2.42,0.08,10.17,0
2010-08-18,2.33,0.01,11.29,0
2010-08-19,2.33,0,14.11,0
2010-08-20,2.33,0.92,13.24,0
2010-08-21,2.33,0.01,15.35,0
2010-08-22,2.24,0,18.19,0
2010-08-23,2.24,0,19.08,0
2010-08-24,2.14,0,20.5,0
2010-08-25,2.1,0,18.03,0
2010-08-26,2.06,0.1,19.8,0
2010-08-27,1.97,0.16,17.81,0
2010-08-28,1.97,0.1,17.66,0
2010-08-29,1.97,0.11,18.79,0
2010-08-30,1.97,0.85,15.72,0
2010-08-31,1.97,0.89,17.34,0
2010-09-01,1.97,0.16,19.54,0
2010-09-02,1.93,0.08,19.24,0
2010-09-03,1.93,0.06,20.2,0
2010-09-04,1.88,0.72,19.1,0
2010-09-05,1.8,0.02,12.74,0
2010-09-06,1.88,0,12.05,0
2010-09-07,1.88,0.35,13.64,0
2010-09-08,1.8,3.58,13.14,0
2010-09-09,1.8,0.02,13.37,0
2010-09-10,1.84,0.04,13.33,0
2010-09-11,1.84,2.46,15.14,0
