DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.27,0.15,11.4,0
2009-10-02,0.27,0.08,11.57,0
2009-10-03,0.27,0.18,12.16,0
2009-10-04,0.26,0.2,9.58,0
2009-10-05,0.3,0,8.63,0
2009-10-06,1.31,14.29,12.69,0
2009-10-07,0.58,3.9,8.86,0
2009-10-08,0.41,0.07,7.97,0
2009-10-09,0.36,2.65,8.97,0
2009-10-10,0.33,0.01,11.03,0
2009-10-11,0.3,0.46,11.38,0
2009-10-12,0.29,0,9.33,0
2009-10-13,0.32,0.28,8.79,0
2009-10-14,0.28,0.66,10.81,0
2009-10-15,0.28,0.09,11.53,0
2009-10-16,0.27,0.11,10.04,0
2009-10-17,0.28,0,6.44,0
2009-10-18,0.28,0.41,7.49,0
2009-10-19,0.27,1.7,9.58,0
2009-10-20,0.6,4.42,8.64,0
2009-10-21,0.5,2.14,10.93,0
2009-10-22,0.39,0.54,10.75,0
2009-10-23,0.34,0.32,11.32,0
2009-10-24,0.36,2.96,12.63,0
2009-10-25,0.33,0.13,11.86,0
2009-10-26,0.31,0.41,11.72,0
2009-10-27,0.31,0.72,13.23,0
2009-10-28,0.3,0.12,12.77,0
2009-10-29,0.3,0.02,10.75,0
2009-10-30,0.31,1.52,12.23,0
2009-10-31,0.39,2.29,13.16,0
2009-11-01,3.95,20.67,10.86,0
2009-11-02,1.13,1.57,7.73,0
2009-11-03,1.13,3.26,8.67,0
2009-11-04,1.33,5.14,7.4,0
2009-11-05,4.74,6.54,7.86,0
2009-11-06,2.17,2.34,6.94,0
2009-11-07,1.48,2.37,6.03,0
2009-11-08,1.17,1.31,5.58,0
2009-11-09,0.94,0,4.03,0
2009-11-10,0.96,3.48,5.68,0
2009-11-11,0.87,2.76,6.47,0
2009-11-12,1.2,5.68,8.47,0
2009-11-13,5.43,13.86,8.29,0
2009-11-14,8.42,6.62,8.77,0
2009-11-15,3.05,0.77,7.5,0
2009-11-16,3.65,3.86,8.54,0
2009-11-17,2.31,2.19,8.45,0
2009-11-18,5.69,17.03,10.98,0
2009-11-19,3.81,1.01,12.78,0
2009-11-20,4.91,5.5,10.23,0
2009-11-21,4.52,8.55,10,0
2009-11-22,4.74,3.7,7.85,0
2009-11-23,7.4,5.5,8.04,0
2009-11-24,4.95,5.9,10.32,0
2009-11-25,5.03,2.77,7.09,0
2009-11-26,2.88,1.11,6.09,0
2009-11-27,2.1,0.42,4.95,0
2009-11-28,3.04,7.7,2.85,1.15
2009-11-29,6.21,6.94,3.6,1.95
2009-11-30,4.73,5.21,2.56,0.96
2009-12-01,2.47,3.4,0.88,0.91
2009-12-02,2.18,0.87,5.39,0.67
2009-12-03,2.11,3.71,4.02,0.36
2009-12-04,2.04,1.07,4.13,0.25
2009-12-05,3.19,5.38,7.75,0.09
2009-12-06,5.35,4.84,7.7,0.01
2009-12-07,3.36,6.75,6.09,0
2009-12-08,2.28,2.44,6.68,0
2009-12-09,1.85,0.14,8.15,0
2009-12-10,1.65,0.09,6.03,0
2009-12-11,1.38,0.01,1.96,0
2009-12-12,1.23,0.03,3.44,0
