DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.72,2.69,10.54,0
2009-10-02,1.67,0.74,7.87,0
2009-10-03,1.61,0.18,6.8,0
2009-10-04,1.55,0,8.68,0
2009-10-05,1.5,0.19,8.97,0
2009-10-06,1.45,0.01,11.86,0
2009-10-07,1.4,0.06,12.77,0
2009-10-08,1.37,0.4,12.34,0
2009-10-09,1.34,8.06,11.13,0
2009-10-10,1.51,6.13,9.5,0
2009-10-11,1.67,1.83,7.84,0
2009-10-12,1.84,11.05,4.07,0.47
2009-10-13,1.49,3.01,-0.38,2.58
2009-10-14,1.39,0.84,-3.88,4.64
2009-10-15,1.33,0.19,-4,4.9
2009-10-16,1.31,0.52,-1.73,4.96
2009-10-17,1.29,0.92,-0.66,5.45
2009-10-18,1.26,0.43,-1.77,5.63
2009-10-19,1.24,0.02,-0.89,5.49
2009-10-20,1.21,0.01,-0.52,5.13
2009-10-21,1.21,0.03,1.49,4.43
2009-10-22,1.56,6.97,4.12,3.15
2009-10-23,1.43,5.71,5.83,1.68
2009-10-24,1.4,7.33,3.85,1.85
2009-10-25,1.26,0,4.62,1.33
2009-10-26,1.22,0.05,5.05,0.82
2009-10-27,1.19,0.02,4.09,0.51
2009-10-28,1.17,0,3.49,0.35
2009-10-29,1.13,0,4.3,0.23
2009-10-30,1.11,0.19,2.66,0.16
2009-10-31,1.1,0.13,2.55,0.15
2009-11-01,1.09,0,2.27,0.11
2009-11-02,1.09,6.35,0.82,0.6
2009-11-03,1.18,8.11,-0.85,9.7
2009-11-04,1.12,10.48,-2.82,14.36
2009-11-05,1.13,0.44,-1.12,20.84
2009-11-06,1.17,10.61,-0.31,23.17
2009-11-07,1.21,1.15,0.25,27.8
2009-11-08,1.2,9.18,-0.14,28.55
2009-11-09,1.26,5.22,-0.04,36.81
2009-11-10,1.2,0.08,-1.25,37.12
2009-11-11,1.12,0.07,-1.44,36.55
2009-11-12,1.07,0.02,-0,36.02
2009-11-13,1.06,0.01,1.11,34.36
2009-11-14,1.08,0.02,0.86,31.28
2009-11-15,1.07,0.04,3.32,26.57
2009-11-16,1.06,0.07,4.01,21.36
2009-11-17,1.04,0.02,3.95,16.32
2009-11-18,1.05,1.26,3.8,11.84
2009-11-19,1.03,0,2.65,8.79
2009-11-20,1,0,2.76,6.81
2009-11-21,0.99,0,2.75,5.29
2009-11-22,0.99,0.01,1.32,4.19
2009-11-23,0.98,0.77,2.37,3.54
2009-11-24,0.94,0.69,2.96,2.93
2009-11-25,0.92,0.08,2.19,2.34
2009-11-26,0.91,0.82,2.02,1.93
2009-11-27,0.92,1.47,2.19,1.8
2009-11-28,0.9,2.37,1.01,2.07
2009-11-29,0.88,2.87,0.94,2.32
2009-11-30,1.1,24.01,2.73,4.77
2009-12-01,2.09,13.8,0.16,7.77
2009-12-02,1.17,0.05,-2.68,9.41
2009-12-03,1.04,0,-1.21,9.01
2009-12-04,1,9.7,-2.3,12.4
2009-12-05,0.98,0.19,-2.77,18.54
2009-12-06,0.95,0.02,-4.88,18.39
2009-12-07,0.95,1.12,-1.3,17.7
2009-12-08,1.3,9.49,-0.97,20.76
2009-12-09,1.1,0.49,-2.62,24.76
2009-12-10,1,0.24,-2.39,24.53
2009-12-11,0.98,0.65,-3.08,24.67
2009-12-12,0.92,0.48,-4.89,24.95
2009-12-13,0.85,0.85,-6.91,25.17
2009-12-14,0.83,0.82,-7.8,25.79
2009-12-15,0.83,0.4,-9.31,26.37
2009-12-16,0.83,0.28,-9.81,26.6
2009-12-17,0.77,0.02,-13.25,26.56
