DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.08,0,9.65,0
2009-10-02,0.08,1.42,10.7,0
2009-10-03,0.09,0.3,11.85,0
2009-10-04,0.09,0.04,8.93,0
2009-10-05,0.09,0.03,8.34,0
2009-10-06,0.12,8.84,10.42,0
2009-10-07,0.14,0,8.44,0
2009-10-08,0.09,0,7.79,0
2009-10-09,0.09,3.72,8.19,0
2009-10-10,0.1,0.81,11,0
2009-10-11,0.1,0.37,10.97,0
2009-10-12,0.09,0.01,9.31,0
2009-10-13,0.09,1.09,9.36,0
2009-10-14,0.1,0.8,11.73,0
2009-10-15,0.1,1.18,12.75,0
2009-10-16,0.1,0.2,9.32,0
2009-10-17,0.1,0.05,8.17,0
2009-10-18,0.09,0.8,9,0
2009-10-19,0.1,4.1,9.95,0
2009-10-20,0.11,0.96,8.86,0
2009-10-21,0.14,7.57,10.75,0
2009-10-22,0.15,3.19,10.08,0
2009-10-23,0.12,0.36,10.3,0
2009-10-24,0.13,4.84,11.23,0
2009-10-25,0.13,3.43,11.83,0
2009-10-26,0.1,0.13,10.81,0
2009-10-27,0.1,0.49,11.18,0
2009-10-28,0.11,0.57,12.79,0
2009-10-29,0.1,0,11.33,0
2009-10-30,0.1,1.99,11.52,0
2009-10-31,0.1,1.05,12.18,0
2009-11-01,1.28,21.53,10.6,0
2009-11-02,0.8,1.5,8.03,0
2009-11-03,0.32,4.54,7.54,0
2009-11-04,0.2,0.22,6.17,0
2009-11-05,0.17,0.04,5.72,0
2009-11-06,0.22,2.55,5.73,0
2009-11-07,0.58,0.46,4.64,0
2009-11-08,1.79,5.14,5.25,0
2009-11-09,0.91,0.02,4.51,0
2009-11-10,0.49,0.39,4.41,0
2009-11-11,0.33,0.07,5.15,0
2009-11-12,0.49,9.03,8.2,0
2009-11-13,1.53,12.88,7.85,0
2009-11-14,2.27,3.74,9.46,0
2009-11-15,1.05,0.08,6.82,0
2009-11-16,1.39,6.33,7.6,0
2009-11-17,1.57,1.67,8.45,0
2009-11-18,4.1,22.94,8.4,0
2009-11-19,2.04,2.81,12.69,0
2009-11-20,1.13,2.07,10.4,0
2009-11-21,1.03,3.98,8.52,0
2009-11-22,1.07,0.74,8.1,0
2009-11-23,0.76,0.21,8.23,0
2009-11-24,0.63,6.79,9.57,0
2009-11-25,0.76,4.35,6.94,0
2009-11-26,0.87,0.26,6.02,0
2009-11-27,0.6,0.04,5.01,0
2009-11-28,0.44,0.27,3.23,0
2009-11-29,4.95,22.14,5.23,0.04
2009-11-30,7.24,6.06,2.87,0.82
2009-12-01,4.72,1.66,0.66,0.75
2009-12-02,2.45,1.97,4.42,1.15
2009-12-03,1.66,3.94,3.73,0.64
2009-12-04,1.21,0.02,2.88,0.42
2009-12-05,1.61,8.09,6.07,0.22
2009-12-06,3,7.21,7.73,0.03
2009-12-07,1.61,4.5,6.31,0
2009-12-08,1.22,0.33,5.92,0
2009-12-09,0.98,1.36,8.23,0
2009-12-10,0.89,1.08,4.75,0
2009-12-11,0.68,0.01,1.75,0
2009-12-12,0.57,0.05,3.79,0
2009-12-13,0.5,0.18,2.74,0
2009-12-14,0.62,4.6,4.05,0.04
2009-12-15,1.1,2.54,4.93,0.02
2009-12-16,2.6,7.83,4.33,0.01
2009-12-17,3.93,3.11,1.33,0.61
2009-12-18,1.59,3.73,-1.4,3.43
2009-12-19,1.08,4.19,-1.69,5.79
2009-12-20,0.9,0.07,-2.79,8.32
2009-12-21,0.77,0.35,-0.46,8.56
2009-12-22,0.66,0.25,-1.49,8.66
2009-12-23,0.59,0.14,0.16,8.71
2009-12-24,0.57,1.78,-1.46,10.06
2009-12-25,0.53,1.12,-0.98,10.47
2009-12-26,0.53,0.6,1.66,10.63
2009-12-27,1.27,1.71,1.73,8.17
2009-12-28,1.57,0.02,-2.11,7.1
2009-12-29,1.09,2.52,1.19,6.9
2009-12-30,4.13,2.09,2.79,4.46
2009-12-31,2.68,2.34,0.02,3.85
2010-01-01,1.3,4.55,-1.11,6.97
2010-01-02,1.02,3.65,-1.18,10.32
2010-01-03,0.86,0.81,-5.3,12.98
2010-01-04,0.72,0.01,-3.89,13.33
2010-01-05,0.55,3.07,-1.3,15.17
2010-01-06,0.53,6.87,-1.62,19.16
2010-01-07,0.49,1.29,-4.47,23.59
2010-01-08,0.44,2.08,-6.38,25.62
2010-01-09,0.4,1.17,-4.22,27.72
2010-01-10,0.58,2.12,1.58,27.2
2010-01-11,2.32,4.47,1.54,25.09
2010-01-12,3.08,1.64,1.51,22.23
2010-01-13,2.2,2.1,0.54,21.02
2010-01-14,1.38,0.84,-0.25,21.81
2010-01-15,3.82,1.5,2.7,17.62
2010-01-16,6.79,8.66,3.05,6.44
2010-01-17,3.27,0.03,3.79,3.76
2010-01-18,1.6,1.5,4.84,1.37
2010-01-19,1.19,0.24,1.8,0.8
2010-01-20,1.13,1.28,2.47,0.48
2010-01-21,1.05,0.03,1.39,0.41
2010-01-22,2.26,6.25,4.43,0.25
2010-01-23,1.47,0.1,3.74,0.12
2010-01-24,1.05,1.51,2.73,0.08
2010-01-25,0.92,0.77,1.19,0.28
2010-01-26,0.73,0.14,0.94,0.33
2010-01-27,0.71,0.37,5.28,0.17
2010-01-28,0.72,1.52,3.36,0.05
2010-01-29,0.68,1.86,0.84,0.08
2010-01-30,0.52,0.59,-0.57,0.65
2010-01-31,0.44,0,-0.53,0.65
2010-02-01,0.39,0.32,0.72,0.61
2010-02-02,0.59,5.51,2.14,0.37
2010-02-03,0.53,0.79,-0.52,0.49
2010-02-04,0.46,0.26,2.71,0.89
2010-02-05,0.97,2.9,3.98,0.27
2010-02-06,0.98,0.05,2.3,0.18
2010-02-07,0.8,1.91,3.13,0.13
2010-02-08,0.88,3.22,1.6,0.55
2010-02-09,1.44,2.48,1.92,0.9
2010-02-10,2,1.79,0.7,1.53
2010-02-11,1.19,0.13,0.62,1.58
2010-02-12,1.3,2.27,2.66,1.16
2010-02-13,1.11,2.38,1.81,0.8
2010-02-14,0.9,0.89,2.29,0.59
2010-02-15,0.94,4.72,2.89,0.39
2010-02-16,1.05,0.6,1.16,0.28
2010-02-17,0.83,0.36,-1.02,0.34
2010-02-18,0.75,4.15,0.83,1.37
2010-02-19,0.83,0.29,-0.04,2.07
2010-02-20,0.63,0.05,-0.75,1.91
2010-02-21,0.6,3.35,-1.62,2.98
2010-02-22,0.68,0.14,0.4,4.15
2010-02-23,0.64,0.59,0.8,3.63
2010-02-24,1.45,5.8,2.66,5.45
2010-02-25,1.36,1.64,4.19,3.33
2010-02-26,5.33,22.76,2.88,2.31
2010-02-27,4.4,1.53,2.43,3.29
2010-02-28,1.82,1.8,2.26,2.47
2010-03-01,1.24,0.03,0.8,1.98
2010-03-02,0.94,0,0.15,1.63
2010-03-03,0.8,0,0.31,1.34
2010-03-04,0.65,0.07,1.43,1.03
2010-03-05,0.58,0.17,3.11,0.68
2010-03-06,0.54,2.14,2.48,0.31
2010-03-07,0.48,0,0.01,0.22
2010-03-08,0.44,0,1.35,0.16
2010-03-09,0.43,0.15,2.48,0.1
2010-03-10,0.4,0.06,2.75,0.06
2010-03-11,0.38,0.05,2.3,0.03
2010-03-12,0.5,3.04,4.67,0.01
2010-03-13,0.4,0,4.82,0
2010-03-14,0.4,0.26,6.13,0
2010-03-15,0.36,1.18,6.68,0
2010-03-16,0.33,0.02,5.81,0
2010-03-17,0.33,0.01,7.54,0
2010-03-18,0.33,0.26,10.32,0
2010-03-19,0.32,0.34,8.63,0
2010-03-20,0.46,10.13,4.98,0
2010-03-21,0.36,0.02,5.98,0
2010-03-22,0.34,0.88,8.17,0
2010-03-23,0.36,1.96,6.66,0
2010-03-24,0.48,1.37,9.13,0
2010-03-25,2.55,9.09,8.83,0
2010-03-26,1.71,2.58,8.02,0
2010-03-27,0.96,0.29,7.3,0
2010-03-28,0.66,0.44,6.78,0
2010-03-29,1.39,11.63,4.91,0.01
2010-03-30,3.86,7.39,7.31,0.01
