DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.01,0.02,9.8,0
2009-10-02,1.1,1.11,10.48,0
2009-10-03,0.98,1.8,11.19,0
2009-10-04,0.92,0.84,8.54,0
2009-10-05,0.92,0,8.12,0
2009-10-06,5.36,15.51,11.82,0
2009-10-07,1.9,2.9,8.3,0
2009-10-08,1.24,0.05,8.2,0
2009-10-09,1.09,1.7,8.74,0
2009-10-10,1.02,0.14,10.74,0
2009-10-11,1.15,1.19,10.21,0
2009-10-12,0.98,0,7.71,0
2009-10-13,0.95,1.15,8.33,0
2009-10-14,0.93,0.18,10.87,0
2009-10-15,1.01,0.73,11.86,0
2009-10-16,0.93,0.05,8.75,0
2009-10-17,0.91,0.02,6.44,0
2009-10-18,0.89,0.08,6.81,0
2009-10-19,0.89,0.78,8.87,0
2009-10-20,0.91,3.06,7.66,0
2009-10-21,0.92,4.93,10.15,0
2009-10-22,0.88,0.34,9.72,0
2009-10-23,0.86,0.82,10.53,0
2009-10-24,1.17,5.43,11.61,0
2009-10-25,1.38,3.07,11.05,0
2009-10-26,1.5,1.81,10.86,0
2009-10-27,1.08,1.18,12.07,0
2009-10-28,0.99,0.53,11.85,0
2009-10-29,0.93,0.02,10.47,0
2009-10-30,0.98,1.47,11.23,0
2009-10-31,1.08,1.93,12.21,0
2009-11-01,4.36,18.12,10.17,0
2009-11-02,2.44,2.62,7.23,0
2009-11-03,7.34,8.65,7.38,0
2009-11-04,11.3,4.42,6.14,0
2009-11-05,7.4,2.69,5.96,0
2009-11-06,5.7,4.36,5.28,0
2009-11-07,5.29,0.89,4.83,0
2009-11-08,3.63,1.66,4.36,0
2009-11-09,2.9,0,2.75,0
2009-11-10,2.92,0.78,5.06,0
2009-11-11,2.13,1.05,5.74,0
2009-11-12,2.16,7.7,8.07,0
2009-11-13,3.37,11.12,7.87,0
2009-11-14,3.98,6.54,8.69,0
2009-11-15,2.52,0.02,6.7,0
2009-11-16,3.21,4.82,7.67,0
2009-11-17,3.28,2.73,7.63,0
2009-11-18,11.66,19.45,9,0
2009-11-19,4.01,0.75,11.89,0
2009-11-20,2.95,5.29,9.66,0
2009-11-21,3.09,7.05,9.19,0
2009-11-22,3.44,4.14,7.17,0
2009-11-23,5.98,11.73,7.06,0
2009-11-24,6.1,5.3,9.34,0
2009-11-25,5.66,6.16,6.43,0
2009-11-26,4.59,1.5,5.27,0
2009-11-27,4.99,0.71,3.99,0
2009-11-28,5.04,5.9,2.12,1.29
2009-11-29,13.14,9.41,3.4,1.44
2009-11-30,7.87,2.45,1.79,0.67
2009-12-01,4.44,3.35,0.56,0.7
2009-12-02,4.35,2.07,4.85,1.01
2009-12-03,4.54,3.82,4,0.43
2009-12-04,3.48,0.53,3.61,0.26
2009-12-05,5.36,7.72,6.67,0.1
2009-12-06,9.35,10,7.16,0.01
2009-12-07,4.34,6.52,5.49,0
2009-12-08,3.81,2.2,6.32,0
2009-12-09,3.25,0.48,7.4,0
2009-12-10,2.78,0.17,5.18,0
2009-12-11,2.27,0.01,1.8,0
2009-12-12,2.07,0,3.48,0
2009-12-13,1.94,0.04,2.06,0
2009-12-14,2.27,3.08,1.79,0
2009-12-15,2.21,0.82,3.49,0
2009-12-16,2.44,2.49,2.91,0
2009-12-17,2.16,0.48,-0.3,0.18
2009-12-18,1.74,0.05,-2.56,0.41
2009-12-19,1.73,3.81,-2.09,0.94
2009-12-20,1.73,2.6,-2.12,4.25
2009-12-21,1.69,0.07,-1.94,5.97
2009-12-22,1.61,0.39,-1.89,6.13
2009-12-23,1.65,2.19,-1.44,6.63
2009-12-24,2.08,1.39,-0.19,9.29
2009-12-25,2.55,2.64,-0.56,9.31
2009-12-26,4.99,0.31,2.86,7.09
2009-12-27,6.57,2.44,1.86,4.15
2009-12-28,3.51,0.01,-1.44,3.7
2009-12-29,3.23,2.63,0.99,3.68
2009-12-30,4.35,5.05,1.41,4.93
2009-12-31,2.78,0.03,-0.36,4.95
2010-01-01,2.25,0.41,-2.75,5.08
2010-01-02,2.2,2.56,-1.16,5.76
2010-01-03,1.92,0,-3.64,6.46
2010-01-04,1.77,0.27,-3.96,6.51
2010-01-05,1.95,7.02,-1.51,10.43
2010-01-06,1.76,0.29,-2.96,13.93
2010-01-07,1.52,0.03,-8.91,14.08
2010-01-08,1.46,0.64,-6.93,14.32
2010-01-09,1.41,0.07,-5.48,14.93
2010-01-10,1.56,2.57,-0.45,15.22
2010-01-11,1.74,4.53,0.31,19.39
2010-01-12,1.66,0.5,-0.33,20.16
2010-01-13,1.56,2.61,-0.89,21.33
2010-01-14,1.51,0.06,0.01,22.27
2010-01-15,5.34,3.6,2.74,17.35
2010-01-16,9.47,8.02,3.4,6.66
2010-01-17,5.43,0.17,3.08,4.14
2010-01-18,5.86,0.21,4.76,2.17
2010-01-19,4.75,0.33,3.14,1.13
2010-01-20,3.34,1.28,1.75,0.71
2010-01-21,2.97,0.05,1.38,0.62
2010-01-22,9.53,11.21,5.3,0.32
2010-01-23,4.31,0.09,2.46,0.19
2010-01-24,3.56,1.64,2.47,0.14
2010-01-25,2.94,0.61,0.65,0.22
2010-01-26,2.36,0.02,-0.39,0.29
2010-01-27,2.44,0.17,3.3,0.2
2010-01-28,3.4,1.88,2.73,0.08
2010-01-29,4.52,2.54,0.85,0.06
2010-01-30,2.4,0.2,-1.84,0.22
2010-01-31,1.97,0.09,-0.9,0.32
2010-02-01,2.14,0.68,0.09,0.32
2010-02-02,5.58,9.1,2.91,0.2
2010-02-03,3.44,3.21,-0.85,0.86
2010-02-04,3.57,0.53,3.39,2.22
2010-02-05,4,3.38,3.39,0.78
2010-02-06,2.92,0.08,2.23,0.52
2010-02-07,2.4,0.56,2.03,0.38
2010-02-08,2.18,1.14,0.25,0.82
2010-02-09,1.99,0.6,0.93,1.4
2010-02-10,1.86,0.53,-0.59,1.52
2010-02-11,1.71,0.02,-0.89,1.66
2010-02-12,1.66,0.6,1.12,1.46
2010-02-13,1.6,0.49,0.86,1.27
2010-02-14,1.56,0.14,0.77,1.16
2010-02-15,3.48,6.27,1.92,1.03
2010-02-16,4.31,2.18,-0.04,1.86
2010-02-17,2.5,1.77,-2.04,2.14
2010-02-18,2.2,3.57,0.31,4.86
2010-02-19,2.07,1.01,-1.64,5.89
2010-02-20,1.92,0.25,-3.18,5.64
2010-02-21,2.15,4.37,-1.87,7.89
2010-02-22,1.85,0.1,-1.92,8.85
2010-02-23,1.84,1.53,-0.45,8.38
2010-02-24,1.92,2.28,2.43,8.88
2010-02-25,2.42,1.01,3.36,5.27
2010-02-26,7.99,14.11,2.15,3.58
2010-02-27,3.58,0.19,1.38,3.54
2010-02-28,2.59,0.85,2.05,2.54
2010-03-01,2.17,0.77,0.83,2.06
2010-03-02,1.98,0.02,1.08,1.58
2010-03-03,1.84,0,1.12,1.24
2010-03-04,1.62,0,1.26,0.97
2010-03-05,1.51,0.01,1.32,0.68
2010-03-06,1.51,0.1,1.51,0.41
2010-03-07,1.46,0,-1.8,0.33
2010-03-08,1.32,0,0.02,0.27
2010-03-09,1.27,0.03,1.89,0.2
2010-03-10,1.31,0.07,3.31,0.12
2010-03-11,1.36,0.01,1.94,0.08
2010-03-12,1.59,1.06,4.49,0.04
2010-03-13,1.5,0.16,3.2,0.02
2010-03-14,1.76,0.27,5.02,0.01
2010-03-15,1.79,0.57,4.83,0
2010-03-16,1.4,0,5.03,0
2010-03-17,1.33,0.01,7.38,0
2010-03-18,1.39,0.69,9.37,0
2010-03-19,1.7,4.43,8.32,0
2010-03-20,4.34,11.58,7.65,0
2010-03-21,1.92,0.03,5.74,0
2010-03-22,1.62,2.65,7.16,0
2010-03-23,2.01,3.91,5.68,0
2010-03-24,2.65,2.21,8.96,0
2010-03-25,3.88,9.24,9.05,0
2010-03-26,4.5,3.92,7.2,0
2010-03-27,2.22,0.03,5.9,0
2010-03-28,1.65,1.3,5.34,0
2010-03-29,2.09,8.47,4.82,0.13
2010-03-30,5.7,9.34,6.67,0.09
2010-03-31,5.07,5.49,1.94,1.2
2010-04-01,3.75,2.92,2.95,0.96
2010-04-02,3.69,3.99,4.16,0.44
2010-04-03,2.9,1.23,4.46,0.17
2010-04-04,2.13,1.56,3.47,0.07
