DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.32,0.74,13.79,0
2009-10-02,0.35,1.78,11.68,0
2009-10-03,0.33,0,12.35,0
2009-10-04,0.33,0,13.38,0
2009-10-05,0.34,2.66,12.66,0
2009-10-06,0.37,0.71,17.86,0
2009-10-07,0.36,0.03,19.63,0
2009-10-08,0.35,4.52,17.65,0
2009-10-09,0.34,4.96,13.57,0
2009-10-10,0.35,8.02,12.69,0
2009-10-11,0.45,2.76,11.68,0
2009-10-12,0.5,21.16,8.09,0
2009-10-13,0.6,3.01,5.08,0
2009-10-14,0.43,0.9,2.79,0.07
2009-10-15,0.38,1.13,1.97,0.4
2009-10-16,0.34,7.89,2.57,1.25
2009-10-17,0.48,9.94,3.55,1.05
2009-10-18,0.7,3.13,3.74,0.63
2009-10-19,0.46,0.07,2.68,0.43
2009-10-20,0.44,0,3.17,0.31
2009-10-21,0.38,0.01,4.56,0.21
2009-10-22,0.37,3.2,6.87,0.1
2009-10-23,0.38,1.17,6.66,0.05
2009-10-24,0.37,0.41,8,0.02
2009-10-25,0.37,3.11,8.73,0.01
2009-10-26,0.37,0.55,10.4,0
2009-10-27,0.38,0.58,9.61,0
2009-10-28,0.38,0,8.63,0
2009-10-29,0.37,0.02,7.14,0
2009-10-30,0.4,0.04,7.33,0
2009-10-31,0.4,0,3.44,0
2009-11-01,0.35,0.01,4.66,0
2009-11-02,0.38,18.65,5.52,0
2009-11-03,1.07,4.6,5.46,0
2009-11-04,1.05,8.47,6.14,0
2009-11-05,0.96,0.19,5.53,0
2009-11-06,0.54,0,3.97,0
2009-11-07,0.42,0,4.28,0
2009-11-08,0.4,2.75,3.44,0
2009-11-09,0.42,3.9,4.29,0
2009-11-10,0.41,0.17,3.84,0
2009-11-11,0.39,0.48,4.33,0
2009-11-12,0.38,1.27,4.32,0
2009-11-13,0.38,0.67,8.27,0
2009-11-14,0.38,0.15,7.36,0
2009-11-15,0.41,0.81,8.15,0
2009-11-16,0.4,3.57,8.84,0
2009-11-17,0.43,0.81,12.09,0
2009-11-18,0.41,3.34,9.19,0
2009-11-19,0.39,0,7.77,0
2009-11-20,0.37,0,6.92,0
2009-11-21,0.37,0,7.08,0
2009-11-22,0.36,0.37,7.52,0
2009-11-23,0.36,0.51,9.57,0
2009-11-24,0.36,5.36,9.85,0
2009-11-25,0.37,0,9.21,0
2009-11-26,0.36,0.2,7.88,0
2009-11-27,0.35,0.78,7.11,0
2009-11-28,0.36,0.03,6.02,0
2009-11-29,0.36,0,5.34,0
2009-11-30,0.35,1.82,5.87,0
2009-12-01,0.36,8.69,2.16,0.12
2009-12-02,0.41,0.79,2.83,0.23
2009-12-03,0.43,0,2.02,0.19
2009-12-04,0.38,4.54,0.94,0.43
2009-12-05,0.41,0,0.98,0.57
2009-12-06,0.38,0.37,5.04,0.46
2009-12-07,0.4,5.5,7.23,0.2
2009-12-08,0.55,6.38,4.75,0.12
2009-12-09,0.99,0.53,3.39,0.07
2009-12-10,0.65,7.93,2.62,0.05
2009-12-11,1.21,12.54,2.68,0.24
2009-12-12,1.92,3.53,0.22,2.45
2009-12-13,1.19,0.78,-1.52,4
2009-12-14,0.76,0.01,-2.82,4.2
2009-12-15,0.55,0.06,-2.81,4.06
2009-12-16,0.45,0.33,-3.24,4.19
2009-12-17,0.43,0.62,-5.13,4.57
2009-12-18,0.4,0.26,-5.91,4.92
2009-12-19,0.39,0.13,-8,5.06
2009-12-20,0.41,0.9,-9.12,5.11
2009-12-21,0.39,1.39,-2.19,6.75
2009-12-22,0.4,0.72,1.04,7.22
2009-12-23,0.4,4.9,1.31,6.49
2009-12-24,0.45,0.13,1.99,5.67
2009-12-25,0.4,3.65,3.83,3.67
2009-12-26,0.41,0.08,0.63,2.87
2009-12-27,0.39,0.85,-0.86,2.82
2009-12-28,0.37,0.04,1.23,3.2
2009-12-29,0.38,4.35,-0.22,3.28
2009-12-30,0.44,7.43,4.63,2.68
2009-12-31,0.88,4.92,3.76,1.6
2010-01-01,1.14,0.35,1.66,1.22
2010-01-02,0.85,3.86,-1.57,3.62
2010-01-03,0.62,0.34,-2.38,4.55
2010-01-04,0.4,0.01,-2.83,4.66
2010-01-05,0.36,0.01,-5.45,4.59
2010-01-06,0.35,0.19,-4.61,4.58
2010-01-07,0.34,0.39,-2.41,4.89
2010-01-08,0.33,1.63,-2.07,5.45
2010-01-09,0.32,2.27,-3.15,7.8
2010-01-10,0.32,1.55,-3.59,9.02
2010-01-11,0.32,5.93,-3.69,12.65
2010-01-12,0.32,0.41,-4.72,15.9
2010-01-13,0.32,0.03,-5.31,15.74
2010-01-14,0.32,0.16,-3.56,15.74
2010-01-15,0.31,0.03,-4.77,15.43
2010-01-16,0.31,0.01,-4.19,14.94
2010-01-17,0.34,10.15,0.65,15.24
2010-01-18,0.91,1.66,1.17,13.67
2010-01-19,0.71,0.72,0.03,12.33
2010-01-20,0.51,0.01,-0.5,11.23
2010-01-21,0.4,0.19,-0.64,10.47
2010-01-22,0.37,0.07,-1.72,10.28
2010-01-23,0.35,0.01,-3.23,10.08
2010-01-24,0.34,0.01,-5.2,9.86
2010-01-25,0.33,0.7,-3.26,9.99
2010-01-26,0.32,3.75,-4.88,12.74
2010-01-27,0.32,0.01,-9.47,13.71
2010-01-28,0.33,6.25,-2.43,17.77
2010-01-29,0.33,3.77,-0.76,20.7
2010-01-30,0.36,3.81,-1.79,25.81
2010-01-31,0.34,0.73,-5.01,26.4
2010-02-01,0.34,0.96,-3.78,26.76
2010-02-02,0.33,2.71,-1.53,28.99
2010-02-03,0.35,13.89,1.79,32.13
2010-02-04,0.65,0.95,1.58,31.65
2010-02-05,0.8,0.93,-0.42,29.04
2010-02-06,0.58,5.21,0.67,30.15
2010-02-07,0.69,0.27,-1.69,30.4
2010-02-08,0.61,0.02,-4.91,29.99
2010-02-09,0.43,0,-6.56,29.7
2010-02-10,0.39,4.42,-6.35,30.55
2010-02-11,0.38,7.79,-5.96,38.17
2010-02-12,0.39,0.62,-6.25,41.63
2010-02-13,0.37,0.22,-5.52,41.82
2010-02-14,0.36,0.03,-5.06,41.67
2010-02-15,0.35,0.02,-5.63,41.42
2010-02-16,0.35,0,-6.38,41.14
2010-02-17,0.35,0,-2.56,40.38
2010-02-18,0.34,1.87,-0.48,38.08
2010-02-19,0.34,3.71,0.47,34.97
2010-02-20,0.36,1.26,0.38,35.79
2010-02-21,0.37,0.79,-0.16,34.33
2010-02-22,0.37,0.64,-0.18,31.24
2010-02-23,0.36,2.83,2.51,26.31
2010-02-24,0.57,0.08,3.98,19.39
2010-02-25,1.08,0.16,4.98,13.32
2010-02-26,2.36,2.36,4.61,8.78
2010-02-27,5.65,0.07,4.59,6.09
2010-02-28,5.41,1.15,6.5,4.35
2010-03-01,4.47,0,5.3,2.42
2010-03-02,2.76,2.17,1.87,1.8
2010-03-03,1.36,0,1.09,1.42
2010-03-04,0.92,0.07,1.12,1.22
2010-03-05,0.68,0.63,-1.86,1.45
2010-03-06,0.49,7.72,-1.86,5.55
2010-03-07,0.42,0.67,-4.25,9.7
2010-03-08,0.4,0.4,-5.96,9.53
2010-03-09,0.41,0.12,-4.28,9.45
2010-03-10,0.38,0.05,-2.51,8.9
2010-03-11,0.39,4.72,-1.05,10.32
2010-03-12,0.38,0.48,-1.32,13.23
2010-03-13,0.38,0.97,0.61,12.41
2010-03-14,0.38,1.32,1.87,11.22
2010-03-15,0.42,4.48,2.32,11.62
2010-03-16,1.08,9.86,3.26,11.15
2010-03-17,2.28,0.09,4.44,7.33
2010-03-18,1.52,0,6.95,4.43
2010-03-19,1.03,0,8.8,2.33
2010-03-20,0.77,1.67,9.41,1.08
2010-03-21,0.74,5.33,10.52,0.25
2010-03-22,0.78,0.15,9.5,0.06
2010-03-23,0.53,0,8.98,0.02
2010-03-24,0.43,0,10.59,0.01
2010-03-25,0.4,0,11.98,0
2010-03-26,0.38,3.98,11,0
2010-03-27,0.36,2.25,8.03,0
2010-03-28,0.38,5.85,7.82,0
2010-03-29,0.38,1.37,10.31,0
2010-03-30,0.36,0.3,12.15,0
2010-03-31,0.35,2.86,7.48,0
2010-04-01,0.35,2.28,3.71,0.01
2010-04-02,0.34,0.71,4.12,0.01
2010-04-03,0.34,0.8,7.58,0.01
2010-04-04,0.34,0.86,7.95,0
2010-04-05,0.34,0.71,6.81,0
2010-04-06,0.32,0.02,7.03,0
2010-04-07,0.32,0,9,0
2010-04-08,0.32,0,10.04,0
2010-04-09,0.32,0.47,9.88,0
2010-04-10,0.31,0.98,7.7,0
2010-04-11,0.32,4.17,4.89,0
2010-04-12,0.33,0.25,5.12,0
2010-04-13,0.32,1.7,6.59,0
2010-04-14,0.33,13.32,6.74,0
2010-04-15,0.43,0.31,6.66,0
2010-04-16,0.33,1.25,8.17,0
2010-04-17,0.32,0,8.98,0
2010-04-18,0.32,3.13,9.93,0
2010-04-19,0.36,0.45,11.73,0
2010-04-20,0.33,0.45,12.05,0
2010-04-21,0.31,0.07,9.32,0
2010-04-22,0.3,0,7.32,0
2010-04-23,0.3,0,9.57,0
2010-04-24,0.3,0,11.86,0
