DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.21,1.49,12.53,0
2009-10-02,1.22,4.79,10.5,0
2009-10-03,1.21,0.16,11.03,0
2009-10-04,1.2,0,11.74,0
2009-10-05,1.19,0.45,12.47,0
2009-10-06,1.2,1.23,16.52,0
2009-10-07,1.18,0.17,17.65,0
2009-10-08,1.16,4.6,15.78,0
2009-10-09,1.19,8.82,13.03,0
2009-10-10,1.16,11.76,12.27,0
2009-10-11,1.29,5.41,10.72,0
2009-10-12,1.57,24.76,6.9,0.12
2009-10-13,1.63,9.75,2.86,1.49
2009-10-14,1.41,5.04,0.72,4.49
2009-10-15,1.29,2.24,-0,6.82
2009-10-16,1.2,8.08,1.5,8.96
2009-10-17,2.13,14.63,1.97,12.93
2009-10-18,2.17,8.46,2.01,13.34
2009-10-19,2.07,0.76,1.92,12.75
2009-10-20,1.99,0,1.11,11.33
2009-10-21,1.84,0,3.01,9.42
2009-10-22,1.74,6.18,6.98,6.69
2009-10-23,1.76,1.43,6.81,3.84
2009-10-24,1.97,4.68,7.16,2.05
2009-10-25,2.07,0,8.74,1.29
2009-10-26,1.9,1.38,8.37,0.73
2009-10-27,1.8,0.69,7.61,0.41
2009-10-28,1.64,0.01,6.98,0.27
2009-10-29,1.54,0.05,6.9,0.17
2009-10-30,1.39,0.16,5.88,0.1
2009-10-31,1.32,0,3.21,0.07
2009-11-01,1.38,0,4.82,0.05
2009-11-02,1.41,9.09,4.65,0.04
2009-11-03,2.71,9.22,3.16,0.53
2009-11-04,3.01,5.75,3.77,0.68
2009-11-05,2.87,0,3.64,0.54
2009-11-06,2.29,1.35,2.62,0.46
2009-11-07,2.01,0.12,4.12,0.43
2009-11-08,1.75,3.25,3.13,0.36
2009-11-09,1.65,1.44,3.86,0.38
2009-11-10,1.47,1.06,2.62,0.44
2009-11-11,1.38,2.84,2.92,0.73
2009-11-12,1.33,1.27,4.35,0.73
2009-11-13,1.4,0.67,6.94,0.52
2009-11-14,1.28,0.01,6.19,0.34
2009-11-15,1.27,0.93,6.78,0.23
2009-11-16,1.26,0.5,7.4,0.15
2009-11-17,1.2,0,9.71,0.09
2009-11-18,1.3,3.5,8.12,0.05
2009-11-19,1.34,0,6.05,0.03
2009-11-20,1.21,0,7.17,0.02
2009-11-21,1.18,0,6.24,0.01
2009-11-22,1.15,0.15,6.33,0.01
2009-11-23,1.25,4.7,7.11,0.01
2009-11-24,1.43,7.86,7.17,0
2009-11-25,1.9,0,6.74,0
2009-11-26,1.57,0.09,5.63,0
2009-11-27,1.44,1.69,5.22,0
2009-11-28,1.42,1.99,4.57,0.1
2009-11-29,1.29,0,3.91,0.1
2009-11-30,1.25,1.38,5.33,0.07
