DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.53,0.43,12.59,0
2009-10-02,1.52,4.85,9.31,0
2009-10-03,1.49,0.03,9.13,0
2009-10-04,1.49,0,11.54,0
2009-10-05,1.47,0.4,11.88,0
2009-10-06,1.46,0.04,15.96,0
2009-10-07,1.43,0.16,17.34,0
2009-10-08,1.43,1.74,15.86,0
2009-10-09,1.48,18.36,11.47,0
2009-10-10,1.44,5.8,11.34,0
2009-10-11,1.46,4.34,9.8,0
2009-10-12,1.52,15.92,6,0.02
2009-10-13,1.72,11.26,1.33,2.53
2009-10-14,1.67,8.7,-0.51,10.36
2009-10-15,1.56,2.92,-1.5,15.11
2009-10-16,1.51,3.43,-0.11,16.61
2009-10-17,1.63,7.2,0.81,18.55
2009-10-18,1.89,7.13,0.54,21.67
2009-10-19,1.84,1.48,0.4,20.98
2009-10-20,1.7,0.03,0.88,18.6
2009-10-21,1.63,0,1.7,14.4
2009-10-22,1.73,3.02,7.17,8.8
2009-10-23,1.94,1.85,7.72,3.59
2009-10-24,1.75,5.91,6.35,1.35
2009-10-25,1.65,0,7.75,0.67
2009-10-26,1.56,0.62,7.99,0.32
2009-10-27,1.59,0.27,6.64,0.12
2009-10-28,1.47,0.02,6.21,0.06
2009-10-29,1.5,5.72,5.86,0.04
2009-10-30,1.52,1.88,2.43,0.02
2009-10-31,1.47,0,1.11,0.02
2009-11-01,1.44,0,2.27,0.02
2009-11-02,1.42,2.15,2.73,0.05
2009-11-03,1.58,13.71,1.95,1.34
2009-11-04,1.85,2.88,2.31,1.84
2009-11-05,1.77,0.05,3.5,1.45
2009-11-06,1.62,3.07,2.61,1.09
2009-11-07,1.58,4.15,3.65,1.59
2009-11-08,1.56,4.88,2.61,1.27
2009-11-09,1.58,0.03,4.71,0.94
2009-11-10,1.53,6.54,0.94,1.56
2009-11-11,1.62,6.01,1.23,6.62
2009-11-12,1.65,0.35,2.67,6.05
2009-11-13,1.63,0.06,5.86,4.06
2009-11-14,1.62,0,5.57,2.62
2009-11-15,1.55,0.4,6.58,1.49
2009-11-16,1.51,0,6.62,0.95
2009-11-17,1.47,0,9.89,0.49
2009-11-18,1.46,1.58,8.3,0.22
2009-11-19,1.45,0,7.63,0.11
2009-11-20,1.42,0,7.38,0.07
2009-11-21,1.4,0,7.33,0.04
2009-11-22,1.4,0.03,6.32,0.03
2009-11-23,1.39,3.75,6.37,0.02
2009-11-24,1.4,1.56,6.99,0.01
2009-11-25,1.44,0,8.05,0
2009-11-26,1.4,0.07,5.34,0
2009-11-27,1.37,0.78,3.96,0
2009-11-28,1.34,3.98,3.49,0.12
2009-11-29,1.34,0,4.36,0.13
2009-11-30,1.33,0.16,8.65,0.06
2009-12-01,1.33,9.09,3.14,1.42
2009-12-02,1.32,0.12,1.41,3.9
2009-12-03,1.3,0,0.42,3.4
2009-12-04,1.29,0.53,0.19,3.12
2009-12-05,1.27,0.37,0.26,3.63
2009-12-06,1.27,0.05,1.5,3.24
2009-12-07,1.25,0.63,4.21,2.49
2009-12-08,1.29,11.21,1.87,2.34
2009-12-09,1.6,10.74,0.78,8.63
2009-12-10,1.5,3.53,1.97,10.8
2009-12-11,2.54,14,0.69,12.83
2009-12-12,2.6,4.24,-3.72,21.05
2009-12-13,2,1.08,-7.57,23.33
2009-12-14,1.77,0.41,-8.21,23.61
2009-12-15,1.63,0.48,-8.11,23.89
2009-12-16,1.53,1.79,-9.41,25.1
2009-12-17,1.48,1.55,-11.75,26.31
2009-12-18,1.43,1.02,-12.35,27.93
2009-12-19,1.4,5.31,-14.48,29.77
2009-12-20,1.37,0.86,-13.79,34.04
2009-12-21,1.33,0.3,-8.81,34.18
2009-12-22,1.33,0.07,-1.39,33.86
2009-12-23,1.51,2.29,2.7,29.27
2009-12-24,1.79,0.14,3.73,24.13
2009-12-25,2.32,7.57,5.72,9.37
2009-12-26,2.13,0.14,-0.98,7.53
2009-12-27,1.84,0.12,-1.9,7.49
2009-12-28,1.68,0.08,-0.96,7.38
2009-12-29,1.58,0.33,-2.02,7.18
2009-12-30,1.52,1.59,1.63,6.59
2009-12-31,1.5,2.74,3.09,5.58
2010-01-01,1.47,0.25,1.13,4.85
2010-01-02,1.48,5.86,-2.76,7.58
2010-01-03,1.42,1.19,-6.81,10.28
2010-01-04,1.39,0.11,-7.93,10.52
2010-01-05,1.36,0.06,-7.63,10.3
2010-01-06,1.36,3.12,-4.8,12.19
2010-01-07,1.33,0.8,-4.86,13.81
2010-01-08,1.29,4.48,-3.83,15.28
2010-01-09,1.31,6.62,-2.35,21.93
2010-01-10,1.28,1.77,-4.19,25.46
2010-01-11,1.26,1.64,-6.13,26.72
2010-01-12,1.25,0.12,-7.28,27.74
2010-01-13,1.24,0.04,-5.8,27.6
2010-01-14,1.22,0.04,-5.2,27.45
2010-01-15,1.2,0.03,-4.89,27.23
2010-01-16,1.2,0.02,-5.16,26.97
2010-01-17,1.2,3.39,-2.55,27.52
2010-01-18,1.3,6.68,-1.05,34.35
2010-01-19,1.27,2.6,-2.44,38.11
2010-01-20,1.25,0.86,-3.7,39.29
2010-01-21,1.25,5.72,-6.84,42.32
2010-01-22,1.22,0.41,-8.69,45.41
2010-01-23,1.2,0.03,-10.22,45.46
2010-01-24,1.2,0.03,-9.65,45.4
2010-01-25,1.16,0.64,-7.58,45.34
2010-01-26,1.17,4.75,-8.96,49.11
2010-01-27,1.14,0,-14.61,50.33
2010-01-28,1.18,4.18,-6.22,52.45
2010-01-29,1.18,2.57,-4.03,55.94
2010-01-30,1.17,0.88,-4.25,56.78
2010-01-31,1.15,1.7,-7.05,58.29
2010-02-01,1.16,1.54,-7.11,59.81
2010-02-02,1.16,2.45,-5.77,61.58
2010-02-03,1.25,9.05,-2.2,64.94
2010-02-04,1.37,3.1,-0.16,73.28
2010-02-05,1.34,0.18,-0.05,72.87
2010-02-06,1.32,3.03,-2.01,74.74
2010-02-07,1.29,2.23,-8.04,76.7
2010-02-08,1.27,0.27,-9.56,77.98
2010-02-09,1.27,0.03,-8.73,78.03
2010-02-10,1.24,5.81,-6.87,79.22
2010-02-11,1.24,8.62,-6.54,89.48
2010-02-12,1.22,3.62,-6.4,94.58
2010-02-13,1.2,0.75,-6.97,96.1
2010-02-14,1.18,0.13,-7.9,96.27
2010-02-15,1.18,0.95,-6.77,97.04
2010-02-16,1.14,0.01,-6.59,97.16
2010-02-17,1.19,0.02,-1.54,96.91
2010-02-18,1.2,0.13,0.16,95.83
2010-02-19,1.24,1.65,0.98,93.97
2010-02-20,1.62,6.74,-1.49,96.2
2010-02-21,1.53,0.01,-2.83,97.54
2010-02-22,1.47,0,-1.89,97.15
2010-02-23,1.49,0,0.24,95
2010-02-24,1.66,0.1,1.24,90.42
2010-02-25,2.07,0.82,1.21,85.01
2010-02-26,2.57,4.5,2.12,80.24
2010-02-27,3.02,0.38,0.87,77.4
2010-02-28,2.71,0.41,3.35,73.36
2010-03-01,3.01,0.3,3.37,66.81
2010-03-02,2.86,3.49,-0.19,63.17
2010-03-03,2.43,0.42,-0.99,64.3
2010-03-04,2.17,1.23,-1.99,63.95
2010-03-05,1.99,1.02,-6.11,64.66
2010-03-06,1.87,6.02,-7.23,66.78
2010-03-07,1.74,0.59,-8.67,70.91
2010-03-08,1.65,0.87,-10.91,71.26
2010-03-09,1.59,0.11,-9.13,71.53
2010-03-10,1.52,1.07,-7.38,71.43
2010-03-11,1.5,2.87,-3.61,73.53
2010-03-12,1.47,3.05,-2.85,76.36
2010-03-13,1.44,3.6,-1.6,78.73
2010-03-14,1.42,1.85,-0.74,81.23
2010-03-15,1.43,7.38,-1.58,85.69
