DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.94,0.47,5.41,0
2009-10-02,0.82,5.03,5.97,0
2009-10-03,0.89,5.36,7.21,0
2009-10-04,1.51,0.25,4.42,0
2009-10-05,1.05,0.29,4.31,0
2009-10-06,1.04,2.18,6.93,0
2009-10-07,1.09,0.51,4.88,0
2009-10-08,0.9,0.07,4.4,0
2009-10-09,0.85,5.05,5,0
2009-10-10,1.14,1.64,8.11,0
2009-10-11,0.97,1.05,6.72,0
2009-10-12,1.03,0.73,6.37,0
2009-10-13,1.04,10.05,9.13,0
2009-10-14,1.49,1.02,11.39,0
2009-10-15,1.12,0.39,10.13,0
2009-10-16,0.93,0.01,5.78,0
2009-10-17,0.84,0,4.31,0
2009-10-18,0.79,0.17,5.8,0
2009-10-19,0.9,6.06,5.86,0
2009-10-20,1.26,3.17,7.08,0
2009-10-21,16.3,26.05,8.55,0
2009-10-22,14.83,15.93,8.26,0
2009-10-23,7.53,2.81,8.44,0
2009-10-24,11.47,13.84,8.55,0
2009-10-25,9.68,9.55,8.93,0
2009-10-26,6.57,0.65,6.81,0
2009-10-27,5.83,5.83,7.01,0
2009-10-28,5.64,2.49,10.29,0
2009-10-29,3.69,0.42,9.05,0
2009-10-30,3.89,4.42,9.89,0
2009-10-31,5.17,3.72,9.56,0
2009-11-01,18.15,27.34,7.48,0
2009-11-02,14.43,3.67,6.08,0
2009-11-03,8.24,4.67,4.05,0.14
2009-11-04,5.28,0.04,2.33,0.13
2009-11-05,3.96,0.08,2.67,0.12
2009-11-06,3.44,5.16,2.06,0.23
2009-11-07,3.19,0.01,0.51,0.37
2009-11-08,2.57,0,-0.14,0.36
2009-11-09,2.25,0.02,0.33,0.35
2009-11-10,2.25,1.43,2.22,0.38
2009-11-11,2.31,0.55,1.41,0.34
2009-11-12,5.3,7.71,5.27,0.19
2009-11-13,4.71,0.25,3.54,0.07
2009-11-14,6.75,10,4.91,0.17
2009-11-15,3.87,0.01,3.93,0.1
2009-11-16,4.19,6.27,5.77,0.04
2009-11-17,4.03,1.46,4.74,0.02
2009-11-18,2.99,4.41,2.85,0.01
2009-11-19,7.37,14.27,9.83,0
2009-11-20,9.67,5.26,7.05,0
2009-11-21,9.86,8.71,5.01,0
2009-11-22,9.15,5.9,4.73,0.1
2009-11-23,7.79,0.9,3.84,0.3
2009-11-24,5.8,10.06,4.61,0.2
2009-11-25,9.91,4.98,3.13,0.98
2009-11-26,7.65,0.92,3.32,1.11
