DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.31,0.02,11.15,0
2009-10-02,0.31,0.08,10.39,0
2009-10-03,0.31,0.34,11.49,0
2009-10-04,0.3,0.16,9.34,0
2009-10-05,0.31,0.03,9.54,0
2009-10-06,0.55,11.72,14.01,0
2009-10-07,0.58,6.22,8.53,0
2009-10-08,0.4,0,7.11,0
2009-10-09,0.39,3.21,8.51,0
2009-10-10,0.41,0.06,10.84,0
2009-10-11,0.37,0.32,10.83,0
2009-10-12,0.35,0,8.76,0
2009-10-13,0.35,0,7.74,0
2009-10-14,0.34,0,10.14,0
2009-10-15,0.33,0.23,10.93,0
2009-10-16,0.33,0.27,9.45,0
2009-10-17,0.33,0,5.49,0
2009-10-18,0.32,0.04,6.47,0
2009-10-19,0.32,0.18,8.3,0
2009-10-20,0.51,6.88,8.62,0
2009-10-21,0.53,1.57,9.85,0
2009-10-22,0.48,1.41,9.91,0
2009-10-23,0.44,0.64,10.65,0
2009-10-24,0.45,3.14,12.32,0
2009-10-25,0.43,0.11,11,0
2009-10-26,0.42,0.5,10.88,0
2009-10-27,0.42,0.52,12.61,0
2009-10-28,0.41,0.07,12.03,0
2009-10-29,0.4,0.12,10.48,0
2009-10-30,0.41,0.77,11.58,0
2009-10-31,0.46,3.64,12.74,0
2009-11-01,1.83,16.3,10.23,0
2009-11-02,1.39,1.46,6.69,0
2009-11-03,1.47,9,8.11,0
2009-11-04,1.73,4.25,6.78,0
2009-11-05,2.54,3.33,7.31,0
2009-11-06,2.65,1.65,6.75,0
2009-11-07,2.41,1.76,5.13,0
2009-11-08,2.02,0.4,5.38,0
2009-11-09,1.78,0.02,3.94,0
2009-11-10,1.76,4.37,5.18,0
2009-11-11,1.62,4.33,5.63,0
2009-11-12,1.66,9.75,8.2,0
2009-11-13,3.79,17.44,8.18,0
2009-11-14,5.08,6.13,7.83,0
2009-11-15,4.07,1.58,7.26,0
2009-11-16,5.46,6.9,8.05,0
2009-11-17,4.91,1.94,7.77,0
2009-11-18,5.03,9.97,10.37,0
2009-11-19,4.39,0.56,11.56,0
2009-11-20,4.86,8.15,9.24,0
2009-11-21,5.89,11.25,9.72,0
2009-11-22,8.62,5.29,6.74,0
2009-11-23,8.7,5.16,7.52,0
2009-11-24,7.17,5.07,9.77,0
2009-11-25,6.7,4.98,6.3,0
2009-11-26,5.72,1.67,5.07,0
2009-11-27,5.29,0.42,4.24,0
2009-11-28,6.74,6.89,3,0.22
2009-11-29,7.38,6.11,3.67,0.94
2009-11-30,6.27,3.3,1.72,0.67
2009-12-01,5.33,3.04,0.48,0.68
2009-12-02,4.78,2.51,5.06,0.34
2009-12-03,4.07,2.03,3.19,0.26
2009-12-04,3.69,0.85,3.1,0.32
2009-12-05,3.94,5.63,7.46,0.09
2009-12-06,5.63,7.61,6.94,0.01
2009-12-07,6.4,10.9,5.33,0
2009-12-08,5.84,1.87,6.13,0
2009-12-09,5.08,0.41,7.83,0
2009-12-10,4.39,0.04,5.26,0
2009-12-11,3.83,0.04,1.46,0
2009-12-12,3.44,0.14,3.13,0
2009-12-13,3.13,0.1,2.55,0
2009-12-14,2.89,1.8,2.22,0
2009-12-15,2.69,1.62,2.76,0
