DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.37,0,9.28,0
2009-10-02,0.36,1.49,10.21,0
2009-10-03,0.49,2,10.73,0
2009-10-04,1.17,0.09,8.15,0
2009-10-05,0.66,0.01,7.45,0
2009-10-06,1.23,9.57,10.54,0
2009-10-07,2.02,0.25,7.75,0
2009-10-08,0.91,0,7.53,0
2009-10-09,0.7,4.41,7.67,0
2009-10-10,0.61,0.22,10.33,0
2009-10-11,0.64,0.33,10.24,0
2009-10-12,0.56,0,7.8,0
2009-10-13,0.51,1.27,8.06,0
2009-10-14,0.48,0.29,10.94,0
2009-10-15,0.49,1.09,12.09,0
2009-10-16,0.43,0.02,8.54,0
2009-10-17,0.42,0.02,6.77,0
2009-10-18,0.4,0.31,7.2,0
2009-10-19,0.4,1.3,8.79,0
2009-10-20,0.69,2.97,7.2,0
2009-10-21,1.01,4.06,9.55,0
2009-10-22,1.05,0.47,8.94,0
2009-10-23,0.72,1.23,9.59,0
2009-10-24,0.68,7.92,10.71,0
2009-10-25,4.95,5.9,10.69,0
2009-10-26,4.07,0.2,10.62,0
2009-10-27,1.62,1.2,11.14,0
2009-10-28,1.37,0.74,11.63,0
2009-10-29,1.19,0.02,10.35,0
2009-10-30,0.92,3.02,10.77,0
2009-10-31,0.81,2.28,11.73,0
2009-11-01,6.71,23.54,9.73,0
2009-11-02,5.36,2.82,7.02,0
2009-11-03,4.06,10.69,6.98,0
2009-11-04,6.64,2.74,5.92,0
2009-11-05,5.13,0.56,5.55,0
2009-11-06,2.44,3.02,4.99,0
2009-11-07,2.65,1.2,4.37,0
2009-11-08,6.07,2.37,4.19,0
2009-11-09,2.6,0,3.04,0
2009-11-10,1.71,0.71,4.29,0
2009-11-11,1.42,0.5,4.65,0
2009-11-12,1.49,9.14,7.65,0
2009-11-13,4.21,14.46,7.28,0
2009-11-14,6.18,6.09,8.59,0
2009-11-15,3.15,0.03,6.24,0
2009-11-16,2.94,7.56,6.69,0
2009-11-17,3.89,5.97,7.31,0
2009-11-18,11.62,24.09,8.17,0
2009-11-19,6.46,2.81,11.68,0
2009-11-20,5.21,5.86,9.35,0
2009-11-21,4.27,6.61,7.87,0
2009-11-22,4.77,5.26,6.94,0
2009-11-23,11.68,5.41,6.99,0
2009-11-24,7.06,8.69,9.03,0
2009-11-25,10.64,8.68,6.09,0
2009-11-26,11.55,4.18,5,0
2009-11-27,11.75,1.31,4.12,0.01
2009-11-28,6,2.64,2.39,0.44
2009-11-29,12.72,17.77,3.71,0.39
2009-11-30,19.67,4.37,1.62,1.21
2009-12-01,6.5,3.68,-0.03,1.39
2009-12-02,5.61,2.54,4.06,2.92
2009-12-03,5.41,3.57,3.66,1.56
2009-12-04,3.9,0.18,2.87,1.17
2009-12-05,4.15,10.01,5.78,0.58
2009-12-06,9.66,11.7,6.97,0.07
2009-12-07,6.19,7.19,5.39,0.01
2009-12-08,5.86,0.96,5.95,0
2009-12-09,4,0.8,7.37,0
2009-12-10,3.15,0.39,4.41,0
2009-12-11,2.46,0.02,0.69,0
2009-12-12,1.94,0.02,2.83,0
2009-12-13,1.71,0.08,1.45,0
2009-12-14,1.65,3.9,2.4,0.16
2009-12-15,1.8,0.92,3.72,0.13
2009-12-16,1.84,2.46,3.28,0.08
2009-12-17,1.92,1.35,-0.15,0.53
2009-12-18,1.67,0.22,-2.77,1.16
2009-12-19,1.41,2.76,-2.36,1.66
2009-12-20,1.3,0.84,-2.21,3.68
2009-12-21,1.25,1.04,-1.47,4.99
2009-12-22,1.15,0.69,-1.54,5.35
2009-12-23,1.09,2.87,-0.94,7.57
2009-12-24,1.09,2.56,-1.31,10.6
2009-12-25,1,2.73,-2.12,11.13
2009-12-26,1.2,0.71,1.82,11.52
2009-12-27,2.74,2.28,1.23,9.48
2009-12-28,2.39,0.01,-3.24,9.47
2009-12-29,1.75,1.05,0.54,9.3
2009-12-30,1.85,1.84,1.27,8.93
2009-12-31,1.51,0.13,-1.33,8.71
2010-01-01,1.25,0.66,-3.47,9.15
2010-01-02,1.12,1.55,-1.81,9.99
2010-01-03,1.02,0.02,-5.21,10.99
2010-01-04,0.93,0.06,-4.79,11.07
2010-01-05,0.97,7.81,-1.75,16.04
2010-01-06,0.91,0.91,-3,19.48
2010-01-07,0.83,0.22,-7.33,20.01
2010-01-08,0.83,0.57,-7.84,20.53
2010-01-09,0.86,0.25,-6.84,21.2
2010-01-10,0.83,2.76,-0.28,21.45
2010-01-11,1,5.67,0.21,25.97
2010-01-12,1.1,1.73,-0.27,27.59
2010-01-13,1.08,2.48,-1.14,29.65
2010-01-14,0.99,0.28,-0.94,30.87
