DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,3.31,1.34,6.32,0
2009-10-02,21.83,17.64,7.01,0
2009-10-03,27.83,24.24,6.61,0
2009-10-04,9.53,4.22,4.94,0
2009-10-05,12.3,7.86,5.72,0
2009-10-06,16.53,21.07,6.95,0
2009-10-07,6.88,7.29,5.54,0.01
2009-10-08,5.23,2.28,5.7,0
2009-10-09,3.18,5.75,6.2,0
2009-10-10,3.94,4.39,7.76,0
2009-10-11,7.03,5.88,6.89,0
2009-10-12,4.69,0.98,6.68,0
2009-10-13,9.07,5.19,9.99,0
2009-10-14,7.05,0.42,10.94,0
2009-10-15,3.55,0.47,9.69,0
2009-10-16,2.33,0,5.93,0
2009-10-17,1.67,0,5,0
2009-10-18,2.7,2.89,6.78,0
2009-10-19,1.73,1.98,5.54,0
2009-10-20,1.29,0.09,7.5,0
2009-10-21,1.15,2.43,9.52,0
2009-10-22,1.06,0.45,8.56,0
2009-10-23,0.93,0.23,8.07,0
2009-10-24,0.94,6.4,8.76,0
2009-10-25,1.87,7.19,9.57,0
2009-10-26,1.71,0.03,7.19,0
2009-10-27,7.89,11.65,8.07,0
2009-10-28,15.01,5.96,10.86,0
2009-10-29,4.7,1.55,11.4,0
2009-10-30,3.12,10.18,12.27,0
2009-10-31,5.97,5,9.8,0
2009-11-01,15.84,20.65,7.87,0
2009-11-02,16.77,13.59,6.29,0
2009-11-03,16.37,13.39,4.97,0.03
2009-11-04,6.8,1.05,4.12,0.01
2009-11-05,3.24,0.09,3.88,0.01
2009-11-06,4.78,7.7,3.23,0.02
2009-11-07,3.96,0.03,2.86,0.02
2009-11-08,2.81,0.04,2,0.02
2009-11-09,2.05,4.05,1.73,0.02
2009-11-10,2.49,4.42,4.3,0.01
2009-11-11,1.78,0.01,1.47,0.01
2009-11-12,1.37,2.11,5.19,0.01
2009-11-13,1.42,0.44,4.72,0
2009-11-14,4.54,12.01,4.2,0.49
2009-11-15,4.27,0.88,5.67,0.23
2009-11-16,2.72,4.34,6.51,0.09
2009-11-17,5.11,7.92,5.28,0.04
2009-11-18,9.42,7.66,4.68,0.01
2009-11-19,26.97,21.18,8.78,0
2009-11-20,33.62,16.72,6.67,0
2009-11-21,9.09,6.47,5.95,0
2009-11-22,5.2,4.73,4.79,0
2009-11-23,5.22,2.38,4.35,0
2009-11-24,19.17,16.06,4.62,0
2009-11-25,30.13,18.97,3.55,1.56
2009-11-26,26.91,13.64,4.09,0.7
2009-11-27,13.89,2.51,3.19,0.32
2009-11-28,5.98,0.98,1.76,0.31
