DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,3.01,5.09,12.2,0
2009-10-02,2.91,0.49,10.05,0
2009-10-03,2.81,0.02,8.28,0
2009-10-04,2.72,0.01,10.11,0
2009-10-05,2.63,0.71,10.37,0
2009-10-06,2.59,0.45,12.96,0
2009-10-07,2.52,0.3,14.03,0
2009-10-08,2.48,1.25,13.77,0
2009-10-09,2.41,5.07,12.78,0
2009-10-10,2.38,15.14,10.95,0
2009-10-11,2.35,1.25,10.03,0
2009-10-12,2.35,16.13,6.55,0
2009-10-13,2.25,0.59,2.13,0.06
2009-10-14,2.21,0.05,-0.48,0.26
2009-10-15,2.19,0.01,-0.31,0.26
2009-10-16,2.14,0.02,0.51,0.26
2009-10-17,2.1,0.33,1.56,0.24
2009-10-18,2.1,0.09,0.4,0.23
2009-10-19,2.08,0,0.72,0.23
2009-10-20,2.03,0.03,0.34,0.22
2009-10-21,2,0.57,3.36,0.18
2009-10-22,3.12,25.58,6.07,0.1
2009-10-23,2.86,10.81,7.46,0.05
2009-10-24,3.75,12.11,5.73,0.02
2009-10-25,3.1,0.01,6.91,0.01
2009-10-26,3.2,0.05,7.54,0
2009-10-27,3.18,0,7.06,0
2009-10-28,3,0,6.23,0
2009-10-29,2.84,0,7.82,0
2009-10-30,2.66,0.13,4.31,0
2009-10-31,2.57,0.01,3.14,0
2009-11-01,2.48,0,3.12,0
2009-11-02,2.55,10.31,1.7,0.25
2009-11-03,2.8,15.74,0.47,12.67
2009-11-04,2.7,9,-1.89,15.87
2009-11-05,2.67,0.95,0.53,21.09
2009-11-06,2.7,15.07,0.36,23.97
2009-11-07,2.75,1.51,1.12,27.55
2009-11-08,2.75,12.87,0.88,26.34
2009-11-09,2.74,6.92,0.57,35.69
2009-11-10,2.89,0.03,0.17,34.37
2009-11-11,2.84,0,0.76,32.31
2009-11-12,2.68,0,1.12,30.39
2009-11-13,2.56,0,2.33,26.99
2009-11-14,2.52,0.9,2.57,21.92
2009-11-15,2.62,0.1,5.03,14.19
2009-11-16,2.65,0.85,5.62,8.14
2009-11-17,2.62,0.21,6.17,4.57
2009-11-18,2.52,0.17,6.29,2.45
2009-11-19,2.47,0,5.61,1.54
2009-11-20,2.46,0,5.79,1.05
2009-11-21,2.4,0,5.52,0.74
2009-11-22,2.35,0.06,2.52,0.53
2009-11-23,2.34,1,3.82,0.35
2009-11-24,2.34,0.15,4.2,0.22
2009-11-25,2.31,0.06,3.68,0.15
2009-11-26,2.24,3.09,3.21,0.09
