DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.21,0.06,11.73,0
2009-10-02,0.21,0.03,11.36,0
2009-10-03,0.21,0.09,13.1,0
2009-10-04,0.21,0.02,10.73,0
2009-10-05,0.21,0.03,10.24,0
2009-10-06,0.34,6.57,15.01,0
2009-10-07,0.53,6.44,10.41,0
2009-10-08,0.32,0,9.06,0
2009-10-09,0.3,1.37,10.05,0
2009-10-10,0.25,0.01,11.98,0
2009-10-11,0.24,0.29,11.29,0
2009-10-12,0.23,0,9.23,0
2009-10-13,0.23,0.23,8.44,0
2009-10-14,0.22,0.66,10.76,0
2009-10-15,0.24,0.52,10.73,0
2009-10-16,0.25,0.06,10.15,0
2009-10-17,0.23,0.01,8.03,0
2009-10-18,0.22,0.01,8.06,0
2009-10-19,0.23,0.21,9.23,0
2009-10-20,0.25,1.85,8.59,0
2009-10-21,0.28,4.06,11.19,0
2009-10-22,0.26,0.32,10.64,0
2009-10-23,0.23,0.17,10.97,0
2009-10-24,0.27,2.43,12.94,0
2009-10-25,0.25,0.01,12.27,0
2009-10-26,0.23,0.21,12,0
2009-10-27,0.24,1.92,13,0
2009-10-28,0.23,0.04,12.89,0
2009-10-29,0.23,0.01,11.07,0
2009-10-30,0.23,1.56,11.22,0
2009-10-31,0.26,3.23,12.7,0
2009-11-01,0.83,18.31,11.36,0
2009-11-02,0.49,0.07,7.6,0
2009-11-03,0.57,6.67,8.55,0
2009-11-04,0.44,0.6,6.88,0
2009-11-05,0.37,2.34,7.49,0
2009-11-06,0.35,3.36,7.07,0
2009-11-07,0.33,0.2,5.49,0
2009-11-08,0.3,1.46,5.71,0
2009-11-09,0.28,0.03,4.92,0
2009-11-10,0.3,1.14,5.63,0
2009-11-11,0.31,0.93,7.13,0
2009-11-12,0.55,9.78,9.42,0
2009-11-13,0.93,8.31,9.71,0
2009-11-14,1.17,5.61,10.16,0
2009-11-15,0.84,0.15,7.89,0
2009-11-16,0.75,3.25,9.19,0
2009-11-17,0.59,0.05,8.91,0
2009-11-18,0.49,3.15,11.41,0
2009-11-19,0.43,0.01,12.18,0
2009-11-20,0.42,2.17,11.14,0
2009-11-21,0.69,5.67,10.84,0
2009-11-22,0.9,1.58,8.27,0
2009-11-23,0.65,1.38,8.53,0
2009-11-24,0.68,1.42,10.37,0
2009-11-25,0.98,3.68,8.15,0
2009-11-26,0.89,0.06,6.49,0
2009-11-27,0.65,0.1,5.04,0
2009-11-28,0.67,5.01,3.54,0.01
2009-11-29,0.91,10.41,5.19,0.05
2009-11-30,1.25,3.11,3.92,0.01
2009-12-01,1.02,1.9,1.52,0.01
2009-12-02,0.77,3.36,6.22,0
2009-12-03,0.79,2.96,4.45,0
2009-12-04,0.81,0.51,4.02,0
2009-12-05,1.18,6.68,8,0
2009-12-06,2.27,8.56,8.67,0
2009-12-07,2.17,4.62,6.7,0
2009-12-08,1.63,1.19,6.55,0
2009-12-09,1.28,0.27,9.03,0
2009-12-10,1.11,0.11,5.88,0
2009-12-11,0.93,0,2.18,0
2009-12-12,0.76,0.11,4.34,0
2009-12-13,0.75,0.8,3.46,0
2009-12-14,0.91,4.42,3.52,0
2009-12-15,1.22,1.27,1.77,0
2009-12-16,1.21,4.12,2.71,0
2009-12-17,1.29,0.47,0.68,0.1
2009-12-18,0.98,0.74,-1.05,0.71
2009-12-19,0.76,1.89,-3.12,1.1
2009-12-20,0.66,0.36,-2.21,3.11
2009-12-21,0.57,0.82,-1.51,3.28
2009-12-22,0.52,0.1,-1.51,4.06
