DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.42,1.06,13.63,0
2009-10-02,0.41,1.79,11.52,0
2009-10-03,0.41,0,11.99,0
2009-10-04,0.4,0,12.93,0
2009-10-05,0.41,2.51,12.47,0
2009-10-06,0.43,0.08,18.09,0
2009-10-07,0.41,0.01,19.51,0
2009-10-08,0.42,4.8,17.29,0
2009-10-09,0.57,6.24,13.32,0
2009-10-10,0.56,5.6,12.86,0
2009-10-11,0.56,3,11.42,0
2009-10-12,0.82,18.71,8.06,0
2009-10-13,0.67,2.16,5.48,0
2009-10-14,0.58,0.8,2.83,0.04
2009-10-15,0.56,1.28,1.76,0.31
2009-10-16,0.59,6.84,2.59,0.91
2009-10-17,0.81,9.52,3.69,0.59
2009-10-18,0.72,2.3,3.65,0.36
2009-10-19,0.64,0.01,2.45,0.24
2009-10-20,0.59,0,3.05,0.18
2009-10-21,0.57,0.01,4.56,0.12
2009-10-22,0.59,3.02,6.44,0.06
2009-10-23,0.61,0.65,6.11,0.03
2009-10-24,0.56,0.04,7.98,0.01
2009-10-25,0.54,3,9.42,0.01
2009-10-26,0.59,0.35,10.63,0
2009-10-27,0.55,0.26,9.73,0
2009-10-28,0.54,0,8.68,0
2009-10-29,0.54,0.01,7.62,0
2009-10-30,0.53,0.07,7.97,0
2009-10-31,0.52,0,3.86,0
2009-11-01,0.52,0.01,5.49,0
2009-11-02,0.62,21.03,6.9,0
2009-11-03,1.02,2.88,5.56,0
2009-11-04,0.83,6.31,6.56,0
2009-11-05,0.76,0.01,5.89,0
2009-11-06,0.63,0,4.25,0
2009-11-07,0.6,0,4.23,0
2009-11-08,0.56,1.42,3.73,0
2009-11-09,0.66,7.86,3.77,0
2009-11-10,0.63,0.12,3.84,0
2009-11-11,0.58,0.51,4.32,0
2009-11-12,0.56,1.23,3.88,0
2009-11-13,0.54,0.15,8.25,0
2009-11-14,0.53,0.23,7.39,0
2009-11-15,0.53,0.44,8.14,0
2009-11-16,0.63,4.73,9.18,0
2009-11-17,0.68,0.82,12.12,0
2009-11-18,0.65,1.42,8.68,0
2009-11-19,0.6,0,7.73,0
2009-11-20,0.56,0.01,6.77,0
2009-11-21,0.55,0,7.22,0
2009-11-22,0.53,0.67,7.06,0
2009-11-23,0.52,0.79,9.1,0
