DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.34,0.18,19.2,0
2009-10-02,0.32,0,21.71,0
2009-10-03,0.32,0,23.73,0
2009-10-04,0.32,1.38,22.62,0
2009-10-05,0.32,0.26,22.14,0
2009-10-06,0.32,0.47,22.86,0
2009-10-07,0.3,0.01,24.29,0
2009-10-08,0.32,3.62,24.92,0
2009-10-09,0.37,38.14,21.71,0
2009-10-10,0.58,2.89,21.57,0
2009-10-11,0.41,0.42,21.29,0
2009-10-12,0.34,0.81,22.06,0
2009-10-13,0.32,0.08,24.15,0
2009-10-14,0.32,0.62,23.84,0
2009-10-15,0.3,0.3,24.57,0
2009-10-16,0.28,4.81,24.43,0
2009-10-17,0.28,0.73,23.95,0
2009-10-18,0.28,0.03,25.17,0
2009-10-19,0.28,0.84,25.37,0
2009-10-20,0.28,0.07,24.75,0
2009-10-21,0.3,1.35,25.05,0
2009-10-22,0.32,15.92,24.68,0
2009-10-23,0.32,10.24,24.14,0
2009-10-24,0.3,0.59,23.46,0
2009-10-25,0.28,0.5,24.85,0
2009-10-26,0.23,3.95,23.52,0
2009-10-27,0.25,4.42,21.58,0
2009-10-28,1.47,36.92,20.43,0
2009-10-29,3.18,45.17,19.84,0
2009-10-30,7.28,60.67,20.06,0
2009-10-31,11.94,52.43,20.69,0
2009-11-01,5.72,18.64,21.6,0
2009-11-02,4.88,42.94,21.94,0
2009-11-03,2.52,0.24,22.55,0
2009-11-04,1.71,0.19,23.35,0
2009-11-05,1.44,0.04,23.66,0
2009-11-06,1.21,0.44,23.61,0
2009-11-07,0.95,0.03,23.47,0
2009-11-08,0.95,0.1,24.8,0
2009-11-09,0.9,2.05,25.13,0
2009-11-10,1.01,1.6,23.87,0
2009-11-11,0.85,0.01,24.38,0
2009-11-12,0.69,0.01,23.84,0
2009-11-13,0.66,0.11,23.63,0
2009-11-14,0.64,0.06,23.91,0
2009-11-15,0.56,0.04,25.22,0
2009-11-16,0.51,9.09,25.13,0
2009-11-17,1.77,11.01,22.54,0
2009-11-18,0.82,0.98,22.38,0
2009-11-19,0.66,1.52,23.89,0
2009-11-20,0.64,0.02,24.3,0
2009-11-21,0.56,0.01,24.23,0
2009-11-22,0.53,0.01,24.06,0
2009-11-23,0.51,0,24.61,0
2009-11-24,0.49,0.13,24.66,0
2009-11-25,0.44,0.03,23.9,0
2009-11-26,0.41,0.05,24.17,0
2009-11-27,0.39,0.09,25.54,0
2009-11-28,0.37,0.02,25.97,0
2009-11-29,0.37,0.01,27.38,0
2009-11-30,0.37,3.21,26.26,0
2009-12-01,0.44,4.78,23.96,0
2009-12-02,0.69,1.3,25.37,0
2009-12-03,0.9,7.1,24.99,0
2009-12-04,1.01,6.08,23.19,0
2009-12-05,1.59,30.18,21.85,0
2009-12-06,1.95,2.8,22.37,0
2009-12-07,1.09,0.09,24.38,0
2009-12-08,0.79,0,25.14,0
2009-12-09,0.69,0,25.26,0
2009-12-10,0.58,0.01,24.1,0
2009-12-11,0.53,0.16,24.23,0
2009-12-12,0.53,0.02,25.33,0
2009-12-13,0.49,0.01,27.35,0
2009-12-14,0.49,2.15,24.3,0
2009-12-15,0.44,1.51,24.35,0
2009-12-16,0.44,0.73,24.49,0
2009-12-17,0.41,0.12,25.63,0
2009-12-18,0.41,8.11,25.32,0
2009-12-19,1.18,2.35,23.32,0
2009-12-20,0.69,19.6,22.46,0
2009-12-21,0.66,1.43,23.88,0
2009-12-22,0.53,0.73,24.35,0
2009-12-23,0.49,4.86,24.51,0
2009-12-24,0.44,0.46,25.18,0
2009-12-25,0.44,9.46,23.45,0
2009-12-26,0.44,11.81,24.67,0
2009-12-27,0.46,14.41,25.19,0
2009-12-28,1.5,6.92,25.06,0
2009-12-29,1.23,5.77,25.29,0
2009-12-30,1.04,13.95,25.06,0
2009-12-31,0.85,43.85,23.46,0
2010-01-01,1.89,0.07,24.94,0
2010-01-02,1.12,0.13,24.65,0
2010-01-03,0.79,1.13,24.44,0
2010-01-04,0.66,0.63,24.92,0
2010-01-05,0.61,0.04,25.33,0
2010-01-06,0.58,0.53,25.73,0
2010-01-07,0.51,0.16,26.26,0
2010-01-08,1.89,0.16,25.93,0
