DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,6.15,5.14,6.33,0
2009-10-02,6.8,11.86,6.67,0
2009-10-03,7.91,14.65,8.25,0
2009-10-04,10.32,8.09,5.75,0
2009-10-05,3.03,3.6,6.26,0
2009-10-06,3.29,8.13,8.44,0
2009-10-07,2.26,3.53,6.86,0
2009-10-08,2.39,3.47,5.93,0
2009-10-09,1.53,5.91,7.21,0
2009-10-10,1.26,3.09,9.42,0
2009-10-11,2.49,4.52,8.3,0
2009-10-12,6.12,3.35,8.51,0
2009-10-13,11.13,14.34,10.87,0
2009-10-14,4.67,0.78,12.68,0
2009-10-15,2.57,0.61,10.42,0
2009-10-16,1.88,0.1,8.14,0
2009-10-17,1.41,0,6.52,0
2009-10-18,1.22,2.43,7.2,0
2009-10-19,1.08,1.12,6.79,0
2009-10-20,0.96,0.2,9.47,0
2009-10-21,5.91,9.36,10.12,0
2009-10-22,11.82,16.55,9.82,0
2009-10-23,4.6,0.89,9.99,0
2009-10-24,10.47,8.34,9.88,0
2009-10-25,9.95,2.91,10.28,0
2009-10-26,4.24,0.42,8.29,0
2009-10-27,8.98,18.1,8.63,0
2009-10-28,6.92,6.52,11.83,0
2009-10-29,2.89,3.75,11.66,0
2009-10-30,2.05,4.88,12.18,0
2009-10-31,1.61,1.63,11.23,0
2009-11-01,14.59,17.33,9.36,0
2009-11-02,11.9,7.17,7.83,0
2009-11-03,12.31,6.07,6.2,0
2009-11-04,5.73,0.42,5.39,0
2009-11-05,3.4,0.71,5.35,0
2009-11-06,2.41,6.84,4.24,0
2009-11-07,1.85,0.21,2.88,0
2009-11-08,1.4,0.47,2.29,0
2009-11-09,1.18,0.01,3.38,0
2009-11-10,1.56,3.59,4.9,0
2009-11-11,1.43,0.31,3.93,0
2009-11-12,3.4,2.82,7.29,0
2009-11-13,2.75,0,5.93,0
2009-11-14,5.35,6.59,6.82,0
2009-11-15,2.5,0.02,6.65,0
2009-11-16,2.94,2.2,7.67,0
2009-11-17,12.23,7.77,7.33,0
2009-11-18,3.18,4.06,6.27,0
2009-11-19,2.39,6.86,10.11,0
2009-11-20,3.16,3.68,8.4,0
