DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.09,0.16,11.62,0
2009-10-02,0.08,0.26,9.66,0
2009-10-03,0.05,0,9.79,0
2009-10-04,0.04,0,10.2,0
2009-10-05,0.04,3.6,10.49,0
2009-10-06,0.04,0.65,15.64,0
2009-10-07,0.04,0.05,17.1,0
2009-10-08,0.04,7.37,14.83,0
2009-10-09,0.14,5.97,12.79,0
2009-10-10,0.12,11.42,11.62,0
2009-10-11,0.22,2.24,9.68,0
2009-10-12,0.16,13.13,6.9,0
2009-10-13,0.17,1.44,4.57,0
2009-10-14,0.14,0.7,1.66,0.07
2009-10-15,0.11,0.06,-0.55,0.14
2009-10-16,0.09,2.45,1.29,0.36
2009-10-17,0.15,8.22,2.05,1.33
2009-10-18,0.25,1.35,1.69,1.6
2009-10-19,0.22,0,1.04,1.34
2009-10-20,0.19,0,2.9,0.98
2009-10-21,0.16,0.55,6.48,0.61
2009-10-22,0.14,2.16,7.1,0.31
2009-10-23,0.12,5.05,5.92,0.2
2009-10-24,0.13,0.01,7.26,0.1
2009-10-25,0.11,0.6,9.56,0.04
2009-10-26,0.1,0.51,8.52,0.02
2009-10-27,0.09,0,7.08,0.01
2009-10-28,0.09,0,7.43,0
2009-10-29,0.08,0,7.69,0
2009-10-30,0.08,0.02,6.45,0
2009-10-31,0.07,0,5,0
2009-11-01,0.07,0.04,7.18,0
2009-11-02,0.08,20.8,6.76,0
2009-11-03,0.14,3.41,4.38,0
2009-11-04,0.13,11.04,5.76,0
2009-11-05,0.16,2.14,3.98,0
2009-11-06,0.18,0.29,2.55,0
2009-11-07,0.15,2.41,2.28,0
2009-11-08,0.13,1.86,2.89,0
2009-11-09,0.12,10.58,1.3,2.12
2009-11-10,0.16,0.92,1.24,4.1
2009-11-11,0.16,0.71,1.85,3.55
2009-11-12,0.15,0.33,2.78,2.74
2009-11-13,0.16,0.39,7.35,1.5
2009-11-14,0.16,3.11,7.32,0.83
2009-11-15,0.23,1.38,6.45,0.35
2009-11-16,0.38,9.58,8.73,0.16
2009-11-17,0.48,2.94,10.44,0.05
2009-11-18,0.5,0.63,7.05,0.01
2009-11-19,0.44,0,6.46,0.01
2009-11-20,0.37,0,9.03,0
2009-11-21,0.31,0.04,8.29,0
2009-11-22,0.25,1.51,6.88,0
2009-11-23,0.19,5.05,6.51,0
2009-11-24,0.26,10.29,7.3,0
2009-11-25,0.61,0,7.12,0
2009-11-26,0.58,1.86,5.6,0
2009-11-27,0.54,0.81,4.29,0
2009-11-28,0.47,0.44,4.77,0
2009-11-29,0.41,0.02,3.78,0
2009-11-30,0.38,19.12,1.04,5.29
2009-12-01,0.53,4.14,-0.12,15.32
2009-12-02,0.6,0.05,-1.87,14.78
2009-12-03,0.53,3.68,0.76,13.3
2009-12-04,0.52,4.53,0.26,11.03
2009-12-05,0.55,0.08,-0.15,10.2
2009-12-06,0.5,2.07,4.41,7.94
2009-12-07,0.53,6.43,6.15,3.62
2009-12-08,0.92,12.74,2.93,2.03
2009-12-09,1.58,0.21,1,2.83
2009-12-10,1.32,2.89,3.16,2.13
2009-12-11,1.26,8.08,1.14,2.39
2009-12-12,1.3,3.26,-1.45,6.14
2009-12-13,1.17,0.44,-3.92,7.17
2009-12-14,1.02,0.05,-5.52,7.24
2009-12-15,0.89,0.28,-6.14,7.18
2009-12-16,0.79,0.49,-6.77,7.49
2009-12-17,0.7,0.15,-7.56,7.62
2009-12-18,0.62,0.11,-9.76,7.6
2009-12-19,0.54,2.28,-13.15,9.27
2009-12-20,0.4,3.48,-13.04,10.32
2009-12-21,0.36,6.64,-2.1,16.76
2009-12-22,0.48,4.62,1.35,19.26
2009-12-23,0.82,8.09,0.3,20.87
2009-12-24,0.96,12.47,0.65,22.38
2009-12-25,1.14,3.58,1.74,18.21
2009-12-26,1.91,0.02,-2.11,17.42
2009-12-27,1.57,2.48,-2.42,17.3
2009-12-28,1.34,0.53,-0.72,19.16
2009-12-29,1.19,10.99,1.59,20.16
2009-12-30,1.77,18.44,3.75,12.84
2009-12-31,4,2.8,2.79,8.47
2010-01-01,5.07,2.99,-0.07,7.24
2010-01-02,4.32,2.01,-5.62,10.26
2010-01-03,3.13,0.01,-7.32,10.48
2010-01-04,2.53,0.08,-7.02,10.39
2010-01-05,2.11,0.25,-7.25,10.41
2010-01-06,1.79,1.32,-5.49,11.33
2010-01-07,1.56,0.21,-5.52,11.57
2010-01-08,1.38,5.01,-5.23,13.41
2010-01-09,1.25,3.56,-7.23,17.63
2010-01-10,1.13,0.81,-7.67,20.27
2010-01-11,1.02,2.03,-7.23,20.78
2010-01-12,0.93,0.39,-6.65,22.48
2010-01-13,0.85,1.74,-4,22.99
2010-01-14,0.78,0.01,-3.05,23.65
2010-01-15,0.73,0.01,-4.66,22.96
2010-01-16,0.67,1.13,-4.1,22.62
2010-01-17,0.68,9.29,1.4,24.08
2010-01-18,1.19,0.14,-0.72,22.19
2010-01-19,1.01,0.01,-4.2,21.18
2010-01-20,0.9,0.6,-3.87,20.53
2010-01-21,0.76,2.66,-0.62,22.57
2010-01-22,0.68,0.04,-1.83,21.91
2010-01-23,0.63,0.01,-4.15,20.88
2010-01-24,0.58,1.77,-2.21,20.07
2010-01-25,0.55,2.12,-0.83,21.64
2010-01-26,0.52,1.65,-4.86,22.75
2010-01-27,0.48,0.02,-8,23.11
2010-01-28,0.46,5.16,-4.51,26
2010-01-29,0.45,7.44,-2.39,29.81
2010-01-30,0.46,4.85,-5.04,38.23
2010-01-31,0.43,1.48,-8.66,40.33
2010-02-01,0.4,2.6,-9.11,41.64
2010-02-02,0.38,2.11,-3.19,43.95
2010-02-03,0.39,11.92,0.64,52.53
2010-02-04,0.44,0,-0.35,54.67
2010-02-05,0.45,8.5,0.03,54.68
2010-02-06,0.52,0.76,0.51,56.42
2010-02-07,0.54,0.63,-0.4,55.22
2010-02-08,0.49,0.01,-3.52,55.08
2010-02-09,0.45,0.6,-3.67,54.91
2010-02-10,0.43,3.48,-7,57.76
2010-02-11,0.4,5.07,-8.64,60.39
2010-02-12,0.36,2.16,-7.12,64.55
2010-02-13,0.33,0.41,-6.67,65.31
2010-02-14,0.33,0.37,-6.1,65.51
2010-02-15,0.31,0.04,-5.93,65.56
2010-02-16,0.28,0,-5.88,65.42
2010-02-17,0.28,1.62,-1.24,65.71
2010-02-18,0.3,1.77,1.69,64.77
2010-02-19,0.35,7,0.32,62.02
2010-02-20,0.42,1.48,-1.54,62.9
2010-02-21,0.4,0.44,-0.63,63.41
2010-02-22,0.41,3.34,1.11,62.9
2010-02-23,0.53,4.6,2.84,58.93
2010-02-24,1.25,1.86,2.8,51.61
2010-02-25,1.72,4.21,3.21,44.28
2010-02-26,3.37,7.59,2.85,35.76
2010-02-27,5.53,0.08,2.26,30.66
2010-02-28,4.25,2.19,4.62,25.38
2010-03-01,4.83,0.15,2.15,19.37
2010-03-02,4.06,2.76,1.21,17.24
2010-03-03,3.45,0,-0.05,15.57
2010-03-04,2.91,0.01,-0.67,14.56
2010-03-05,2.48,0.29,-4.32,14.29
2010-03-06,2.16,9.49,-4,19.47
2010-03-07,1.9,0.13,-6.48,23
2010-03-08,1.67,0,-6.45,22.22
2010-03-09,1.51,0.67,-6.82,21.8
2010-03-10,1.38,0.45,-4.33,21.26
2010-03-11,1.28,6.67,-3.9,24.93
2010-03-12,1.17,0.03,-3.67,26.97
2010-03-13,1.08,0.37,-2.09,25.58
2010-03-14,0.99,0.65,-1.17,24.55
2010-03-15,0.91,1.42,0.29,23.3
2010-03-16,0.93,4.95,1.2,23.03
2010-03-17,1.06,0,1.5,19.34
2010-03-18,1.07,0,5.13,14.26
2010-03-19,1.09,0,6.84,9.69
2010-03-20,1.28,2.77,8.22,5.03
2010-03-21,1.93,5.81,7.78,1.86
2010-03-22,3.38,0.11,7.63,0.84
2010-03-23,3.15,0,7.71,0.47
2010-03-24,2.71,0,9.07,0.25
2010-03-25,2.43,0.27,10.49,0.12
2010-03-26,2.29,4.79,6.52,0.06
2010-03-27,2.26,5.26,4.36,0.04
2010-03-28,2.25,8.02,5.35,0.02
2010-03-29,2.43,2.73,8.5,0.01
2010-03-30,2.63,1.98,7.24,0
2010-03-31,2.36,2.43,4.03,0.01
2010-04-01,2.13,7.35,1.72,3.03
2010-04-02,1.87,0.62,2.14,3
2010-04-03,1.66,5.6,5.12,2.28
2010-04-04,1.67,3.4,4.94,1.15
2010-04-05,1.54,1.03,3.84,0.61
2010-04-06,1.42,0,5.65,0.32
2010-04-07,1.29,0,9.21,0.12
2010-04-08,1.17,0.27,8.81,0.04
2010-04-09,1.07,0.16,8.17,0.01
2010-04-10,0.98,0.11,6.25,0
2010-04-11,0.9,2.74,3.11,0.02
2010-04-12,0.85,0.72,2.95,0.06
2010-04-13,0.78,0.7,3.9,0.05
2010-04-14,0.72,6.18,4.13,0.03
2010-04-15,0.72,1.21,4.47,0.02
2010-04-16,0.65,0.89,5.64,0.01
2010-04-17,0.53,0,7.61,0
2010-04-18,0.5,0.27,8.34,0
2010-04-19,0.45,0.09,9.33,0
2010-04-20,0.4,1.35,8.78,0
2010-04-21,0.38,0.01,7.27,0
2010-04-22,0.32,0,6.64,0
2010-04-23,0.28,0,8.38,0
2010-04-24,0.25,0,10.43,0
2010-04-25,0.23,0.01,12.84,0
2010-04-26,0.21,1.36,11.07,0
2010-04-27,0.21,0.04,10.85,0
2010-04-28,0.21,0,12.6,0
2010-04-29,0.21,0,15.9,0
2010-04-30,0.21,2.87,14.11,0
2010-05-01,0.24,11.5,10.44,0
2010-05-02,0.35,12.58,8.42,0
2010-05-03,0.32,7.83,8.23,0
2010-05-04,0.3,5.14,7.01,0
2010-05-05,0.29,2.88,5.72,0
2010-05-06,0.35,8.47,5.23,0
2010-05-07,0.82,5.15,5.67,0.12
2010-05-08,0.91,1.77,7.92,0.06
2010-05-09,0.76,9.06,9.28,0.02
2010-05-10,0.82,12.1,9.23,0.01
2010-05-11,0.89,7.75,9.8,0
2010-05-12,0.86,10,8.89,0
2010-05-13,1.03,11.12,6.02,0
2010-05-14,2.76,3.01,6.01,0
2010-05-15,2.27,1.59,5.99,0
2010-05-16,1.9,1.4,6.67,0
2010-05-17,1.57,1.27,7.85,0
2010-05-18,1.41,1.09,7.45,0
2010-05-19,1.23,4.29,5.87,0
2010-05-20,1.17,5.26,6.27,0
2010-05-21,1,0.57,8.79,0
2010-05-22,0.88,0.23,11.81,0
2010-05-23,0.78,0.12,13.21,0
2010-05-24,0.68,0,15.58,0
2010-05-25,0.58,0.11,16.69,0
2010-05-26,0.49,7.37,14.9,0
2010-05-27,0.48,7.01,12.92,0
2010-05-28,0.43,5.63,12.52,0
2010-05-29,0.37,3.96,12.55,0
2010-05-30,0.44,17.44,11.43,0
2010-05-31,0.7,3.93,8.53,0
2010-06-01,0.6,1.51,9.82,0
2010-06-02,0.46,2.62,10.31,0
2010-06-03,0.42,5.7,10.13,0
2010-06-04,0.47,0,14.84,0
2010-06-05,0.4,0,17.09,0
2010-06-06,0.31,9.99,18.58,0
2010-06-07,0.3,3.23,15.75,0
2010-06-08,0.25,3.66,16.82,0
2010-06-09,0.25,0.27,18.84,0
2010-06-10,0.23,0.02,21.24,0
2010-06-11,0.23,4.91,18.15,0
2010-06-12,0.23,3.04,16.12,0
2010-06-13,0.24,6.84,13.95,0
2010-06-14,0.26,5.07,14.74,0
2010-06-15,0.25,1.15,14.67,0
2010-06-16,0.21,5.87,12.38,0
2010-06-17,0.24,8.62,13.14,0
2010-06-18,1.23,30.73,12.78,0
2010-06-19,1.94,6.41,9.91,0
2010-06-20,1.63,1.5,8.76,0
2010-06-21,1.25,1.55,10.08,0
2010-06-22,0.95,0.48,11.23,0
2010-06-23,0.78,0,13.12,0
2010-06-24,0.64,0,14.72,0
2010-06-25,0.54,0.27,16.73,0
2010-06-26,0.45,0.46,17.52,0
2010-06-27,0.39,0.11,18.79,0
2010-06-28,0.31,0.14,19.5,0
2010-06-29,0.28,5.01,19.34,0
2010-06-30,0.28,2.03,18.88,0
2010-07-01,0.27,0.25,20.06,0
2010-07-02,0.25,0.95,21.53,0
2010-07-03,0.25,2.41,22.2,0
2010-07-04,0.56,15.87,19.07,0
2010-07-05,0.5,0.13,18.42,0
2010-07-06,0.37,0.6,16.71,0
2010-07-07,0.25,0,16.65,0
2010-07-08,0.23,0,19.75,0
2010-07-09,0.23,0.06,22.59,0
2010-07-10,0.23,1.45,24.14,0
2010-07-11,0.22,8.52,22.19,0
2010-07-12,0.23,3.94,22.39,0
2010-07-13,0.2,2.44,20.07,0
2010-07-14,0.19,0.65,23.07,0
2010-07-15,0.24,1.89,19.63,0
2010-07-16,0.18,0.33,21.89,0
2010-07-17,0.19,20.96,17.48,0
2010-07-18,0.2,0.5,15.72,0
2010-07-19,0.18,0,17.31,0
2010-07-20,0.14,0,18.92,0
2010-07-21,0.12,0.32,21.89,0
2010-07-22,0.11,21.99,18.34,0
2010-07-23,0.25,33.17,14.89,0
2010-07-24,0.24,5.25,12.96,0
2010-07-25,0.18,0.26,13.1,0
2010-07-26,0.18,14.42,13.46,0
2010-07-27,0.37,2.87,13.91,0
2010-07-28,0.25,11.56,13.89,0
2010-07-29,0.29,15.72,13.34,0
2010-07-30,0.33,4.74,13.2,0
2010-07-31,0.26,0,15.49,0
2010-08-01,0.21,4.45,18.6,0
2010-08-02,0.26,21.93,17.03,0
2010-08-03,0.46,3.75,14.68,0
2010-08-04,0.31,0.52,14.76,0
2010-08-05,0.33,17.78,12.71,0
2010-08-06,0.4,0.8,12.81,0
2010-08-07,0.29,0,14.92,0
2010-08-08,0.3,12.91,15.01,0
2010-08-09,0.3,0.13,15.94,0
2010-08-10,0.27,0.21,17.73,0
2010-08-11,0.26,1.01,18.09,0
2010-08-12,0.3,18.26,15.7,0
2010-08-13,0.33,6.74,14,0
2010-08-14,0.3,8.3,14.52,0
2010-08-15,0.65,13.79,13.68,0
2010-08-16,1.17,9.75,10.95,0
2010-08-17,0.59,8.33,12.81,0
2010-08-18,0.54,2.84,13.65,0
2010-08-19,0.44,1.03,15.14,0
2010-08-20,0.39,0.53,18.06,0
2010-08-21,0.29,0.39,20.06,0
2010-08-22,0.26,0.13,21.13,0
2010-08-23,0.26,7.45,18.93,0
2010-08-24,0.26,5.67,15.87,0
2010-08-25,0.23,0,14.54,0
2010-08-26,0.21,0.08,20.23,0
2010-08-27,0.23,14.19,18.1,0
2010-08-28,0.68,3.12,12.13,0
2010-08-29,0.82,3.38,10.8,0
2010-08-30,0.68,14.36,8.65,0
2010-08-31,0.96,1.57,9.85,0
2010-09-01,1.18,0.01,10.23,0
2010-09-02,0.94,0,12.3,0
2010-09-03,0.72,0.19,13.17,0
2010-09-04,0.54,1.15,12.85,0
2010-09-05,0.39,0.04,12.73,0
2010-09-06,0.3,0.43,12.29,0
2010-09-07,0.3,17.83,12.58,0
2010-09-08,0.31,9.83,12.22,0
2010-09-09,0.29,4.86,11.91,0
2010-09-10,0.24,0.47,11.76,0
2010-09-11,0.22,0,13.1,0
2010-09-12,0.2,8.67,14.39,0
2010-09-13,0.2,13.49,11.21,0
2010-09-14,0.2,0.01,11.38,0
2010-09-15,0.2,2.23,12.56,0
2010-09-16,0.2,1.8,11.66,0
2010-09-17,0.21,0.13,10.59,0
2010-09-18,0.19,0.14,9.55,0
2010-09-19,0.17,0.03,9.37,0
2010-09-20,0.16,0,11.71,0
2010-09-21,0.15,0,13.17,0
2010-09-22,0.14,0,13.7,0
2010-09-23,0.12,0.04,14.97,0
2010-09-24,0.11,5.19,12.69,0
2010-09-25,0.23,14.82,7.98,0
2010-09-26,0.46,1.29,6.46,0
2010-09-27,0.28,0.01,6.2,0
2010-09-28,0.23,0.43,6.83,0
2010-09-29,0.21,1.13,7.97,0
2010-09-30,0.19,3.48,9.04,0
