DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.71,7.13,13.97,0
2009-10-02,0.71,4.39,9.24,0
2009-10-03,0.71,0.24,8.91,0
2009-10-04,0.67,0,11.47,0
2009-10-05,0.64,0.15,11.34,0
2009-10-06,0.63,0.04,15.46,0
2009-10-07,0.61,0.13,16.55,0
2009-10-08,0.59,0.28,16.06,0
2009-10-09,0.6,14.11,12.78,0
2009-10-10,0.74,5.97,11.79,0
2009-10-11,1.02,3.15,11.85,0
2009-10-12,0.87,17.26,7.6,0.01
2009-10-13,0.82,2.44,3.56,0.41
2009-10-14,0.74,2.25,1.61,1.56
2009-10-15,0.7,0.8,1.24,2.78
2009-10-16,0.66,1.17,2.24,2.91
2009-10-17,0.64,2.84,2.7,2.74
2009-10-18,0.65,2.12,2.54,2.64
2009-10-19,0.63,0.08,2.16,2.23
2009-10-20,0.61,0.02,2.89,1.85
2009-10-21,0.6,0,3.66,1.33
2009-10-22,0.6,2.58,8.56,0.72
2009-10-23,0.62,2.98,10.06,0.23
2009-10-24,0.61,6.19,7.89,0.06
2009-10-25,0.6,0,9.13,0.02
2009-10-26,0.57,0.64,9.32,0.01
2009-10-27,0.56,0.03,7.86,0
2009-10-28,0.55,0.01,7.55,0
2009-10-29,0.55,2.47,7.19,0
2009-10-30,0.54,0.9,4.13,0
2009-10-31,0.53,0,2.29,0
2009-11-01,0.53,0,1.89,0
2009-11-02,0.53,3.99,0.81,0.35
2009-11-03,0.65,8.51,1.12,5.23
2009-11-04,0.68,4.13,0.08,7.09
2009-11-05,0.7,0.81,3.31,6.66
2009-11-06,0.67,4.67,3.3,4.84
2009-11-07,0.89,3.32,4.02,3.19
2009-11-08,0.74,5.06,3.46,2.16
2009-11-09,1.03,0.13,5,1.31
2009-11-10,0.82,4.21,2.83,1.06
2009-11-11,0.73,1.1,3.57,1.35
2009-11-12,0.69,0.03,3.27,1.16
2009-11-13,0.65,0.01,4.69,0.86
2009-11-14,0.63,0,5.29,0.55
2009-11-15,0.62,0.71,6.38,0.34
2009-11-16,0.6,0,6.22,0.22
2009-11-17,0.59,0,7.58,0.13
2009-11-18,0.59,2.83,7.08,0.07
2009-11-19,0.59,0,7.05,0.05
2009-11-20,0.57,0,6.88,0.03
2009-11-21,0.55,0,5.58,0.02
2009-11-22,0.55,0.04,4.93,0.01
2009-11-23,0.56,6.13,4.15,0.01
2009-11-24,0.58,0.59,6.37,0.01
2009-11-25,0.54,0,6.17,0
2009-11-26,0.53,0,3.62,0
2009-11-27,0.52,0.6,3.58,0
2009-11-28,0.55,4.82,3.07,0.07
2009-11-29,0.56,0,3.31,0.08
2009-11-30,0.53,1.37,8.6,0.04
2009-12-01,0.78,14.66,5.86,0.11
2009-12-02,1.47,0,1.19,0.31
2009-12-03,0.8,0,0.95,0.26
2009-12-04,0.7,0.09,1.67,0.24
2009-12-05,0.66,0.01,1.13,0.23
2009-12-06,0.63,0,0.62,0.2
2009-12-07,0.61,0.29,2.2,0.17
2009-12-08,0.61,7.19,2.2,0.23
2009-12-09,0.64,2.6,3,1.15
2009-12-10,0.58,0.94,2.32,1.23
2009-12-11,0.57,3.7,1.25,1.61
2009-12-12,0.56,1.23,-1.43,2.82
2009-12-13,0.55,0.36,-3.96,3.39
2009-12-14,0.54,1.35,-4.75,4.02
2009-12-15,0.53,0.21,-4.88,4.9
2009-12-16,0.52,0.67,-5.59,5.29
2009-12-17,0.49,0.47,-6.85,5.59
2009-12-18,0.43,0.46,-7.91,6.1
2009-12-19,0.33,6.21,-10.05,8.68
2009-12-20,0.43,0.1,-14.66,12.29
2009-12-21,0.51,0.01,-10.72,11.94
2009-12-22,0.53,0.39,-0.74,11.78
2009-12-23,0.59,4.49,3.51,9.22
2009-12-24,0.63,1.06,4.26,6.56
2009-12-25,0.78,11.99,6.47,3.16
2009-12-26,1.18,0.16,0.6,2.77
2009-12-27,0.75,0.93,-0.27,3.01
2009-12-28,0.67,0,-1.14,3.05
2009-12-29,0.62,1.24,-1.8,2.95
2009-12-30,0.6,0.27,0.35,3.05
2009-12-31,0.6,0.42,0.45,2.5
2010-01-01,0.58,0.02,1.62,2.08
2010-01-02,0.57,1.44,-1.08,2.29
2010-01-03,0.53,0.24,-3.49,3.14
2010-01-04,0.44,0.12,-4.11,3.15
2010-01-05,0.52,1.52,-4.36,3.57
2010-01-06,0.56,4.01,-3.11,7.59
2010-01-07,0.54,0.96,-2.98,9.16
2010-01-08,0.52,13.88,-2.68,14.28
2010-01-09,0.63,8.91,-0.12,25.51
2010-01-10,0.85,0.72,-1.4,26.72
