DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.09,0.01,12.77,0
2009-10-02,0.09,0,12.03,0
2009-10-03,0.09,0.34,13.88,0
2009-10-04,0.09,0.01,11.88,0
2009-10-05,0.09,0.66,11.83,0
2009-10-06,0.09,7.67,15.65,0
2009-10-07,0.11,10.12,12.55,0
2009-10-08,0.11,0.01,10.3,0
2009-10-09,0.11,2.66,10.95,0
2009-10-10,0.11,0.15,12.89,0
2009-10-11,0.11,0.71,12.02,0
2009-10-12,0.1,0,10.73,0
2009-10-13,0.1,0,9.76,0
2009-10-14,0.1,0.11,10.68,0
2009-10-15,0.1,0.02,10.26,0
2009-10-16,0.1,0.34,10.6,0
2009-10-17,0.1,0.03,8.72,0
2009-10-18,0.1,0,7.43,0
2009-10-19,0.1,0.15,8.89,0
2009-10-20,0.1,0.34,9.42,0
2009-10-21,0.1,4.09,11.85,0
2009-10-22,0.1,0.18,11.23,0
2009-10-23,0.1,0.1,11.58,0
2009-10-24,0.1,1.47,13.6,0
2009-10-25,0.09,0,12.67,0
2009-10-26,0.09,0.13,11.73,0
2009-10-27,0.1,0.91,13.16,0
2009-10-28,0.1,0.13,12.89,0
2009-10-29,0.09,0.06,11.81,0
2009-10-30,0.09,0.07,11.37,0
2009-10-31,0.1,2.96,12.36,0
2009-11-01,0.1,9.45,11.82,0
2009-11-02,0.1,0.01,8.09,0
2009-11-03,0.11,4.79,9.38,0
2009-11-04,0.1,0.01,7.39,0
2009-11-05,0.1,1.25,8.06,0
2009-11-06,0.1,4.23,8.14,0
2009-11-07,0.1,0.11,6.21,0
2009-11-08,0.1,1.44,6.84,0
2009-11-09,0.1,0.02,6.03,0
2009-11-10,0.09,0.96,5.85,0
2009-11-11,0.1,0.82,7.65,0
2009-11-12,0.11,6.38,10.17,0
2009-11-13,0.16,7.67,11.17,0
2009-11-14,0.17,3.73,10.83,0
2009-11-15,0.17,0.65,8.79,0
2009-11-16,0.16,4.89,10.14,0
2009-11-17,0.15,0.01,9.43,0
2009-11-18,0.14,0.08,12.24,0
2009-11-19,0.13,0.01,12.29,0
2009-11-20,0.13,1.93,11.73,0
2009-11-21,0.13,4.44,11.76,0
2009-11-22,0.14,2.56,9.04,0
2009-11-23,0.15,3.29,9.38,0
2009-11-24,0.17,1.16,10.93,0
2009-11-25,0.22,3.06,9.24,0
2009-11-26,0.24,0.02,7.24,0
2009-11-27,0.21,0.23,5.83,0
2009-11-28,0.22,5.97,5.04,0
2009-11-29,0.49,8.33,6.91,0
2009-11-30,0.68,3.56,5.18,0
2009-12-01,0.58,0.23,2.54,0
2009-12-02,0.43,2.18,7.21,0
2009-12-03,0.46,4.04,4.87,0
2009-12-04,0.57,0.65,4.23,0
2009-12-05,0.47,5.91,8.81,0
2009-12-06,0.57,5.52,9.61,0
2009-12-07,0.72,3.2,7.71,0
2009-12-08,0.55,1.24,6.8,0
2009-12-09,0.43,0.27,9.71,0
2009-12-10,0.38,0.56,6.47,0
2009-12-11,0.33,0.01,3.21,0
2009-12-12,0.31,0.15,4.89,0
2009-12-13,0.29,0.94,3.75,0
2009-12-14,0.29,3.01,2.55,0
2009-12-15,0.29,0.48,0.85,0.01
2009-12-16,0.31,3.98,0.47,0.21
2009-12-17,0.34,1.11,1.5,0.36
2009-12-18,0.36,1,-0.67,1.37
2009-12-19,0.36,0.14,-3.46,1.57
2009-12-20,0.35,1.61,-1.76,3.18
2009-12-21,0.35,5.01,-0.4,3.86
2009-12-22,0.37,1.35,-0.9,7.77
2009-12-23,0.37,1.82,-0.71,7.55
2009-12-24,0.56,0.26,3.02,4.61
2009-12-25,1.11,0.59,1.74,2.88
2009-12-26,1.56,0.28,5.54,1.08
2009-12-27,1.54,0.37,4.32,0.22
2009-12-28,0.93,0.01,0.91,0.11
2009-12-29,0.77,13.58,2.18,0.88
2009-12-30,1.94,8.23,2.81,2.28
2009-12-31,2.51,0.3,2.13,1.06
