DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.27,0.16,11.48,0
2009-10-02,0.28,0.27,9.56,0
2009-10-03,0.29,0,9.63,0
2009-10-04,0.28,0,10,0
2009-10-05,0.28,3.83,10.39,0
2009-10-06,0.28,0.79,15.53,0
2009-10-07,0.28,0.07,17.06,0
2009-10-08,0.3,7.84,14.72,0
2009-10-09,0.76,5.73,12.84,0
2009-10-10,0.53,12.03,11.51,0
2009-10-11,0.77,2.44,9.55,0
2009-10-12,0.76,14.92,6.83,0
2009-10-13,0.92,1.08,4.6,0
2009-10-14,0.68,0.65,1.74,0.06
2009-10-15,0.52,0.06,-0.57,0.15
2009-10-16,0.46,2.68,1.18,0.45
2009-10-17,0.5,8.33,1.96,1.85
2009-10-18,0.64,1.57,1.58,2.18
2009-10-19,0.54,0,0.95,1.84
2009-10-20,0.5,0,3.23,1.34
2009-10-21,0.44,0.86,6.82,0.83
2009-10-22,0.44,2.21,7.18,0.43
2009-10-23,0.42,5.05,6.01,0.27
2009-10-24,0.48,0,7.19,0.14
2009-10-25,0.42,0.66,9.6,0.06
2009-10-26,0.4,0.37,8.44,0.02
2009-10-27,0.4,0,7.07,0.01
2009-10-28,0.36,0,7.56,0.01
2009-10-29,0.36,0,7.62,0
2009-10-30,0.35,0.02,6.33,0
2009-10-31,0.33,0,5.14,0
2009-11-01,0.34,0.06,7.27,0
2009-11-02,0.35,22.01,6.73,0
2009-11-03,0.48,3.96,4.29,0
2009-11-04,0.9,12.93,5.6,0
2009-11-05,1.15,2.95,3.83,0
2009-11-06,0.9,0.38,2.49,0
2009-11-07,0.78,3.16,2.17,0
2009-11-08,0.73,2.04,2.78,0.01
2009-11-09,0.73,10.15,1.28,2.25
2009-11-10,0.85,1.13,1.19,4.63
2009-11-11,0.74,0.66,1.78,4
2009-11-12,0.68,0.37,2.77,3.06
2009-11-13,0.7,0.56,7.4,1.68
2009-11-14,0.71,3.4,7.33,0.93
2009-11-15,0.86,1.58,6.45,0.39
2009-11-16,1.04,9.94,8.81,0.18
2009-11-17,1.34,3.27,10.52,0.06
2009-11-18,1.22,0.52,6.95,0.01
2009-11-19,1.09,0,6.42,0.01
2009-11-20,0.99,0,9.27,0
2009-11-21,0.91,0.05,8.59,0
2009-11-22,0.85,1.75,7.03,0
2009-11-23,0.82,6.4,6.29,0
2009-11-24,1.36,12.61,7.18,0
2009-11-25,1.97,0,7.2,0
2009-11-26,1.57,2.07,5.52,0
2009-11-27,1.38,1.17,4.2,0
2009-11-28,1.18,0.51,4.72,0
2009-11-29,1.07,0.03,3.84,0
2009-11-30,1.11,18.44,1.04,5.52
2009-12-01,1.37,3.89,-0.1,15.3
2009-12-02,1.34,0.04,-1.86,14.64
2009-12-03,1.13,3.68,0.92,12.98
2009-12-04,1.16,4.43,0.08,10.81
2009-12-05,1.09,0.1,-0.2,10.03
2009-12-06,1,2.42,4.55,7.74
2009-12-07,1.06,6.84,6.21,3.49
2009-12-08,2.15,13.77,2.83,2.02
2009-12-09,2.55,0.22,0.9,2.95
2009-12-10,2.05,3.04,3.21,2.23
2009-12-11,2.07,8.2,1.1,2.66
2009-12-12,2.17,3.32,-1.53,6.67
2009-12-13,1.8,0.44,-4.08,7.72
2009-12-14,1.55,0.05,-5.77,7.8
2009-12-15,1.37,0.28,-6.43,7.75
2009-12-16,1.24,0.47,-7.04,8.06
2009-12-17,1.13,0.21,-7.69,8.18
2009-12-18,1.04,0.12,-10.07,8.2
2009-12-19,0.9,2.36,-13.18,9.95
2009-12-20,0.73,3.87,-13.28,11.06
2009-12-21,0.94,7.43,-2.07,18.27
2009-12-22,0.99,6.12,1.45,20.98
2009-12-23,1.69,8.76,0.18,22.68
2009-12-24,1.45,14.43,0.89,24.66
2009-12-25,2.76,4.25,1.67,20.32
2009-12-26,3.2,0.03,-2.21,19.91
2009-12-27,2.44,2.88,-2.52,19.74
2009-12-28,2.04,0.73,-0.79,22.16
2009-12-29,1.83,11.86,1.77,23.12
2009-12-30,4.48,20.33,3.72,15.02
