DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.48,0.33,10.34,0
2009-10-02,3.86,5.47,11.91,0
2009-10-03,6.45,8.83,10.8,0
2009-10-04,2.88,1.94,9.13,0
2009-10-05,1.43,0.59,9.79,0
2009-10-06,1.26,4.68,10.71,0
2009-10-07,0.95,0.35,9.7,0
2009-10-08,0.77,0.32,9.24,0
2009-10-09,5.3,13.73,10.25,0
2009-10-10,3.75,0.87,11.22,0
2009-10-11,1.99,1.28,10.92,0
2009-10-12,1.22,0,9.47,0
2009-10-13,0.92,1.41,11.73,0
2009-10-14,0.79,1.03,12.92,0
2009-10-15,0.71,0.48,12.69,0
2009-10-16,0.63,0.25,10.63,0
2009-10-17,0.55,0.03,8.3,0
2009-10-18,0.63,3.09,10.66,0
2009-10-19,1.36,4.28,11.08,0
2009-10-20,1.47,4.84,9.57,0
2009-10-21,4.65,3.7,11.4,0
2009-10-22,1.45,0.83,11.09,0
2009-10-23,2.02,2.47,11.02,0
2009-10-24,10.01,11.19,12.01,0
2009-10-25,5.55,11.04,11.45,0
2009-10-26,2.61,0.42,11.22,0
2009-10-27,7.15,8.28,12.78,0
2009-10-28,4.73,0.26,13.14,0
2009-10-29,2.16,1.67,12.53,0
2009-10-30,27.17,20.13,13.07,0
2009-10-31,8.03,0.83,12.8,0
2009-11-01,54.36,35.87,10.51,0
2009-11-02,13.21,6.34,8.52,0
2009-11-03,11.52,8.53,8.51,0
2009-11-04,6.18,3.99,7.41,0
2009-11-05,12.9,5.77,7.94,0
2009-11-06,5.98,8.47,7.28,0
2009-11-07,3.18,4.95,6.49,0
2009-11-08,1.97,0,6.04,0
2009-11-09,2.75,1.78,6.24,0
2009-11-10,7.31,8.63,7.99,0
2009-11-11,2.78,1.03,5.94,0
2009-11-12,8.5,11.35,8.74,0
2009-11-13,4.75,6.22,7.69,0
2009-11-14,7.91,11.39,8.71,0
2009-11-15,2.65,1.66,9.1,0
2009-11-16,13.49,20.46,8.74,0
2009-11-17,8.77,4.62,7.87,0
2009-11-18,9.48,17.69,8.13,0
2009-11-19,17.63,19.09,12.61,0
2009-11-20,7.77,5.54,9.85,0
2009-11-21,9.7,10.64,9.96,0
2009-11-22,5.16,7.78,8.61,0
2009-11-23,5.17,9.23,8.2,0
2009-11-24,8.29,13.05,9.51,0
2009-11-25,3.45,1.41,7.08,0
2009-11-26,1.84,0.47,6.25,0
2009-11-27,4.29,2.44,6.29,0
2009-11-28,2.18,0.39,4.1,0
2009-11-29,1.49,0.14,4.49,0
2009-11-30,1.13,0,2.54,0
2009-12-01,10.11,13.57,4.3,0
2009-12-02,17.12,6.21,7.09,0
2009-12-03,14.81,8.3,5.52,0
2009-12-04,11.13,1.88,6.17,0
2009-12-05,20.56,19.9,7.88,0
2009-12-06,7.89,4.44,7.76,0
2009-12-07,6,9.47,7.17,0
2009-12-08,13.04,7.33,7.95,0
2009-12-09,5.47,4.21,8.54,0
2009-12-10,2.88,0.22,6.4,0
2009-12-11,1.94,0.05,4.97,0
2009-12-12,1.49,0.07,4.03,0
2009-12-13,1.2,0.01,2.45,0
2009-12-14,1.12,0.12,4.92,0
2009-12-15,1.06,0.01,5.1,0
2009-12-16,0.93,0.48,5.41,0
2009-12-17,0.82,0.03,1.9,0
2009-12-18,0.69,0.42,0.23,0.04
2009-12-19,0.74,3.13,1.41,0.19
2009-12-20,1.1,6.59,1.23,1.46
2009-12-21,1.8,8.36,1.31,2.91
2009-12-22,1.9,5,1.17,3.92
2009-12-23,1.83,0.86,1.48,3.89
2009-12-24,1.13,0.01,-0.03,3.86
2009-12-25,1.07,5.01,2.5,3.77
2009-12-26,2.96,3.72,3.18,3.76
2009-12-27,5.35,1.81,2.95,2.57
2009-12-28,2.38,0.56,0.2,2.35
2009-12-29,1.43,0.16,1.21,2.28
2009-12-30,2.44,0.86,2.92,1.8
2009-12-31,1.42,0.01,0.73,1.44
2010-01-01,0.96,0.01,1.06,1.4
2010-01-02,0.82,2.22,1.77,1.37
2010-01-03,0.73,0.01,-0.73,1.41
2010-01-04,0.81,1.72,1.43,1.39
2010-01-05,0.71,0.57,-0.11,1.35
2010-01-06,0.77,0.36,-0.37,1.41
2010-01-07,0.98,0.04,-1.24,1.45
2010-01-08,0.86,0,-1.8,1.46
2010-01-09,0.43,0.41,-1.36,1.68
2010-01-10,0.42,0.08,0.95,1.69
2010-01-11,0.59,5.47,2.02,2.33
2010-01-12,0.88,0.77,2.17,2.26
2010-01-13,0.67,2.74,1.24,2.45
2010-01-14,1.63,3.79,2.86,3.2
2010-01-15,35.39,4.51,6.3,1.06
2010-01-16,29.74,24.73,6.33,0.08
2010-01-17,5.7,3.32,5.47,0.02
2010-01-18,5.59,4.82,6.73,0
2010-01-19,2.89,0.25,4.85,0
2010-01-20,3.98,7.52,3.17,0.39
2010-01-21,16.74,6.82,4.13,0.24
2010-01-22,10.72,9.12,5.85,0.07
2010-01-23,3.07,0.29,3.72,0.04
2010-01-24,2.12,1.92,3.17,0.05
2010-01-25,1.52,0,1.62,0.05
2010-01-26,1.23,0.34,3.25,0.04
2010-01-27,2.74,1.76,6.24,0.01
2010-01-28,2.93,3.1,5.52,0
