DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.66,7.06,11.42,0
2009-10-02,1.85,7.04,8.15,0
2009-10-03,1.65,0.72,7.26,0
2009-10-04,1.57,0,9.23,0
2009-10-05,1.53,0.18,9.14,0
2009-10-06,1.48,0.01,12.76,0
2009-10-07,1.45,0.24,13.7,0
2009-10-08,1.41,1.2,13.3,0
2009-10-09,1.4,17.68,11.73,0
2009-10-10,1.65,7.46,10.69,0
2009-10-11,1.75,2.33,9.47,0
2009-10-12,2.08,10.07,5.33,0.01
2009-10-13,1.6,0.55,1.37,0.29
2009-10-14,1.46,0.86,-1.21,0.89
2009-10-15,1.39,0.18,-1,1.2
2009-10-16,1.36,0.22,0.07,1.28
2009-10-17,1.35,1.68,0.3,1.47
2009-10-18,1.33,1.76,-0.64,1.68
2009-10-19,1.29,0.02,0.16,1.66
2009-10-20,1.26,0,0.35,1.5
2009-10-21,1.24,0,2.47,1.18
2009-10-22,1.34,4.36,6.14,0.7
2009-10-23,1.33,5.35,7.4,0.28
2009-10-24,1.55,7.93,5.57,0.12
2009-10-25,1.33,0,7.04,0.06
2009-10-26,1.26,0.08,7.07,0.03
2009-10-27,1.22,0.01,6.17,0.02
2009-10-28,1.19,0,5.36,0.01
2009-10-29,1.15,0.02,5.75,0.01
2009-10-30,1.14,1.66,3.12,0
2009-10-31,1.12,0.02,1.74,0.02
2009-11-01,1.11,0,1.55,0.02
2009-11-02,1.07,3.63,0.88,0.2
2009-11-03,1.21,8.11,0.1,6.93
2009-11-04,1.12,9,-0.55,10.71
2009-11-05,1.19,0.43,0.94,13.78
2009-11-06,1.17,7.59,1.09,12.28
2009-11-07,1.35,2.49,2.03,10.73
2009-11-08,1.29,8.7,1.25,9.14
2009-11-09,1.47,0.81,2.87,8.06
2009-11-10,1.28,0.69,1.5,6.77
2009-11-11,1.17,0.11,1.69,6.14
2009-11-12,1.12,0,1.1,5.47
2009-11-13,1.08,0,2.6,4.45
2009-11-14,1.09,0,2.87,3.15
2009-11-15,1.13,0.14,4.15,2
2009-11-16,1.11,0.01,4.94,1.32
2009-11-17,1.11,0,5.37,0.8
2009-11-18,1.1,1.19,4.41,0.47
2009-11-19,1.09,0,3.73,0.31
2009-11-20,1.04,0,3.54,0.21
2009-11-21,1.02,0,4.12,0.14
2009-11-22,1.01,0,2.11,0.1
2009-11-23,0.98,2.15,2.89,0.08
2009-11-24,1,0.48,3.93,0.05
2009-11-25,0.98,0,3.19,0.04
2009-11-26,0.94,0.08,2.99,0.03
2009-11-27,0.97,0.36,3.41,0.02
2009-11-28,0.97,5.1,1.22,0.66
2009-11-29,0.94,0.23,2.31,0.92
2009-11-30,1.01,8.23,4.81,0.67
2009-12-01,1.67,13.09,2.88,0.4
2009-12-02,1.19,0.01,-0.87,0.46
2009-12-03,1.05,0.01,0.56,0.43
2009-12-04,1.01,3.79,-0.68,1.38
2009-12-05,1,0.22,-0.63,4.12
2009-12-06,0.97,0,-0.6,3.74
2009-12-07,0.96,0.53,1.19,3.27
2009-12-08,1.19,7.67,0.55,3.28
2009-12-09,1.1,0.89,0.93,5.26
