DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.12,0.35,12.22,0
2009-10-02,0.12,0.22,11.86,0
2009-10-03,0.12,0.55,13.77,0
2009-10-04,0.12,0.16,11.63,0
2009-10-05,0.13,0.71,11.32,0
2009-10-06,0.14,6.11,14.95,0
2009-10-07,0.15,9.28,12.29,0
2009-10-08,0.14,0,10.65,0
2009-10-09,0.14,3.42,11.63,0
2009-10-10,0.14,0.11,12.58,0
2009-10-11,0.15,1.08,12.1,0
2009-10-12,0.12,0.8,11.81,0
2009-10-13,0.11,0.27,10.89,0
2009-10-14,0.11,0.61,11.01,0
2009-10-15,0.11,0.11,10.59,0
2009-10-16,0.11,1.23,11.1,0
2009-10-17,0.11,0.49,9.73,0
2009-10-18,0.11,0.05,8.58,0
2009-10-19,0.11,0.27,9.63,0
2009-10-20,0.11,0.01,10.34,0
2009-10-21,0.13,18.99,12.09,0
2009-10-22,0.17,0.58,11.56,0
2009-10-23,0.14,0.07,11.31,0
2009-10-24,0.13,3.87,13.06,0
2009-10-25,0.13,0,12.69,0
2009-10-26,0.12,0.42,12.15,0
2009-10-27,0.13,2.27,12.31,0
2009-10-28,0.11,0.03,12.81,0
2009-10-29,0.11,0.03,11.51,0
2009-10-30,0.11,0.13,11.96,0
2009-10-31,0.14,3.25,12.22,0
2009-11-01,0.16,13.62,11.7,0
2009-11-02,0.16,0,8.27,0
2009-11-03,0.17,7.33,8.82,0
2009-11-04,0.18,0.12,7.24,0
2009-11-05,0.16,0.24,7.41,0
2009-11-06,0.14,6.17,7.04,0
2009-11-07,0.14,0.01,6.39,0
2009-11-08,0.13,0.25,8.07,0
2009-11-09,0.13,0.51,7.84,0
2009-11-10,0.13,0.25,6.42,0
2009-11-11,0.13,0.22,7.3,0
2009-11-12,0.14,9.23,9.66,0
2009-11-13,0.16,6.7,10.68,0
2009-11-14,0.17,2.28,11.48,0
2009-11-15,0.16,1.55,8.7,0
2009-11-16,0.17,3.77,9.89,0
2009-11-17,0.16,0.01,9.4,0
2009-11-18,0.14,2.69,11.92,0
2009-11-19,0.13,0,12.24,0
2009-11-20,0.14,1.48,11.86,0
2009-11-21,0.14,4.04,11.21,0
2009-11-22,0.16,2.24,9.32,0
2009-11-23,0.15,3.4,9.14,0
2009-11-24,0.17,2.57,10.48,0
2009-11-25,0.18,2.59,9.42,0
2009-11-26,0.17,0.09,7.3,0
2009-11-27,0.15,0.2,5.72,0
2009-11-28,0.17,4.97,4.66,0
2009-11-29,0.31,10.29,7.01,0
2009-11-30,0.29,2.78,6.48,0
2009-12-01,0.25,0.16,5.23,0
2009-12-02,0.24,3.21,7.24,0
2009-12-03,0.34,4.67,5.51,0
2009-12-04,0.35,2.84,4.71,0
2009-12-05,0.36,9.43,7.98,0
2009-12-06,0.45,5.71,9.46,0
2009-12-07,0.38,0.91,7.96,0
2009-12-08,0.32,0.59,6.46,0
2009-12-09,0.3,1.35,9.36,0
2009-12-10,0.28,0.41,7.04,0
2009-12-11,0.26,0.04,6.7,0
2009-12-12,0.24,0.95,6.47,0
2009-12-13,0.25,2.61,5.2,0
2009-12-14,0.27,4.8,3.29,0
2009-12-15,0.3,0.08,1.11,0
2009-12-16,0.29,6.51,1.56,0.08
2009-12-17,0.32,3.62,2.61,0.24
2009-12-18,0.34,8.21,0.71,3.58
2009-12-19,0.35,1.92,-0.63,5.47
2009-12-20,0.37,3.6,-1.58,8.82
2009-12-21,0.37,3.22,-0.84,9.29
2009-12-22,0.42,1.91,-0.46,11.16
2009-12-23,0.42,2.66,-0.58,11.13
2009-12-24,0.46,0.3,2.92,7.27
2009-12-25,0.65,2.91,2.19,4
2009-12-26,0.99,0.11,4.93,1.74
2009-12-27,1.32,0.45,4.1,0.42
2009-12-28,0.91,0.15,2.11,0.19
2009-12-29,0.62,6.66,3.3,0.14
2009-12-30,0.87,4.52,3.94,0.14
2009-12-31,0.82,1.62,3.15,0.05
2010-01-01,0.6,1.22,0.83,0.27
2010-01-02,0.45,3.76,0.55,1.18
2010-01-03,0.42,0.57,-0.08,2.88
2010-01-04,0.4,0.15,-1.3,3.12
2010-01-05,0.38,0.82,-1.14,3.43
2010-01-06,0.36,2.07,-0.16,4.39
2010-01-07,0.34,2.8,0.2,5.38
2010-01-08,0.33,2.21,-0.73,6.63
