DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.94,0.95,15.84,0
2009-10-02,1.75,1.23,20.48,0
2009-10-03,1.75,4.95,21.63,0
2009-10-04,1.75,4.65,20.85,0
2009-10-05,1.89,1.45,20.82,0
2009-10-06,1.84,0.06,22.57,0
2009-10-07,1.89,4.57,22.78,0
2009-10-08,1.72,38.32,19.7,0
2009-10-09,2.36,0.97,17.07,0
2009-10-10,2.07,2.63,17.5,0
2009-10-11,1.89,1.78,18.71,0
2009-10-12,1.87,0.12,21.77,0
2009-10-13,1.89,7,21.87,0
2009-10-14,1.84,1.69,21.08,0
2009-10-15,1.7,10.52,21.57,0
2009-10-16,2.81,21.17,20.78,0
2009-10-17,1.94,7.01,20.6,0
2009-10-18,2.02,11.77,21.88,0
2009-10-19,1.75,17.68,21.72,0
2009-10-20,2.05,4.4,22.1,0
2009-10-21,1.97,2.66,22.2,0
2009-10-22,2.18,4.91,22.31,0
2009-10-23,1.97,2.93,22.32,0
2009-10-24,1.65,1.68,21.98,0
2009-10-25,1.58,6.78,23.14,0
2009-10-26,1.97,5.9,22.62,0
2009-10-27,1.84,13.23,20.01,0
2009-10-28,1.82,13.32,20.21,0
2009-10-29,2.93,2.97,18.92,0
2009-10-30,2.34,2.23,19.49,0
2009-10-31,2.02,4.81,20.29,0
2009-11-01,1.92,6.93,20.6,0
2009-11-02,1.97,28.7,21.67,0
2009-11-03,3.61,17.54,22,0
2009-11-04,1.97,1.58,22.47,0
2009-11-05,1.6,0.57,23.34,0
2009-11-06,1.51,0.19,23.58,0
2009-11-07,1.44,1.24,23.84,0
2009-11-08,1.37,1.75,24.18,0
2009-11-09,1.37,17.38,22.91,0
2009-11-10,1.92,21.22,21.82,0
2009-11-11,2.36,19.27,22.7,0
2009-11-12,2.05,12.71,21.62,0
2009-11-13,1.79,2.07,22.63,0
2009-11-14,1.67,0.14,23.93,0
2009-11-15,1.51,13.51,24.24,0
2009-11-16,3.35,13.68,22.48,0
2009-11-17,2.96,1.18,20.17,0
2009-11-18,2.15,0.08,20.02,0
2009-11-19,1.87,0,22.89,0
2009-11-20,1.75,0.18,24.3,0
2009-11-21,1.46,0.08,24.11,0
2009-11-22,1.37,0.03,24.38,0
2009-11-23,1.31,2.05,24.47,0
2009-11-24,1.29,4.39,23.62,0
2009-11-25,1.24,4.34,23.59,0
2009-11-26,1.51,1.33,23.63,0
2009-11-27,1.44,14.89,23.79,0
2009-11-28,1.82,4.65,23.6,0
2009-11-29,1.63,12.72,22.39,0
2009-11-30,2.59,21.49,23.3,0
2009-12-01,1.97,2.45,23.46,0
2009-12-02,1.87,3.14,23.1,0
2009-12-03,1.67,12.56,23.18,0
2009-12-04,4.92,75.68,20.23,0
2009-12-05,8.12,10.7,18.82,0
2009-12-06,3.48,12.52,19.31,0
2009-12-07,3.05,4.62,21.82,0
2009-12-08,3.11,9.27,22.55,0
2009-12-09,4.06,16.7,22.15,0
2009-12-10,4.2,12.59,21.1,0
2009-12-11,2.81,1.45,23,0
2009-12-12,2.42,0,24.3,0
2009-12-13,2.12,14.5,22.87,0
2009-12-14,1.79,8.68,18.93,0
2009-12-15,1.7,6.17,19.28,0
