DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.49,4.18,-1.94,8.45
2009-10-02,1.47,6.82,-2.73,14.79
2009-10-03,1.42,1.81,-3.11,18.53
2009-10-04,1.3,0.01,-4.64,18.04
2009-10-05,1.23,0.01,-4.34,16.75
2009-10-06,1.84,8.5,-0.61,16.09
2009-10-07,1.58,0.09,-4.05,16.27
2009-10-08,1.33,1.79,-8.6,16.82
2009-10-09,1.01,0.02,-14.07,17.16
2009-10-10,0.95,0,-14.63,16.88
2009-10-11,0.92,0,-14.68,16.58
2009-10-12,0.92,0.28,-15.26,16.41
2009-10-13,0.93,1.12,-11.18,16.82
2009-10-14,0.93,0.48,-4.53,17.37
2009-10-15,0.94,1.29,-2.47,17.41
2009-10-16,0.96,5.85,-1.74,16.49
2009-10-17,0.98,5.21,1.09,15.24
2009-10-18,0.98,3.63,-0.34,16.37
2009-10-19,0.97,0.09,-3.49,16.03
2009-10-20,0.96,0.01,-6.24,15.62
2009-10-21,0.94,7.48,-2.94,18.03
2009-10-22,0.95,0.41,-2.16,22.25
2009-10-23,0.94,9.23,-1.91,25.09
2009-10-24,0.94,1.52,-5.47,29.99
2009-10-25,0.88,7.88,-9.56,32.69
2009-10-26,0.89,9.95,-5.15,42.97
2009-10-27,0.87,4.43,-6.48,50.56
2009-10-28,0.85,1.41,-7.53,53.21
2009-10-29,0.84,33.08,-7.69,66.56
2009-10-30,1.24,17.89,-1.95,98.12
2009-10-31,2.28,14.81,-3,112.97
2009-11-01,1.48,2.62,-7.07,119.05
2009-11-02,1.26,8.81,-5.81,125.19
2009-11-03,1.15,0.66,-7.08,129.77
2009-11-04,1.07,0.01,-9.53,129.93
2009-11-05,1.04,1.7,-3.94,130.27
2009-11-06,1.04,12.79,-5.24,140.62
2009-11-07,1,4.53,-7.77,146.48
2009-11-08,0.96,0.4,-10.54,149.05
2009-11-09,0.95,8.7,-9.1,151
2009-11-10,0.93,1.36,-7.74,158.49
2009-11-11,0.9,3.6,-9.6,161.77
2009-11-12,0.88,0.11,-12.67,162.99
2009-11-13,0.84,5.96,-12.13,165.88
2009-11-14,0.79,0.61,-14.04,169.14
2009-11-15,0.77,6.55,-9,172.28
2009-11-16,0.76,17.88,-5.72,185.26
2009-11-17,0.75,10.13,-6.34,201.94
2009-11-18,0.74,1.95,-10.31,204.74
2009-11-19,0.74,9.54,-8.53,210.77
2009-11-20,0.74,9.91,-5.79,220.78
2009-11-21,0.73,1.03,-9.74,225.93
2009-11-22,0.72,4.05,-9.62,228.3
2009-11-23,0.72,6.32,-8.13,232.7
2009-11-24,0.71,3.46,-10.35,237.38
2009-11-25,0.7,14.55,-4.74,247.77
2009-11-26,0.69,6.94,-5.93,259.89
2009-11-27,0.68,1.72,-12.14,263.01
2009-11-28,0.67,11.44,-10.25,267.62
2009-11-29,0.67,21.96,-5.76,284.67
2009-11-30,0.66,13.91,-8,307.8
2009-12-01,0.64,0.09,-13.46,310.81
2009-12-02,0.64,0,-15.36,310.81
2009-12-03,0.63,0.87,-15.54,310.87
2009-12-04,0.62,3.93,-13.07,314.15
2009-12-05,0.61,0.18,-17.13,315.75
2009-12-06,0.61,0.01,-22.15,315.84
2009-12-07,0.6,0.41,-23.62,315.95
2009-12-08,0.6,0.53,-23.19,316.37
2009-12-09,0.6,1.55,-21.27,317.36
2009-12-10,0.6,5.02,-17.26,320.65
2009-12-11,0.59,4.46,-14.88,325.96
2009-12-12,0.59,2.34,-16.97,329.17
2009-12-13,0.58,1.03,-23.88,330.91
2009-12-14,0.57,0,-26.44,331.1
2009-12-15,0.57,4.76,-21.87,334.1
2009-12-16,0.56,3.23,-14.73,337.37
2009-12-17,0.56,3.05,-11.25,341.79
2009-12-18,0.56,7.7,-10.1,345.29
2009-12-19,0.55,0.28,-13.95,350.22
2009-12-20,0.55,4.59,-14.55,351.67
2009-12-21,0.54,7.49,-12.15,358.64
2009-12-22,0.54,2.04,-16.53,363.75
2009-12-23,0.53,0.13,-20.69,364.24
2009-12-24,0.53,1.05,-15.03,365.1
2009-12-25,0.52,0.04,-13.92,365.45
2009-12-26,0.52,0,-11.39,365.5
2009-12-27,0.52,0,-9.98,365.51
2009-12-28,0.51,0.01,-15.15,365.53
2009-12-29,0.51,0.71,-15.91,365.87
2009-12-30,0.51,5.21,-14.54,369.96
2009-12-31,0.51,1.95,-15.2,372.63
2010-01-01,0.49,4.03,-11.3,374.95
2010-01-02,0.49,4.11,-8.7,379.91
2010-01-03,0.48,3.31,-8.91,384.23
2010-01-04,0.48,0.04,-14.05,384.97
2010-01-05,0.47,0.01,-17.05,384.98
2010-01-06,0.47,0,-19.89,384.99
2010-01-07,0.47,0.01,-14.96,384.98
2010-01-08,0.46,2.17,-11.83,385.73
2010-01-09,0.46,7.15,-9.16,390.07
2010-01-10,0.46,2.13,-7.42,396
2010-01-11,0.45,5.41,-4.25,399.19
2010-01-12,0.45,3.66,-2.75,404.02
2010-01-13,0.45,0.26,-4.75,405.86
2010-01-14,0.45,2.31,-5.13,407.26
2010-01-15,0.44,18.03,-4.83,417.52
2010-01-16,0.44,0.06,-9.6,426.44
2010-01-17,0.43,0.49,-9.81,426.72
2010-01-18,0.43,0.82,-8.35,427.44
2010-01-19,0.43,0.03,-10.05,427.87
2010-01-20,0.43,0,-8.77,427.9
2010-01-21,0.42,0,-11.42,427.93
2010-01-22,0.42,0.04,-11.59,427.97
2010-01-23,0.42,0,-14.68,427.99
2010-01-24,0.42,0,-15.98,428
2010-01-25,0.41,3,-15.03,430.07
2010-01-26,0.41,0.09,-12.79,431.13
2010-01-27,0.41,0.03,-15.04,431.18
2010-01-28,0.41,0.4,-11.32,431.48
2010-01-29,0.41,0.26,-7.85,431.86
2010-01-30,0.41,2.77,-7.18,432.56
2010-01-31,0.4,3.24,-5.97,437.11
2010-02-01,0.4,1.43,-6.51,438.74
2010-02-02,0.4,1.12,-7.06,439.64
2010-02-03,0.4,1.01,-6.37,441.37
2010-02-04,0.39,0.04,-7.37,441.54
2010-02-05,0.39,0.94,-7.93,441.9
2010-02-06,0.39,0,-9,442.54
2010-02-07,0.38,0,-8.9,442.56
2010-02-08,0.38,0.06,-9.93,442.59
2010-02-09,0.38,1.32,-11.06,442.85
2010-02-10,0.38,1.2,-8.55,444.87
2010-02-11,0.37,0.31,-9.04,445.3
2010-02-12,0.37,0.09,-6.28,445.56
2010-02-13,0.37,0.01,-6.44,445.67
2010-02-14,0.37,4.29,-5.36,447.64
2010-02-15,0.37,0.14,-5.88,450.12
2010-02-16,0.37,6.69,-5.64,453.06
2010-02-17,0.36,0.18,-6.25,456.93
2010-02-18,0.36,0,-6.81,456.9
2010-02-19,0.36,0,-6.25,456.88
2010-02-20,0.36,0,-6.25,456.87
2010-02-21,0.36,0,-6.22,456.89
2010-02-22,0.36,0,-6.68,456.88
2010-02-23,0.36,0.48,-7.69,456.93
2010-02-24,0.35,2.29,-7.02,458.01
2010-02-25,0.35,3.56,-7.07,461.36
2010-02-26,0.35,1.16,-6.76,463.58
2010-02-27,0.35,6.29,-3.86,467.51
2010-02-28,0.35,0.51,-1.9,471.07
2010-03-01,0.34,0,-1.76,471.05
2010-03-02,0.34,0.04,-0.6,470.97
2010-03-03,0.34,0.31,-1.71,471.04
2010-03-04,0.34,0.04,-2.61,471.14
2010-03-05,0.34,0.07,-3.8,471.04
2010-03-06,0.34,0,-3.94,470.97
2010-03-07,0.34,5.36,-4.44,471.7
2010-03-08,0.34,1.42,-9.3,477.18
2010-03-09,0.34,0,-11.53,477.04
2010-03-10,0.34,0.22,-9.93,476.98
2010-03-11,0.34,9.43,-9,480.44
2010-03-12,0.33,4.89,-7.99,488.52
2010-03-13,0.33,0.23,-6.8,491.35
2010-03-14,0.33,0.63,-5.55,491.34
2010-03-15,0.33,0.25,-2.58,492.01
2010-03-16,0.33,4.63,-0.77,493.59
2010-03-17,0.33,2.44,-4.08,497.9
2010-03-18,0.33,1.05,-6.41,499.35
2010-03-19,0.33,0,-6.37,499.31
2010-03-20,0.34,0,-3.96,499.12
2010-03-21,0.34,7.89,-3.22,501.99
2010-03-22,0.34,4.59,-4.07,509.52
2010-03-23,0.36,2.28,-3.03,512.52
2010-03-24,0.37,0.14,-0.99,513.36
2010-03-25,0.38,0.75,-0.23,513.25
2010-03-26,0.39,3.6,-1.54,516.05
2010-03-27,0.4,0.23,-1.33,517.21
2010-03-28,0.4,4.09,-2,519.04
2010-03-29,0.41,6.67,-3.6,524.15
2010-03-30,0.41,1.83,-5.03,527.88
2010-03-31,0.41,2.22,-5.34,529.91
2010-04-01,0.41,1.15,-5.8,531.11
2010-04-02,0.41,0.55,-6.05,531.59
2010-04-03,0.41,6.76,-5.55,534.22
2010-04-04,0.41,0.78,-5.27,538.77
2010-04-05,0.41,0,-4.53,538.56
2010-04-06,0.41,0.91,-4.31,538.7
2010-04-07,0.41,5.39,-3.9,541.41
2010-04-08,0.42,10.85,-7.06,552.2
2010-04-09,0.43,3.41,-9.2,556.03
2010-04-10,0.46,0.04,-8.31,557.26
2010-04-11,0.49,0,-6.94,557.01
2010-04-12,0.49,0,-4.2,556.83
2010-04-13,0.52,0.03,-1.08,556.71
2010-04-14,0.55,0,1.03,556.5
2010-04-15,0.61,0,2.7,556.16
2010-04-16,0.74,0,2.9,555.53
2010-04-17,0.9,0.11,3.21,553.7
2010-04-18,1.15,0.05,2.82,549.5
2010-04-19,1.53,0,3.58,543.39
2010-04-20,1.88,0,5.41,534.85
2010-04-21,2.56,3,2.39,525.99
2010-04-22,2.73,1.07,-1.64,523.79
2010-04-23,2.05,0.33,-2.13,523.21
2010-04-24,1.79,7.75,-2.3,527.76
2010-04-25,1.59,0.39,-1.55,530
2010-04-26,1.51,0.07,-0.73,529.64
2010-04-27,1.5,4.03,0.56,531.21
2010-04-28,1.71,7.69,-0.19,537.72
2010-04-29,1.67,0.47,0.09,538.48
2010-04-30,1.57,1.87,0.03,538.53
2010-05-01,1.6,6.66,-1.39,541.94
2010-05-02,1.52,5.82,-2.42,545.3
2010-05-03,1.45,13.95,-2.77,555.88
2010-05-04,1.34,3.61,-3.3,564.42
2010-05-05,1.24,0.03,-3.63,564.72
2010-05-06,1.19,0.21,-3.09,564.24
2010-05-07,1.15,3.2,-3.27,565.01
2010-05-08,1.11,1.45,-2.86,567.54
2010-05-09,1.09,0.67,-1.54,568.17
2010-05-10,1.11,0.01,0.88,567.97
2010-05-11,1.21,0.12,2.02,567.38
2010-05-12,1.43,0,2.96,565.7
2010-05-13,1.82,0.03,3.1,561.7
2010-05-14,2.3,0.02,4.08,554.86
2010-05-15,3.13,0,4.68,544.05
2010-05-16,4.06,0,5.26,529.81
2010-05-17,4.78,1.15,5.08,513.88
2010-05-18,7.04,4.9,4.52,495.23
2010-05-19,8.41,2.9,3.86,476.89
2010-05-20,6.62,2.83,0.7,468.48
2010-05-21,4.71,15.72,-2.22,475.91
2010-05-22,3.7,4.25,-0.75,486.12
2010-05-23,3.09,0.88,-0.12,486.39
2010-05-24,2.75,0.1,1.48,485.49
2010-05-25,2.71,0.06,3.14,481.77
2010-05-26,3.04,0.01,4.03,473.05
2010-05-27,3.53,0.83,2.94,462.68
2010-05-28,3.66,0.63,2.07,453.19
2010-05-29,3.36,0.11,1.63,445.06
2010-05-30,3.15,0.29,1.27,438.68
2010-05-31,3.19,0.01,2.18,431.99
2010-06-01,3.93,1.91,3.06,422.21
2010-06-02,5.01,4.39,2.27,410.49
2010-06-03,5.35,8.51,1.78,405.15
2010-06-04,4.23,0.04,2.03,399.43
2010-06-05,4.23,2.03,2.71,391.04
2010-06-06,4.59,1.72,3.2,378.7
2010-06-07,5.01,4.15,2.83,368.28
2010-06-08,5.22,2.57,3.01,356.81
2010-06-09,5.39,0.25,2.89,344.33
2010-06-10,5.28,0.57,4.18,330.93
2010-06-11,5.35,0.09,6.05,315.44
2010-06-12,7.35,0,7.91,294.88
2010-06-13,10.97,6.79,4.27,276.19
2010-06-14,9.11,1.38,1.72,265.84
2010-06-15,5.92,0.25,2.92,257.74
2010-06-16,5.39,0.2,5.5,246.28
2010-06-17,5.54,0.27,7.1,230.25
2010-06-18,5.96,0.73,8.01,211.53
2010-06-19,6.76,0.24,9.99,190.55
2010-06-20,7.93,0.72,11.92,169.16
2010-06-21,8.73,3.8,10.26,149.09
2010-06-22,8.69,5.17,9.84,130.37
2010-06-23,10.21,6.48,9.04,110.02
2010-06-24,10.12,10.68,7.5,92.89
2010-06-25,9.62,7.11,6.01,77.51
2010-06-26,8.31,0.02,8.42,63.52
