DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.54,9.91,10.86,0
2009-10-02,1.51,5.8,7.73,0
2009-10-03,1.51,0.61,7.24,0
2009-10-04,1.45,0,8.71,0
2009-10-05,1.43,0.08,8.56,0
2009-10-06,1.41,0.02,12.28,0
2009-10-07,1.41,0.49,13.14,0
2009-10-08,1.39,2.18,12.35,0
2009-10-09,1.4,26.1,11.22,0
2009-10-10,1.49,6.93,10.38,0
2009-10-11,1.47,2.89,8.55,0
2009-10-12,1.47,10.17,4.3,0.13
2009-10-13,1.35,2.04,0.46,1.61
2009-10-14,1.31,1.67,-2.01,3.52
2009-10-15,1.25,0.33,-2.23,4.22
2009-10-16,1.24,0.57,-1.12,4.33
2009-10-17,1.24,2.22,-0.06,4.92
2009-10-18,1.23,2.29,-0.46,5.43
2009-10-19,1.21,0.07,-0.07,5.36
2009-10-20,1.18,0,-0.24,4.93
2009-10-21,1.18,0,1.4,4.07
2009-10-22,1.24,4.26,5.62,2.53
2009-10-23,1.24,4.49,7.02,0.99
2009-10-24,1.42,8.12,4.58,0.52
2009-10-25,1.22,0,6.51,0.3
2009-10-26,1.16,0.07,6.4,0.15
2009-10-27,1.14,0.02,5.25,0.07
2009-10-28,1.09,0,4.37,0.05
2009-10-29,1.06,0.03,4.92,0.03
2009-10-30,1.04,1.5,3.08,0.02
2009-10-31,1.01,0.07,1.24,0.06
2009-11-01,0.97,0,0.99,0.06
2009-11-02,0.97,3.73,0.33,0.48
2009-11-03,1.08,6.11,0.28,7.66
2009-11-04,1.04,9.92,-0.85,12.32
2009-11-05,1.04,0.31,0.41,17.45
2009-11-06,1.06,6.41,0.6,16.71
2009-11-07,1.14,1.78,1.01,16.2
2009-11-08,1.07,7.99,0.63,14.75
2009-11-09,1.16,0.86,1.77,14.83
2009-11-10,1.11,0.7,0.49,13.14
2009-11-11,1,0.19,0.51,12.51
2009-11-12,0.94,0.02,0.2,11.7
2009-11-13,0.93,0.01,1.55,9.75
2009-11-14,0.94,0,1.75,7.05
2009-11-15,0.95,0.17,3.54,4.85
2009-11-16,0.95,0.01,4.34,3.31
2009-11-17,0.96,0,4.57,2.05
2009-11-18,0.97,1.84,3.88,1.21
2009-11-19,0.96,0,3.49,0.78
2009-11-20,0.92,0,3.53,0.54
2009-11-21,0.91,0,4.04,0.36
2009-11-22,0.91,0,2.16,0.25
2009-11-23,0.91,2.42,2.61,0.25
2009-11-24,0.91,0.83,3.65,0.21
2009-11-25,0.9,0,2.89,0.15
2009-11-26,0.88,0.11,2.07,0.11
2009-11-27,0.91,0.49,2.79,0.09
2009-11-28,0.95,5.51,0.82,1.91
2009-11-29,0.91,0.22,1.61,2.6
2009-11-30,0.93,12.12,4.14,2
2009-12-01,1.29,13.38,2.34,1.37
2009-12-02,1.06,0.02,-1.08,1.85
2009-12-03,0.97,0.01,-0.31,1.75
2009-12-04,0.95,3.91,-1.4,2.78
2009-12-05,0.93,0.1,-1.33,5.5
2009-12-06,0.88,0.01,-0.66,5.12
2009-12-07,0.87,0.39,1.01,4.47
2009-12-08,0.97,6.62,0.21,4.89
2009-12-09,0.92,1,0.07,7.49
2009-12-10,0.87,0.85,-0.44,7.37
2009-12-11,0.87,1.72,-0.96,8.04
2009-12-12,0.86,0.85,-3.49,8.87
2009-12-13,0.83,1.21,-6.71,9.51
2009-12-14,0.81,1.35,-7.79,10.46
2009-12-15,0.8,0.73,-8.02,11.52
2009-12-16,0.78,0.59,-8.3,12
2009-12-17,0.8,0.04,-12.16,12
2009-12-18,0.8,0.06,-12.79,11.82
2009-12-19,0.79,5.71,-12.66,14.56
2009-12-20,0.78,0.02,-18.75,17.27
2009-12-21,0.77,0.24,-14.42,17.15
2009-12-22,0.77,1.35,-3.86,17.93
2009-12-23,0.93,13.49,1.04,18.42
2009-12-24,0.88,2.79,1.31,16.08
2009-12-25,1.13,21.48,1.64,13.66
2009-12-26,0.89,0.06,-5.55,15.84
2009-12-27,0.82,0.16,-2.95,15.41
2009-12-28,0.78,0.01,-3.11,14.96
2009-12-29,0.75,0.76,-3.36,14.38
2009-12-30,0.77,0.04,-2.16,14.22
2009-12-31,0.77,0.4,-1.08,13.42
2010-01-01,0.76,0.38,-0.42,12.54
2010-01-02,0.74,3.58,-4.18,13.86
2010-01-03,0.69,0.14,-7.32,15.13
2010-01-04,0.71,0.06,-7.49,14.81
2010-01-05,0.72,0.81,-6.41,14.63
2010-01-06,0.72,2.59,-3.6,16.33
2010-01-07,0.7,1.95,-4.31,18.13
2010-01-08,0.68,9.27,-4.04,22.84
2010-01-09,0.7,4.53,-2.72,30
2010-01-10,0.72,0.83,-3.77,32.65
2010-01-11,0.72,4.54,-5.65,34.7
2010-01-12,0.72,0.66,-5.92,37.98
2010-01-13,0.71,0.45,-6.58,38.31
2010-01-14,0.7,0.55,-7.08,38.66
2010-01-15,0.7,0.35,-7.17,39.18
2010-01-16,0.68,0.11,-10.02,39.22
2010-01-17,0.68,2.07,-7.13,40.21
2010-01-18,0.68,0.76,-7.09,41.53
2010-01-19,0.68,0.05,-6.53,41.7
2010-01-20,0.69,0,-11.96,41.54
2010-01-21,0.75,1.11,-11.53,41.79
2010-01-22,0.74,0.49,-7.01,42.76
2010-01-23,0.65,0.08,-8.75,42.89
2010-01-24,0.64,0.15,-10.13,42.89
2010-01-25,0.64,0.36,-10.07,43.12
2010-01-26,0.66,1.76,-9.71,44.1
2010-01-27,0.66,0.02,-12.64,44.78
2010-01-28,0.66,0.76,-10.21,45.01
2010-01-29,0.67,0.54,-8.27,45.43
2010-01-30,0.66,1.66,-6.51,46.06
2010-01-31,0.61,1.11,-9.15,47.87
2010-02-01,0.63,0.12,-12.74,47.9
2010-02-02,0.63,0.53,-11.88,48.06
2010-02-03,0.63,2.07,-7.92,48.74
2010-02-04,0.61,0.13,-4.34,50.14
2010-02-05,0.6,1.73,-2.74,50.62
2010-02-06,0.63,10.76,-1.57,57.9
2010-02-07,0.62,0.58,-5.27,62.4
2010-02-08,0.61,0.01,-8.52,62.56
2010-02-09,0.63,0.05,-9.08,62.5
2010-02-10,0.63,8.78,-8.08,65.13
2010-02-11,0.63,7.37,-7.78,75.63
2010-02-12,0.63,0.21,-7.7,78.48
2010-02-13,0.61,0.03,-8.33,78.32
2010-02-14,0.62,0.13,-9.01,78.21
2010-02-15,0.59,0.07,-8.45,78.21
2010-02-16,0.64,0.03,-7.75,78.15
2010-02-17,0.63,0.12,-3.37,78.2
2010-02-18,0.61,0.06,-0.19,77.84
2010-02-19,0.66,6.32,0.24,77.88
2010-02-20,0.71,7.16,-2.56,83.24
2010-02-21,0.62,0.01,-6.4,85.47
2010-02-22,0.63,0.11,-4.13,85.35
