DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,2.99,11.01,11.26,0
2009-10-02,2.73,2.68,15.57,0
2009-10-03,2.34,1.37,14.41,0
2009-10-04,5.16,0.97,15.95,0
2009-10-05,5.62,1.65,18.5,0
2009-10-06,6.03,4.8,19.94,0
2009-10-07,13.27,6.67,16.56,0
2009-10-08,12.24,0.7,13.98,0
2009-10-09,4.89,0.55,13.27,0
2009-10-10,5.39,1.6,14.54,0
2009-10-11,3.66,1.9,15.79,0
2009-10-12,1.99,27.56,16.13,0
2009-10-13,1.79,0.05,14.14,0
2009-10-14,1.56,0.61,15.95,0
2009-10-15,1.7,14.98,17.41,0
2009-10-16,1.53,26.73,11.3,0
2009-10-17,1.95,6.73,13.13,0
2009-10-18,2.78,2.82,16.56,0
2009-10-19,3.27,9.28,16.51,0
2009-10-20,4.03,0.46,19.43,0
2009-10-21,4.52,4.25,17.8,0
2009-10-22,5,9.6,17.46,0
2009-10-23,5.22,1.77,18.4,0
2009-10-24,4.94,7.81,20.23,0
2009-10-25,4.84,6.75,16.6,0
2009-10-26,3.08,3.31,18.12,0
2009-10-27,2.69,0.05,14.62,0
2009-10-28,2.23,0.12,15.48,0
2009-10-29,2.09,0.03,18.08,0
2009-10-30,2.57,0.04,19.35,0
2009-10-31,2.65,0.9,20.93,0
2009-11-01,2.34,0.58,21.07,0
2009-11-02,1.99,0.41,21.72,0
2009-11-03,2.05,0.21,23.87,0
2009-11-04,1.7,0.03,23.26,0
2009-11-05,1.62,0.51,24.2,0
2009-11-06,1.5,10.35,22.96,0
2009-11-07,1.4,8.81,23.33,0
2009-11-08,1.25,12.72,19.02,0
2009-11-09,1.32,0.49,18.07,0
2009-11-10,1.64,0.71,20.99,0
2009-11-11,1.64,2.37,20.92,0
2009-11-12,1.95,1.07,20.93,0
2009-11-13,2.19,1.87,21.76,0
2009-11-14,2.41,0.64,22.76,0
2009-11-15,2.61,12.12,21.35,0
2009-11-16,2.86,15.79,18.7,0
2009-11-17,3.27,1.56,18.87,0
2009-11-18,2.65,0.57,21.15,0
2009-11-19,2.45,1.27,24.9,0
2009-11-20,2.19,1.65,22.24,0
2009-11-21,1.99,6.96,18.32,0
2009-11-22,1.79,0.58,22.2,0
2009-11-23,1.73,1.99,22.94,0
2009-11-24,1.56,4.06,22.57,0
2009-11-25,1.4,5.51,22.61,0
2009-11-26,1.22,15.47,23.39,0
2009-11-27,1.18,15.13,22.34,0
2009-11-28,1.15,18.51,22.85,0
2009-11-29,1.07,1.23,23.33,0
2009-11-30,1.13,3.48,23.87,0
2009-12-01,0.96,2.67,22.98,0
2009-12-02,1.05,0.17,22.33,0
2009-12-03,1.15,1.72,22.86,0
2009-12-04,1.15,2.68,17.99,0
2009-12-05,1.07,2.67,17.28,0
2009-12-06,1.22,0.19,20.19,0
2009-12-07,1.37,1.3,20.24,0
2009-12-08,1.2,1.29,19.72,0
2009-12-09,1.11,2.05,19.4,0
2009-12-10,1.3,6.11,20.06,0
2009-12-11,1.45,5.91,20.46,0
2009-12-12,1.62,19.69,20.64,0
2009-12-13,1.99,0.43,18.21,0
2009-12-14,1.99,0.55,18.82,0
2009-12-15,2.12,0.64,20.86,0
2009-12-16,2.27,6.21,22.08,0
2009-12-17,2.78,17.45,20.77,0
2009-12-18,2.73,2.7,19.82,0
2009-12-19,2.73,3,20.43,0
2009-12-20,2.99,0.95,21.75,0
2009-12-21,2.9,0.27,23.41,0
2009-12-22,2.73,5.89,21.66,0
2009-12-23,1.73,2.15,21.82,0
2009-12-24,2.49,12.83,22.15,0
2009-12-25,2.16,21.09,22.88,0
2009-12-26,2.05,5.27,23.2,0
2009-12-27,2.16,11.07,23.77,0
2009-12-28,2.05,4.61,24.03,0
2009-12-29,1.99,1.7,25.03,0
2009-12-30,1.79,10.47,24.35,0
2009-12-31,1.64,6.12,20.38,0
2010-01-01,1.95,0.02,20.34,0
2010-01-02,1.64,0.17,22.77,0
2010-01-03,1.45,0.96,22.75,0
2010-01-04,1.35,14.44,22.85,0
2010-01-05,1.53,8.76,24.22,0
2010-01-06,1.86,14.42,25.65,0
2010-01-07,1.92,35.56,21.2,0
2010-01-08,1.76,3.14,20.11,0
2010-01-09,2.65,13.69,22.58,0
2010-01-10,2.82,3.1,23.55,0
2010-01-11,2.99,21.84,22.7,0
2010-01-12,3.56,5.49,23.44,0
2010-01-13,3.98,29.66,21.77,0
2010-01-14,4.78,3.72,20.66,0
2010-01-15,5.05,1.83,19.77,0
2010-01-16,5.22,2.56,20.19,0
2010-01-17,6.91,11.98,22.38,0
2010-01-18,8.23,6.98,23.31,0
2010-01-19,7.66,8.22,24.17,0
2010-01-20,7.05,28.4,22.92,0
2010-01-21,4.03,37.23,19,0
2010-01-22,3.22,5.84,20.3,0
2010-01-23,2.99,4.33,20.57,0
2010-01-24,2.23,11.97,20.99,0
2010-01-25,4.73,12.72,21.58,0
2010-01-26,4.32,15.52,21.35,0
2010-01-27,3.17,3.58,22.31,0
2010-01-28,2.16,29.94,21.21,0
2010-01-29,1.79,4.47,22.34,0
2010-01-30,1.4,2.66,23.59,0
2010-01-31,1.13,1.47,23.97,0
2010-02-01,1.11,3.1,24.69,0
2010-02-02,1.11,0.7,25.83,0
2010-02-03,1.09,1.66,26.33,0
2010-02-04,1.07,0.24,27.51,0
2010-02-05,1.15,0.77,26.87,0
2010-02-06,1.37,0.3,25.74,0
2010-02-07,1.62,0.33,27,0
2010-02-08,1.83,31.02,24.98,0
2010-02-09,2.05,64.78,21.07,0
2010-02-10,2.19,21.06,22.03,0
2010-02-11,2.61,13.14,23.12,0
2010-02-12,2.65,8.65,22.8,0
2010-02-13,2.57,0.32,23.41,0
2010-02-14,1.99,4.19,24.46,0
2010-02-15,1.89,10.61,23.5,0
2010-02-16,1.79,8.35,22.7,0
2010-02-17,1.76,5.72,20.52,0
2010-02-18,1.86,1.67,20.97,0
2010-02-19,1.67,1.24,22.06,0
2010-02-20,1.64,1.63,23.66,0
2010-02-21,3.75,3.87,24.56,0
2010-02-22,4.68,10.97,24.16,0
2010-02-23,3.89,7.85,24.39,0
2010-02-24,3.27,16.15,21.76,0
2010-02-25,2.49,0.53,18.64,0
2010-02-26,2.02,0.19,17.83,0
2010-02-27,1.79,0.25,19.65,0
2010-02-28,1.59,2.09,18.73,0
2010-03-01,2.41,2.25,19.77,0
2010-03-02,2.53,2.6,19.81,0
2010-03-03,2.34,2.02,19.6,0
2010-03-04,2.19,9.01,20.19,0
2010-03-05,2.02,6.62,20.15,0
2010-03-06,1.79,30.14,18.9,0
2010-03-07,1.7,8.38,19.12,0
2010-03-08,1.53,15.67,19.78,0
2010-03-09,1.53,0.39,21.12,0
2010-03-10,1.45,0.08,22.25,0
2010-03-11,1.35,0.83,22.19,0
2010-03-12,1.4,0.54,22.57,0
2010-03-13,1.92,3.16,22.62,0
2010-03-14,2.23,15.68,21.73,0
2010-03-15,2.38,0.2,21.8,0
2010-03-16,2.53,2.31,20.09,0
2010-03-17,2.73,1.12,18.83,0
2010-03-18,2.99,0.77,20.01,0
2010-03-19,3.36,2.45,21.86,0
2010-03-20,3.66,14.94,21.99,0
