DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.57,1,11.14,0
2009-10-02,0.57,2.59,9.36,0
2009-10-03,0.54,0,9.01,0
2009-10-04,0.53,0,10.57,0
2009-10-05,0.54,1.61,10.63,0
2009-10-06,0.58,1.76,13.95,0
2009-10-07,0.57,0.03,16.41,0
2009-10-08,0.51,3.13,15.49,0
2009-10-09,2.28,5.38,10.27,0
2009-10-10,2.27,8.97,10.06,0
2009-10-11,2.1,4.01,9.38,0
2009-10-12,4.41,20.86,6.18,0.01
2009-10-13,2.81,5.33,2.59,0.79
2009-10-14,1.63,1.17,0.8,1.71
2009-10-15,1.27,2.05,-0.07,2.9
2009-10-16,1.18,11.33,0.38,8.17
2009-10-17,1.51,6.8,1.64,13.53
2009-10-18,1.92,2.29,1.52,11.75
2009-10-19,1.66,0.03,0.81,9.52
2009-10-20,1.33,0,0.95,7.8
2009-10-21,1.23,0.01,2.66,5.96
2009-10-22,1.25,5.49,5.95,3.87
2009-10-23,1.35,0.2,6.4,1.96
2009-10-24,1.3,0.62,7.14,0.93
2009-10-25,1.14,1.03,7.81,0.5
2009-10-26,1.07,1.19,8.74,0.22
2009-10-27,1.1,0.55,6.92,0.1
2009-10-28,1.03,0.03,6.39,0.05
2009-10-29,0.97,2.29,6.52,0.03
2009-10-30,0.95,0.14,4.82,0.01
2009-10-31,0.91,0,1.41,0.01
2009-11-01,0.89,0.05,2.85,0.01
2009-11-02,0.92,9.47,2.77,0.01
2009-11-03,1.5,6.61,2.73,0.01
2009-11-04,1.93,7.28,2.76,0.03
2009-11-05,2.35,0.01,3.15,0.03
2009-11-06,1.54,0.12,2.91,0.03
2009-11-07,1.33,0.16,2.97,0.02
2009-11-08,1.23,3.87,2.14,0.06
2009-11-09,1.43,1.31,3.8,0.12
2009-11-10,1.37,0.36,1.9,0.1
2009-11-11,1.24,1.51,2.35,0.17
2009-11-12,1.19,0.28,2.7,0.13
2009-11-13,1.14,0.08,5.83,0.08
2009-11-14,1.12,0.2,6.82,0.05
2009-11-15,1.09,0.77,5.99,0.03
2009-11-16,1.07,1.92,6.82,0.02
2009-11-17,1.17,0.2,9.81,0.01
2009-11-18,1.16,2.31,7.15,0
2009-11-19,1.07,0,6.18,0
2009-11-20,1.02,0,9.39,0
2009-11-21,0.99,0,7.53,0
2009-11-22,0.98,0.12,6.42,0
2009-11-23,1.03,1.58,6.54,0
2009-11-24,2.33,9.28,7.18,0
2009-11-25,5.38,0.1,7.49,0
2009-11-26,2.09,0.01,5.12,0
