DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.45,0.5,13.32,0
2009-10-02,0.44,1.88,11.61,0
2009-10-03,0.44,0,12.13,0
2009-10-04,0.44,0,12.85,0
2009-10-05,0.44,2.96,12.36,0
2009-10-06,0.45,0.32,18.23,0
2009-10-07,0.46,0.01,19.52,0
2009-10-08,0.45,5.97,17.05,0
2009-10-09,0.52,6.23,13.57,0
2009-10-10,0.53,6.39,12.9,0
2009-10-11,0.56,2.33,11.52,0
2009-10-12,0.68,20.08,7.96,0
2009-10-13,0.71,3.75,5.24,0
2009-10-14,0.68,1.03,2.58,0.14
2009-10-15,0.58,1.25,1.47,0.48
2009-10-16,0.57,6.3,2.42,1.12
2009-10-17,0.63,10.58,3.4,1.02
2009-10-18,0.71,2.75,3.41,0.75
2009-10-19,0.67,0.01,2.63,0.54
2009-10-20,0.61,0,2.73,0.4
2009-10-21,0.58,0,4.54,0.27
2009-10-22,0.57,3.17,6.75,0.14
2009-10-23,0.58,0.77,6.24,0.07
2009-10-24,0.56,0.09,8.26,0.03
2009-10-25,0.55,2.17,9.79,0.02
2009-10-26,0.57,0.66,10.57,0.01
2009-10-27,0.55,0.12,9.63,0
2009-10-28,0.54,0,8.26,0
2009-10-29,0.53,0.01,7.79,0
2009-10-30,0.52,0.04,7.75,0
2009-10-31,0.52,0.01,4.09,0
2009-11-01,0.52,0.01,6.14,0
2009-11-02,0.57,21.48,7.57,0
2009-11-03,0.79,2.73,5.46,0
2009-11-04,0.8,7.16,6.77,0
2009-11-05,0.73,0.01,5.85,0
2009-11-06,0.63,0,4.1,0
2009-11-07,0.58,0,4.05,0
2009-11-08,0.56,1.09,3.83,0
2009-11-09,0.65,9.15,3.17,0.07
2009-11-10,0.66,0.22,3.79,0.08
2009-11-11,0.6,0.41,4.19,0.06
2009-11-12,0.57,1.17,3.39,0.04
2009-11-13,0.57,0.42,8.5,0.02
2009-11-14,0.55,0.42,7.35,0.01
2009-11-15,0.55,0.44,8.18,0.01
2009-11-16,0.62,5.54,9.34,0
2009-11-17,0.7,1,12.13,0
2009-11-18,0.67,1.91,8.88,0
2009-11-19,0.63,0,8.05,0
2009-11-20,0.6,0,7.33,0
2009-11-21,0.57,0,7.87,0
2009-11-22,0.56,0.51,7.45,0
2009-11-23,0.55,0.82,9.09,0
2009-11-24,0.55,5.35,9.39,0
2009-11-25,0.53,0,8.87,0
2009-11-26,0.52,0.64,7.75,0
2009-11-27,0.52,0.19,6.6,0
2009-11-28,0.51,0,6.07,0
2009-11-29,0.5,0,5.24,0
2009-11-30,0.51,7.29,3.88,0.17
2009-12-01,0.57,13.71,1.75,4.21
2009-12-02,0.67,0.25,2.3,4.53
2009-12-03,0.6,0,1.91,3.83
2009-12-04,0.59,3.9,1.4,3.4
2009-12-05,0.6,0.01,0.98,3.07
2009-12-06,0.56,1.41,5.91,2.39
2009-12-07,0.58,5.38,7.51,0.98
2009-12-08,0.73,4.71,4.75,0.59
2009-12-09,0.86,0.42,2.98,0.41
2009-12-10,0.76,6.76,2.98,0.31
2009-12-11,1.03,13.04,2.4,1.04
2009-12-12,1.36,3.47,0.15,3.95
2009-12-13,1.14,0.97,-1.86,5.45
2009-12-14,0.87,0.02,-3.22,5.67
2009-12-15,0.76,0.24,-3.24,5.57
2009-12-16,0.68,0.47,-3.76,5.9
2009-12-17,0.64,0.65,-5.75,6.29
2009-12-18,0.6,0.21,-7.02,6.62
2009-12-19,0.57,0.57,-9.55,7.01
2009-12-20,0.51,1.03,-9.09,7.24
2009-12-21,0.56,2.54,-1.7,9.67
2009-12-22,0.57,1.72,1.38,10.58
2009-12-23,0.72,6.85,1.07,10.13
2009-12-24,0.75,0.72,0.86,9.41
2009-12-25,0.68,2.15,3.41,7.15
2009-12-26,0.69,0.09,0.19,5.86
2009-12-27,0.64,0.78,-0.65,5.71
2009-12-28,0.6,0.15,0.85,5.94
2009-12-29,0.58,6.16,0.72,6.07
2009-12-30,0.66,7.09,5.88,3.63
2009-12-31,0.93,2.38,3.76,1.9
2010-01-01,1.01,1.52,0.8,1.5
2010-01-02,0.9,3.64,-2.31,4.98
2010-01-03,0.83,0.14,-3.15,5.61
2010-01-04,0.78,0.01,-3.67,5.5
2010-01-05,0.74,0,-5.34,5.35
2010-01-06,0.71,0.29,-4.82,5.44
2010-01-07,0.7,0.19,-2.63,5.62
2010-01-08,0.68,1.99,-2.78,6.43
2010-01-09,0.67,1.8,-3.93,8.34
2010-01-10,0.66,0.86,-4.71,9.27
2010-01-11,0.66,6.17,-4.19,12.74
2010-01-12,0.66,0.6,-4.67,16.26
2010-01-13,0.66,0.56,-6.2,16.22
2010-01-14,0.66,0.6,-2.54,17.08
2010-01-15,0.65,0.03,-6.54,17
2010-01-16,0.65,0.01,-5.22,16.66
2010-01-17,0.77,7.72,1.34,17.36
2010-01-18,1.12,0.57,1.03,14.55
2010-01-19,0.97,0.1,-0.21,12.99
2010-01-20,0.87,0.05,-0.69,12.04
2010-01-21,0.8,0.48,-0.53,11.82
2010-01-22,0.76,0.26,-1.12,11.96
2010-01-23,0.73,0,-2.7,11.56
2010-01-24,0.71,0.09,-2.26,11.13
2010-01-25,0.7,1.3,-2.31,11.77
2010-01-26,0.68,2.98,-4.17,14.02
2010-01-27,0.67,0.01,-7.68,14.63
2010-01-28,0.67,5.94,-2.57,18.43
2010-01-29,0.68,4.31,-0.94,21.45
2010-01-30,0.68,3.43,-2.35,26.55
2010-01-31,0.67,0.83,-5,27.28
2010-02-01,0.65,1.04,-4.58,27.55
2010-02-02,0.65,2.61,-1.66,29.93
2010-02-03,0.69,11.44,2.12,31.94
2010-02-04,0.85,0.19,1.27,28.55
2010-02-05,0.89,2.03,-0.63,25.7
2010-02-06,0.9,5.36,1.3,24.03
2010-02-07,0.95,1.55,-0.41,24.06
2010-02-08,0.92,0.01,-3.11,23.33
2010-02-09,0.84,0,-4.97,22.87
2010-02-10,0.77,4.75,-5.48,24.18
2010-02-11,0.75,9.83,-5.88,32.39
2010-02-12,0.73,1.13,-6.62,37.22
2010-02-13,0.7,0.34,-6.36,37.65
2010-02-14,0.69,0.09,-5.86,37.59
2010-02-15,0.68,0.01,-8.02,37.34
2010-02-16,0.68,0,-7.5,37
2010-02-17,0.68,0.43,-3.73,36.05
2010-02-18,0.68,1.66,-0.57,33.13
2010-02-19,0.72,4.35,-0.13,29.03
2010-02-20,0.77,1.07,0.24,28.08
2010-02-21,0.76,0.51,0.59,27.59
2010-02-22,0.76,1,0.25,25.4
2010-02-23,0.82,2.62,2.64,21
2010-02-24,1.03,0.15,4.54,14.46
2010-02-25,1.14,0.43,5.88,9.96
2010-02-26,1.3,4.45,4.88,6.65
2010-02-27,1.34,0.05,5.01,4.68
2010-02-28,1.04,1.86,7.17,3.41
2010-03-01,0.93,0.03,4.98,1.98
2010-03-02,0.86,3.12,1.79,1.56
2010-03-03,0.82,0,0.84,1.29
2010-03-04,0.8,0.03,0.85,1.15
2010-03-05,0.77,0.67,-2.06,1.5
2010-03-06,0.74,8.59,-2.18,6.44
2010-03-07,0.73,0.42,-4.29,10.24
2010-03-08,0.72,0.23,-4.83,9.93
2010-03-09,0.7,0.29,-4.26,9.8
2010-03-10,0.69,0.02,-2.34,9.32
2010-03-11,0.7,6.59,-1.63,11.51
2010-03-12,0.71,0.41,-1.95,15.33
2010-03-13,0.71,0.89,-0.69,14.06
2010-03-14,0.7,1.05,1.44,12.71
2010-03-15,0.74,3.79,2.19,12.34
2010-03-16,0.87,8.83,2.94,11.47
2010-03-17,0.93,0,4.05,8.11
2010-03-18,0.81,0,7.08,4.99
2010-03-19,0.76,0,8.56,2.77
2010-03-20,0.73,2.43,9.42,1.37
2010-03-21,0.78,2.87,10.05,0.4
2010-03-22,0.81,0.08,8.68,0.15
2010-03-23,0.75,0,8.07,0.08
2010-03-24,0.74,0,10.07,0.04
2010-03-25,0.73,0,11.4,0.02
2010-03-26,0.74,4.62,9.67,0.01
2010-03-27,0.72,3.02,7.21,0
2010-03-28,0.71,5.5,7.38,0
2010-03-29,0.71,1.36,10.18,0
2010-03-30,0.7,2,11.04,0
2010-03-31,0.69,1.78,6.97,0
2010-04-01,0.67,2.31,3.2,0.29
2010-04-02,0.66,0.33,3.62,0.35
2010-04-03,0.66,1.03,7.59,0.21
2010-04-04,0.65,2.71,7.37,0.1
2010-04-05,0.65,2.02,6.1,0.04
2010-04-06,0.65,0,6.54,0.02
2010-04-07,0.64,0,9.2,0.01
2010-04-08,0.64,0,9.81,0
2010-04-09,0.63,0.13,9.26,0
2010-04-10,0.63,0.53,7.14,0
2010-04-11,0.63,3.31,4.38,0.01
2010-04-12,0.64,0.38,4.59,0
2010-04-13,0.64,1.14,6.13,0
2010-04-14,0.75,16.49,6.35,0
2010-04-15,0.84,0.32,6.67,0
2010-04-16,0.71,0.26,7.73,0
2010-04-17,0.68,0,8.76,0
2010-04-18,0.65,0.67,9.37,0
2010-04-19,0.65,0.19,11.66,0
2010-04-20,0.64,0.82,11.49,0
2010-04-21,0.63,0.07,8.81,0
2010-04-22,0.62,0,7.01,0
2010-04-23,0.62,0,9.05,0
2010-04-24,0.61,0,11.26,0
2010-04-25,0.6,0.01,13.87,0
2010-04-26,0.61,1.35,12.6,0
2010-04-27,0.61,0.03,12.32,0
2010-04-28,0.6,0,13.42,0
2010-04-29,0.59,0,15.86,0
2010-04-30,0.6,6.67,16.47,0
2010-05-01,0.61,14.28,13.12,0
2010-05-02,0.67,12.13,11.13,0
2010-05-03,0.8,6.74,10.06,0
2010-05-04,0.73,5.92,9.18,0
2010-05-05,0.73,4.5,8.39,0
2010-05-06,0.72,9.33,8.41,0
2010-05-07,0.75,2.66,7.52,0
2010-05-08,0.73,1.46,9.77,0
2010-05-09,0.69,2.5,11.25,0
2010-05-10,0.75,6.88,11.78,0
2010-05-11,0.77,5.71,12.97,0
2010-05-12,0.96,2.41,11.52,0
2010-05-13,0.8,8.31,9.29,0
2010-05-14,0.82,4.74,7.54,0
2010-05-15,0.81,1.24,7.88,0
2010-05-16,0.74,1.06,8.35,0
2010-05-17,0.7,0.75,10.25,0
2010-05-18,0.68,3.09,9.02,0
2010-05-19,0.67,8.68,6.82,0
2010-05-20,0.77,4.41,7.46,0
2010-05-21,0.79,3.18,10.84,0
2010-05-22,0.73,1.48,13.96,0
2010-05-23,0.7,0.41,14.46,0
2010-05-24,0.66,0,16.77,0
2010-05-25,0.64,0.17,18.22,0
2010-05-26,0.65,9.11,16.59,0
2010-05-27,0.76,8.77,14.36,0
2010-05-28,0.83,1.96,14.62,0
2010-05-29,0.76,2.47,14.76,0
2010-05-30,1.07,17.19,13.38,0
2010-05-31,1.7,8.51,9.77,0
2010-06-01,1.6,6.31,10.93,0
2010-06-02,1.32,20.08,10.57,0
2010-06-03,2.71,27.89,10.84,0
2010-06-04,2.9,0.12,15.64,0
2010-06-05,3.25,0,18.08,0
2010-06-06,1.91,0.3,19.86,0
2010-06-07,1.19,3.22,18.18,0
2010-06-08,0.98,0.3,19.72,0
2010-06-09,0.99,0.27,21.42,0
2010-06-10,0.88,0,23.49,0
2010-06-11,0.81,0,21.43,0
2010-06-12,0.77,0.87,19.17,0
2010-06-13,0.76,7.92,16.4,0
2010-06-14,0.93,8.45,16.28,0
2010-06-15,0.93,1.09,16.13,0
2010-06-16,0.85,8.72,13.51,0
2010-06-17,1.04,13.73,15.2,0
2010-06-18,1.31,9.81,13.72,0
2010-06-19,1.22,6.28,11.73,0
2010-06-20,1.18,5.68,10.39,0
2010-06-21,1,1.2,12.32,0
2010-06-22,0.91,0.61,13.36,0
2010-06-23,0.85,0.07,15.17,0
2010-06-24,0.8,0,16.73,0
2010-06-25,0.76,0.13,18.19,0
2010-06-26,0.74,0.67,18.68,0
2010-06-27,0.72,0.1,19.81,0
2010-06-28,0.7,0,20.37,0
2010-06-29,0.69,0,21.22,0
2010-06-30,0.68,0.58,21.45,0
2010-07-01,0.68,0.05,22.05,0
2010-07-02,0.66,0,22.84,0
2010-07-03,0.65,0,23.67,0
2010-07-04,0.65,9.99,20.89,0
2010-07-05,0.65,4.93,20.71,0
2010-07-06,0.64,0.67,18.32,0
2010-07-07,0.63,0,17.51,0
2010-07-08,0.62,0,19.65,0
2010-07-09,0.62,0,22.86,0
2010-07-10,0.61,0,24.87,0
2010-07-11,0.6,1,24.19,0
2010-07-12,0.65,0.59,25.14,0
2010-07-13,0.63,0.19,23.49,0
2010-07-14,0.62,0,25.57,0
2010-07-15,0.69,8.37,21.75,0
