DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,7.46,5.78,5.78,0
2009-10-02,11.81,17.25,6.34,0
2009-10-03,18.77,23.1,6.89,0
2009-10-04,17.06,5.42,5.08,0
2009-10-05,14.56,6.41,5.6,0
2009-10-06,14.3,12.6,7.16,0
2009-10-07,11.28,6.95,5.78,0
2009-10-08,9.74,3.31,5.53,0
2009-10-09,8.73,6.61,6.17,0
2009-10-10,8.51,5.06,7.95,0
2009-10-11,9.02,8.69,7.23,0
2009-10-12,7.96,3.05,6.97,0
2009-10-13,11.17,10.18,10.57,0
2009-10-14,11.74,0.91,11.64,0
2009-10-15,9.4,0.51,9.86,0
2009-10-16,8.09,0,6.85,0
2009-10-17,7.18,0.01,5.81,0
2009-10-18,6.67,2.18,6.88,0
2009-10-19,6.27,1.09,5.7,0
2009-10-20,5.84,0.17,8.48,0
2009-10-21,5.45,3.78,9.63,0
2009-10-22,5.23,5.25,9.21,0
2009-10-23,5.01,0.04,9,0
2009-10-24,4.79,5.13,8.97,0
2009-10-25,4.77,4.02,9.43,0
2009-10-26,5.26,0.1,7.52,0
2009-10-27,6.32,12.06,7.77,0
2009-10-28,6.89,4.29,11.11,0
2009-10-29,6.1,2.46,11.36,0
2009-10-30,5.61,6.67,12.49,0
2009-10-31,5.36,1.26,10.27,0
2009-11-01,6.25,14.58,8.24,0
2009-11-02,7.92,10.18,6.83,0
2009-11-03,8.65,13.5,5.1,0
2009-11-04,7.87,1.04,4.9,0
2009-11-05,6.88,0.03,4.07,0
2009-11-06,7.13,5.4,3.25,0
2009-11-07,6.96,0.12,1.98,0
2009-11-08,6.26,0.35,1.46,0
2009-11-09,5.82,2.67,1.77,0
2009-11-10,5.67,6.8,3.95,0
2009-11-11,5.35,0.01,1.74,0
2009-11-12,4.98,1.7,5.65,0
2009-11-13,4.7,0.03,4.68,0
2009-11-14,5.01,10.12,4.76,0
2009-11-15,5.62,1.41,6.11,0
2009-11-16,5.05,2.17,6.24,0
2009-11-17,5.47,9.47,5.86,0
2009-11-18,6.65,5.66,5.48,0
2009-11-19,6.22,12.62,8.96,0
2009-11-20,7.24,12.49,6.83,0
2009-11-21,6.46,4.83,6.17,0
2009-11-22,5.77,2.07,4.8,0
2009-11-23,5.82,7.41,5.01,0
2009-11-24,7.68,12.94,4.85,0
2009-11-25,10.11,11,4.42,0
2009-11-26,9.85,15.83,4.79,0
2009-11-27,9.95,1,3.4,0
2009-11-28,8.37,0.64,1.93,0
2009-11-29,7.7,1.19,0.8,0.09
2009-11-30,7.19,0.27,0.67,0.27
2009-12-01,6.72,2.31,0.64,0.63
2009-12-02,6.38,1.04,2.45,1.24
2009-12-03,7.04,7.6,3.11,0.86
2009-12-04,6.51,0.52,0.81,0.69
2009-12-05,5.96,5.58,3.87,0.45
2009-12-06,5.78,4.12,4.75,0.12
2009-12-07,5.71,0.64,4,0.05
2009-12-08,5.35,3,3.67,0.03
2009-12-09,5.25,0.49,5.24,0.01
2009-12-10,5.1,0.23,2.89,0.01
2009-12-11,4.78,0.01,-0.58,0.01
2009-12-12,4.47,0,-0.62,0.01
2009-12-13,4.21,0.11,1.4,0.01
2009-12-14,4.18,1.69,5.27,0
2009-12-15,4.08,0.57,4.44,0
2009-12-16,4.1,2.08,4.47,0
2009-12-17,3.88,0.18,0.77,0.03
2009-12-18,3.66,3.75,-0.47,1.06
2009-12-19,3.71,7.57,-1.02,4.41
