DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.55,0,16.73,0
2009-10-02,0.48,0.03,18.61,0
2009-10-03,0.36,0.1,20.18,0
2009-10-04,0.35,0.01,18.3,0
2009-10-05,0.57,10.36,15.35,0
2009-10-06,0.76,0.28,18.18,0
2009-10-07,0.65,0.1,21.95,0
2009-10-08,0.61,0,17.91,0
2009-10-09,0.56,0.84,21.79,0
2009-10-10,0.53,4.48,21.91,0
2009-10-11,0.42,0.61,17.53,0
2009-10-12,0.6,30.78,14.6,0
2009-10-13,0.85,0,16.71,0
2009-10-14,0.76,6.99,13.03,0
2009-10-15,0.99,4.09,11.21,0
2009-10-16,0.82,0.09,12.94,0
2009-10-17,0.71,0.81,10.77,0
2009-10-18,0.52,0,8.54,0
2009-10-19,0.66,0,8.62,0
2009-10-20,0.63,0,11.6,0
2009-10-21,0.58,0,14.04,0
2009-10-22,0.59,0,16.2,0
2009-10-23,0.61,2.56,19.98,0
2009-10-24,0.54,1.67,19.55,0
2009-10-25,0.77,0,13.4,0
2009-10-26,0.64,0.61,13.29,0
2009-10-27,0.66,16.5,14.19,0
2009-10-28,NA,7.57,17.46,0
2009-10-29,0.96,0,15.7,0
2009-10-30,0.79,0.01,15.98,0
2009-10-31,0.68,4.23,19.48,0
2009-11-01,NA,17.11,12.93,0
2009-11-02,1.24,0,12.01,0
2009-11-03,0.94,0,13.13,0
2009-11-04,0.63,0,11.42,0
2009-11-05,0.71,0,11.33,0
2009-11-06,0.41,0,8.79,0
2009-11-07,0.71,0,10.17,0
2009-11-08,0.66,0,13.4,0
2009-11-09,0.66,0.04,15.01,0
2009-11-10,NA,42.63,14.45,0
2009-11-11,NA,48.82,10.37,0
2009-11-12,NA,11.57,8.18,0
2009-11-13,2.06,1.09,13.87,0
2009-11-14,1.41,0,14.7,0
2009-11-15,1.2,0,15.38,0
2009-11-16,1.09,0,14.71,0
2009-11-17,0.76,0.05,14.56,0
2009-11-18,0.66,5.2,13.23,0
2009-11-19,0.76,5.63,14.93,0
2009-11-20,0.72,0.02,11.82,0
2009-11-21,0.61,0,9.53,0
2009-11-22,0.58,12.91,7.88,0
2009-11-23,1.03,7.62,9.35,0
2009-11-24,1.27,0.43,11.02,0
2009-11-25,0.96,0.27,11.5,0
2009-11-26,0.7,3.54,8.83,0
2009-11-27,0.5,0,6.75,0
2009-11-28,0.53,0,6.87,0
2009-11-29,0.64,0,10.6,0
2009-11-30,0.56,6.06,11.22,0
2009-12-01,0.8,0,6.62,0
2009-12-02,NA,61.27,11.02,0
2009-12-03,NA,0,11.66,0
2009-12-04,1.77,0,7.65,0
2009-12-05,1.3,3.07,6.39,0
2009-12-06,1.16,0,1.94,0
2009-12-07,0.95,0.14,4.08,0
2009-12-08,0.95,7.53,5.9,0
2009-12-09,NA,7.45,13.57,0
2009-12-10,NA,0,6.72,0
2009-12-11,1.7,0,0.67,0
2009-12-12,1.48,0.48,1.16,0
2009-12-13,1.52,10.54,2.08,0
2009-12-14,1.44,0.79,6.4,0
2009-12-15,1.2,0.59,12.02,0
2009-12-16,1.04,0,5.11,0
2009-12-17,0.98,0,2.16,0
2009-12-18,NA,25.52,1.55,1.69
2009-12-19,NA,3.5,2.65,4.37
2009-12-20,1.96,0,3.44,3.39
2009-12-21,1.45,0,2.62,2.53
2009-12-22,0.91,0,2.98,1.93
2009-12-23,1.11,0,3.99,1.38
2009-12-24,1.04,0.07,3.96,0.89
2009-12-25,NA,32.27,9.32,0.19
2009-12-26,NA,0.01,6.11,0.02
2009-12-27,1.96,0,4.72,0.01
2009-12-28,1.56,0,3.86,0.01
2009-12-29,1.35,0,0.76,0.01
2009-12-30,1.11,1.95,0.94,0
2009-12-31,1.3,5.57,3.64,0
2010-01-01,1.16,0.02,4.57,0
2010-01-02,0.92,0,-1.7,0
2010-01-03,0.83,0,-3.33,0
2010-01-04,0.91,0,-2.88,0
2010-01-05,0.91,0.01,-2.65,0
2010-01-06,0.9,0,-1.9,0.01
2010-01-07,0.9,0.04,0.67,0.01
2010-01-08,0.8,0.36,-1.57,0.33
2010-01-09,0.76,0,-2.93,0.33
2010-01-10,0.71,0,-2.84,0.31
2010-01-11,0.74,0,-0.79,0.26
2010-01-12,0.81,0,0.16,0.2
2010-01-13,0.82,0,-0.25,0.15
2010-01-14,0.79,0,2.09,0.09
2010-01-15,0.82,0,4.26,0.05
2010-01-16,0.65,4.86,5.9,0.02
2010-01-17,NA,38.03,11.49,0
2010-01-18,NA,0,9.16,0
2010-01-19,1.61,0,8.68,0
2010-01-20,1.35,0.59,10.41,0
2010-01-21,NA,15.18,5.67,0
2010-01-22,NA,0.18,3.79,0
2010-01-23,1.69,0.01,4.65,0
2010-01-24,NA,5.21,10.99,0
2010-01-25,NA,10.18,10.81,0
2010-01-26,NA,0,4.82,0
2010-01-27,1.98,0,2.6,0
2010-01-28,1.71,0,5.92,0
2010-01-29,1.57,3.8,3.14,0.29
2010-01-30,1.55,17.96,-3.2,8.98
2010-01-31,1.61,0.01,-3.74,10.84
2010-02-01,1.74,0,0.61,9.9
2010-02-02,2.1,13.3,1.97,7.49
2010-02-03,2.88,0.02,3.03,4.64
2010-02-04,2,2.11,2.54,3.05
2010-02-05,NA,48.8,2.62,2.68
2010-02-06,NA,1.29,2.5,1.77
2010-02-07,2.43,0,1.59,1.28
2010-02-08,1.97,0.01,3.62,0.8
2010-02-09,1.78,5.36,4.74,0.44
2010-02-10,1.6,0.78,1.12,0.23
2010-02-11,1.48,0,1.19,0.17
2010-02-12,1.3,7.24,-0.16,1.34
