DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.05,0.64,12.76,0
2009-10-02,0.04,0.49,10.91,0
2009-10-03,0.04,0,10.89,0
2009-10-04,0.04,0,11.61,0
2009-10-05,0.04,3.4,11.34,0
2009-10-06,0.05,0.92,17.05,0
2009-10-07,0.05,0.1,18.55,0
2009-10-08,0.05,6.92,16.75,0
2009-10-09,0.06,15.41,12.12,0
2009-10-10,0.06,9.92,12.2,0
2009-10-11,0.06,2.41,10.67,0
2009-10-12,0.06,12.43,7.44,0
2009-10-13,0.06,6.33,4.56,0
2009-10-14,0.06,0.93,1.88,0.1
2009-10-15,0.06,0.39,0.57,0.3
2009-10-16,0.06,4.63,2.25,0.67
2009-10-17,0.06,10.85,3.08,0.52
2009-10-18,0.06,1.76,2.98,0.45
2009-10-19,0.05,0.01,2.38,0.35
2009-10-20,0.05,0,1.97,0.26
2009-10-21,0.05,0,3.87,0.17
2009-10-22,0.05,3.95,6.74,0.09
2009-10-23,0.05,1.41,6,0.04
2009-10-24,0.05,0.12,8.21,0.02
2009-10-25,0.05,0.91,9.89,0.01
2009-10-26,0.05,0.66,9.49,0
2009-10-27,0.05,0.04,9.19,0
2009-10-28,0.05,0,7.51,0
2009-10-29,0.05,0.02,7.12,0
2009-10-30,0.05,0.03,7.66,0
2009-10-31,0.05,0,3.95,0
2009-11-01,0.05,0,5.75,0
2009-11-02,0.04,21.4,7.93,0
2009-11-03,0.05,2.16,5.29,0
2009-11-04,0.05,6.16,6.77,0
2009-11-05,0.05,0.21,5.34,0
2009-11-06,0.04,0.01,3.73,0
2009-11-07,0.04,0.19,3.2,0
2009-11-08,0.04,1,4.03,0
2009-11-09,0.05,12.96,2.18,1.34
2009-11-10,0.05,0.28,2.72,1.76
2009-11-11,0.05,0.85,3.27,1.23
2009-11-12,0.05,0.57,1.92,0.92
2009-11-13,0.05,0.08,7.96,0.5
2009-11-14,0.05,0.74,7.43,0.24
2009-11-15,0.05,0.2,7.9,0.09
2009-11-16,0.06,8.2,9.17,0.04
2009-11-17,0.06,2.3,11.45,0.01
2009-11-18,0.06,0.48,7.63,0
2009-11-19,0.05,0,7.01,0
2009-11-20,0.05,0,7.51,0
2009-11-21,0.05,0,7.56,0
2009-11-22,0.05,0.88,7.19,0
2009-11-23,0.05,2.42,8.14,0
2009-11-24,0.05,8.98,8.8,0
2009-11-25,0.05,0,8.61,0
2009-11-26,0.05,1.18,7.05,0
2009-11-27,0.05,0.15,5.88,0
2009-11-28,0.05,0.35,5.87,0
2009-11-29,0.05,0,4.83,0
2009-11-30,0.05,12.43,2.5,0.47
2009-12-01,0.05,8.38,2.16,2.51
2009-12-02,0.05,0.03,1.15,2.02
2009-12-03,0.05,0.95,1.82,1.76
2009-12-04,0.05,5.64,1.86,1.86
2009-12-05,0.05,0.11,0.68,1.81
2009-12-06,0.05,3.4,5.79,1.25
2009-12-07,0.05,5.05,7.14,0.5
2009-12-08,0.05,8.23,4.47,0.25
2009-12-09,0.05,0.23,2.72,0.21
2009-12-10,0.06,7.48,3.36,0.15
2009-12-11,0.06,9.97,2.03,0.17
2009-12-12,0.06,3.08,-0.28,2.94
2009-12-13,0.06,0.44,-2.42,3.75
2009-12-14,0.06,0.04,-3.97,3.88
2009-12-15,0.06,0.35,-4.15,3.94
2009-12-16,0.07,0.14,-4.47,4.11
2009-12-17,0.07,0.37,-6.62,4.26
2009-12-18,0.06,0.35,-8.47,4.47
2009-12-19,0.06,0.86,-11.88,5.33
2009-12-20,0.06,1.16,-11.43,5.67
2009-12-21,0.06,2.36,-2.22,7.51
2009-12-22,0.06,3.32,2.04,9.33
2009-12-23,0.07,6.55,0.77,9.94
2009-12-24,0.07,5.55,0.37,10.01
2009-12-25,0.07,3.63,3.06,7.47
2009-12-26,0.07,0.12,-0.36,6.36
2009-12-27,0.07,1.08,-1.01,6.32
2009-12-28,0.07,0.21,0.29,6.84
2009-12-29,0.07,8.6,0.77,7.42
2009-12-30,0.07,8.1,5,4.18
2009-12-31,0.08,2.54,3.69,2.23
2010-01-01,0.07,1.62,0.26,1.81
2010-01-02,0.08,2.15,-3.47,4.44
2010-01-03,0.07,0.25,-3.98,4.96
2010-01-04,0.08,0.22,-4.16,5.14
2010-01-05,0.08,0.03,-5.65,5.23
2010-01-06,0.07,1,-5.41,5.71
2010-01-07,0.08,0.16,-4.17,6.16
2010-01-08,0.08,3.36,-4.03,7.52
