DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.17,0.64,12.08,0
2009-10-02,0.2,0.64,10.04,0
2009-10-03,0.21,0,10.22,0
2009-10-04,0.17,0,12.03,0
2009-10-05,0.15,1.35,12.01,0
2009-10-06,0.14,0.49,15.85,0
2009-10-07,0.18,0.06,18.38,0
2009-10-08,0.16,0.71,17.1,0
2009-10-09,0.19,3.26,10.89,0
2009-10-10,0.27,2.51,10.69,0
2009-10-11,0.27,1.63,10.96,0
2009-10-12,0.26,10.84,7.27,0
2009-10-13,0.29,3.08,2.86,0.11
2009-10-14,0.27,3.33,1.13,1.26
2009-10-15,0.25,7.28,0.54,6.27
2009-10-16,0.3,5.08,1.53,11.11
2009-10-17,0.4,2.47,2.16,10.01
2009-10-18,0.48,1.64,1.91,8.49
2009-10-19,0.45,0.19,2.25,6.41
2009-10-20,0.39,0.36,1.73,5.11
2009-10-21,0.3,0.02,2.65,3.73
2009-10-22,0.29,2.06,6.52,1.84
2009-10-23,0.31,0.11,7.67,0.7
2009-10-24,0.34,0.26,8.03,0.26
2009-10-25,0.33,0,8.33,0.12
2009-10-26,0.29,1.27,9.13,0.06
2009-10-27,0.25,0.39,8.48,0.02
2009-10-28,0.25,0.07,7.92,0.01
2009-10-29,0.24,3.46,7.05,0
2009-10-30,0.25,0.1,3.34,0
2009-10-31,0.27,0,0.99,0
2009-11-01,0.22,0.01,0.72,0
2009-11-02,0.22,1.88,1.46,0.11
2009-11-03,0.26,10.99,1.69,3.39
2009-11-04,0.42,3.4,2.2,4.78
2009-11-05,0.57,0.04,3.45,3.57
2009-11-06,0.44,0.36,2.24,2.49
2009-11-07,0.37,1.8,4.38,1.6
2009-11-08,0.34,4.89,4.58,0.78
2009-11-09,0.35,1.01,6.15,0.33
2009-11-10,0.42,1.51,2.69,0.21
2009-11-11,0.39,1.32,3.24,0.2
2009-11-12,0.38,0.31,4.21,0.11
2009-11-13,0.37,0.02,6.16,0.06
2009-11-14,0.34,0.04,4.54,0.04
2009-11-15,0.32,1.12,7.05,0.02
2009-11-16,0.31,0.86,7.73,0.01
2009-11-17,0.29,0.91,10.97,0
2009-11-18,0.29,1.28,8.95,0
2009-11-19,0.29,0,7.68,0
2009-11-20,0.29,0,6.73,0
2009-11-21,0.27,0.05,6.65,0
2009-11-22,0.27,0.26,4.61,0
2009-11-23,0.28,2.51,7.6,0
2009-11-24,0.29,3.54,8.84,0
2009-11-25,0.3,0.04,8.52,0
2009-11-26,0.3,0.08,6.02,0
2009-11-27,0.27,0.08,5.63,0
2009-11-28,0.29,0.38,4.81,0
2009-11-29,0.29,0.01,2.51,0
2009-11-30,0.26,0,7.46,0
2009-12-01,0.25,4.66,4.95,0
2009-12-02,0.25,0.64,2.15,0.11
2009-12-03,0.25,0.04,0.09,0.11
2009-12-04,0.24,0.07,0.74,0.14
2009-12-05,0.24,0.05,0.93,0.17
2009-12-06,0.24,1.01,1.96,0.15
2009-12-07,0.24,4,5.41,0.09
2009-12-08,0.27,9.87,2.41,0.23
2009-12-09,0.34,2.7,2.98,0.17
2009-12-10,0.4,4.2,3.4,0.11
2009-12-11,0.44,6.29,2.54,0.2
2009-12-12,0.66,0.77,-0.97,0.92
2009-12-13,0.59,0.7,-3.52,1.73
2009-12-14,0.46,0.12,-4.37,1.94
2009-12-15,0.4,0.2,-4.02,2.09
2009-12-16,0.37,0.9,-5.47,2.51
2009-12-17,0.34,0.65,-7.59,3.31
2009-12-18,0.32,0.94,-7.8,3.93
2009-12-19,0.3,2.17,-10.2,5.01
2009-12-20,0.25,0.49,-12.93,6.89
2009-12-21,0.25,0.2,-6.8,7.11
2009-12-22,0.29,0.11,-3.62,7.13
2009-12-23,0.33,3.2,1.33,6.24
2009-12-24,0.38,0.25,1.77,5.34
2009-12-25,0.37,2.28,5.58,2.74
2009-12-26,0.47,0.02,0.24,1.8
2009-12-27,0.42,0,-1.52,1.76
2009-12-28,0.39,0.18,0.17,1.79
2009-12-29,0.36,3.17,-1.49,2.19
2009-12-30,0.33,5.66,2.51,4.14
2009-12-31,0.5,4.65,3.33,2.96
2010-01-01,0.81,1.42,1.77,2.44
2010-01-02,0.77,2.22,-2.39,3.52
2010-01-03,0.61,0.84,-4.06,4.46
2010-01-04,0.5,0.58,-4.28,5.38
2010-01-05,0.44,0.33,-5.68,5.57
2010-01-06,0.43,0.67,-4.21,6.12
2010-01-07,0.43,0.89,-4.01,7.07
2010-01-08,0.4,10.67,-4.59,11.02
2010-01-09,0.38,10.83,-2.33,23.74
2010-01-10,0.38,4.62,-2.97,30.63
2010-01-11,0.37,2.18,-5.72,33.92
2010-01-12,0.36,0.06,-10.14,34.68
2010-01-13,0.34,0.73,-5.51,34.95
2010-01-14,0.35,0.66,-3.91,35.64
2010-01-15,0.34,0.52,-3.35,36.22
2010-01-16,0.34,0.1,-4.31,36.4
2010-01-17,0.34,6.22,-3.59,38.56
2010-01-18,0.34,6.21,0.05,47.38
2010-01-19,0.34,1.28,-0.82,48.96
2010-01-20,0.33,0.68,-2.05,50.08
2010-01-21,0.34,2.37,-7.03,51.64
2010-01-22,0.32,0.07,-11.22,52.57
2010-01-23,0.3,0.03,-12.1,52.55
2010-01-24,0.27,0.35,-9.29,52.68
2010-01-25,0.28,2.64,-8.18,53.32
2010-01-26,0.32,4.96,-9.12,59.24
2010-01-27,0.37,0.01,-14.92,60.15
2010-01-28,0.4,4.41,-4.06,63.09
2010-01-29,0.42,1.74,-2.57,65.22
2010-01-30,0.4,0.32,-2.92,65.68
2010-01-31,0.36,0.31,-6.56,65.64
2010-02-01,0.32,0.51,-5.31,65.98
2010-02-02,0.31,0.55,-4.18,66.16
