DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,1.69,8.32,10.91,0
2009-10-02,1.72,7.1,7.53,0
2009-10-03,1.63,0.69,6.77,0
2009-10-04,1.57,0,8.78,0
2009-10-05,1.53,0.14,8.74,0
2009-10-06,1.48,0.01,12.47,0
2009-10-07,1.46,0.34,13.22,0
2009-10-08,1.41,1.53,12.81,0
2009-10-09,1.41,21.52,11.2,0
2009-10-10,1.64,7.29,10.28,0
2009-10-11,1.69,2.55,8.86,0
2009-10-12,1.99,9.63,4.71,0.01
2009-10-13,1.55,0.71,0.72,0.4
2009-10-14,1.44,1.02,-1.8,1.19
2009-10-15,1.36,0.22,-1.52,1.6
2009-10-16,1.33,0.29,-0.37,1.7
2009-10-17,1.31,1.84,-0.23,2
2009-10-18,1.3,2.05,-1.02,2.33
2009-10-19,1.26,0.03,-0.23,2.32
2009-10-20,1.24,0,0.16,2.11
2009-10-21,1.21,0,2.13,1.68
2009-10-22,1.28,4.4,5.85,1
2009-10-23,1.3,5.01,7.08,0.41
2009-10-24,1.52,7.84,5.14,0.17
2009-10-25,1.3,0,6.66,0.09
2009-10-26,1.21,0.08,6.68,0.05
2009-10-27,1.18,0.01,5.45,0.02
2009-10-28,1.15,0,4.98,0.02
2009-10-29,1.11,0.02,5.23,0.01
2009-10-30,1.1,1.81,2.84,0.01
2009-10-31,1.09,0.03,1.57,0.02
2009-11-01,1.08,0,1.26,0.02
2009-11-02,1.06,3.59,0.68,0.28
2009-11-03,1.24,7.49,-0.09,7.25
2009-11-04,1.18,9.4,-0.67,11.34
2009-11-05,1.23,0.38,0.45,14.97
2009-11-06,1.26,7.29,0.81,13.72
2009-11-07,1.43,2.28,1.72,12.36
2009-11-08,1.35,8.56,1.04,10.75
2009-11-09,1.51,0.78,2.41,9.84
2009-11-10,1.34,0.73,1.02,8.46
2009-11-11,1.23,0.12,1.28,7.82
2009-11-12,1.15,0,0.8,7.07
2009-11-13,1.13,0,2.25,5.81
2009-11-14,1.14,0,2.63,4.16
2009-11-15,1.17,0.18,3.74,2.68
2009-11-16,1.17,0.01,4.6,1.8
2009-11-17,1.16,0,5.02,1.1
2009-11-18,1.17,1.39,3.96,0.65
2009-11-19,1.14,0,3.4,0.43
2009-11-20,1.09,0,3.38,0.29
2009-11-21,1.06,0,3.86,0.2
2009-11-22,1.05,0,1.9,0.14
2009-11-23,1,2.23,2.58,0.11
2009-11-24,1.05,0.55,3.61,0.08
2009-11-25,1.01,0,2.94,0.06
2009-11-26,0.97,0.08,2.61,0.04
2009-11-27,1.03,0.34,2.87,0.03
2009-11-28,1.03,5.26,0.77,0.94
2009-11-29,0.98,0.19,1.98,1.31
2009-11-30,1.09,9.16,4.34,0.97
2009-12-01,1.91,13.08,2.39,0.58
2009-12-02,1.39,0.01,-1.15,0.66
2009-12-03,1.23,0.01,0.22,0.62
2009-12-04,1.18,3.63,-0.87,1.53
2009-12-05,1.17,0.18,-0.88,4.11
2009-12-06,1.13,0,-0.86,3.77
2009-12-07,1.14,0.42,0.93,3.31
2009-12-08,1.41,7.07,0.26,3.37
2009-12-09,1.28,0.9,0.66,5.39
2009-12-10,1.17,0.5,-0.08,5.22
2009-12-11,1.14,1.55,-1.31,5.46
2009-12-12,1.1,0.78,-3.49,6.07
2009-12-13,1.07,1.15,-6.43,6.73
2009-12-14,1.02,2.06,-7.24,7.99
2009-12-15,0.99,0.87,-7.35,9.62
2009-12-16,1.02,0.58,-7.51,10.07
2009-12-17,0.9,0.06,-10.57,10.14
2009-12-18,0.75,0.04,-11.92,9.98
2009-12-19,0.81,6.51,-12.31,13.16
2009-12-20,0.8,0.01,-17.04,16.23
2009-12-21,0.88,0.22,-12.59,16.06
2009-12-22,1.03,1.28,-3.13,16.72
2009-12-23,1.26,11.76,0.86,16.48
2009-12-24,1.32,2.81,1.21,14.25
2009-12-25,2.08,20.01,1.61,11.48
2009-12-26,1.6,0.06,-4.47,12.62
2009-12-27,1.23,0.53,-2.62,12.6
2009-12-28,1.13,0,-3.28,12.39
2009-12-29,1.07,0.7,-2.67,11.91
2009-12-30,1.07,0.03,-1.59,11.7
2009-12-31,1.09,0.34,-0.59,10.8
2010-01-01,1.07,0.32,-0.4,9.96
2010-01-02,1.04,3.09,-4.03,10.97
2010-01-03,0.79,0.11,-7.56,11.98
2010-01-04,0.61,0.1,-7.26,11.67
2010-01-05,0.73,1.25,-5.79,11.69
2010-01-06,0.82,2.71,-3.25,13.93
2010-01-07,0.81,1.81,-4.19,15.46
2010-01-08,0.75,10.81,-3.61,20.75
2010-01-09,0.76,5.03,-2.23,29.19
2010-01-10,0.74,1.16,-3.6,31.95
2010-01-11,0.74,4.11,-5.2,34.26
2010-01-12,0.73,0.69,-5.62,37.22
2010-01-13,0.7,0.49,-5.62,37.52
2010-01-14,0.69,0.82,-5.74,38.07
2010-01-15,0.68,0.63,-5.78,38.88
2010-01-16,0.66,0.16,-8.16,39.05
2010-01-17,0.65,1.89,-6.44,40.03
2010-01-18,0.66,0.48,-7.46,41
2010-01-19,0.65,0.02,-7.13,41.06
2010-01-20,0.63,0,-11.7,40.89
2010-01-21,0.56,1.33,-11.29,41.18
2010-01-22,0.66,0.69,-7.05,42.46
2010-01-23,0.62,0.16,-8.08,42.7
2010-01-24,0.59,0.33,-9.09,42.81
2010-01-25,0.55,0.53,-9.3,43.23
2010-01-26,0.56,1.83,-9.57,44.3
2010-01-27,0.61,0.01,-12.77,45.02
2010-01-28,0.8,0.33,-10.45,45.06
2010-01-29,0.61,0.36,-8.79,45.18
