DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,6.72,0.72,5.26,0
2009-10-02,8.98,13.98,6.4,0
2009-10-03,13.24,20.18,5.69,0
2009-10-04,9,2.49,3.78,0
2009-10-05,8.76,3.82,5.09,0
2009-10-06,9.77,16.29,6.29,0
2009-10-07,8.42,4.14,4.6,0.01
2009-10-08,8.56,1.26,4.54,0.01
2009-10-09,7.95,5.65,5.16,0
2009-10-10,4.75,3.47,7.13,0
2009-10-11,5.06,4.75,6.03,0
2009-10-12,4.76,0.89,6.12,0
2009-10-13,4.57,4.52,9.17,0
2009-10-14,5.24,0.35,10.81,0
2009-10-15,5.44,2.26,9.73,0
2009-10-16,5.42,0,5.93,0
2009-10-17,5.39,0.01,4.37,0
2009-10-18,4.99,1.97,5.95,0
2009-10-19,5.2,2.98,4.87,0
2009-10-20,4.69,0.16,6.78,0
2009-10-21,4.81,3.44,8.51,0
2009-10-22,4.69,0.63,7.31,0
2009-10-23,4.65,0.34,7.08,0
2009-10-24,5.2,6.42,8.12,0
2009-10-25,9.14,13.73,8.75,0
2009-10-26,7.25,0.07,6.15,0
2009-10-27,9.45,13.71,7.46,0
2009-10-28,9.41,5.38,10.12,0
2009-10-29,8.05,1.44,10.76,0
2009-10-30,8.47,10.19,11.35,0
2009-10-31,9.13,5.08,9.07,0
2009-11-01,13.49,22.04,7.08,0
2009-11-02,10.89,8.51,5.39,0
2009-11-03,9.63,9.69,4.05,0.02
2009-11-04,8.62,0.44,3.26,0.01
2009-11-05,8.02,0.38,2.66,0.01
2009-11-06,7.01,6.42,2.38,0.01
2009-11-07,5.73,0.06,2.27,0.01
2009-11-08,6.25,0.04,0.7,0.02
2009-11-09,7.26,2.54,0.17,0.02
2009-11-10,7.33,5.35,3.36,0.02
2009-11-11,6.17,0.02,0.52,0.02
2009-11-12,7.24,3.01,4.37,0.01
2009-11-13,6.2,0.55,3.61,0.01
2009-11-14,7.56,10.92,3.48,0.93
2009-11-15,7.7,0.51,4.51,0.54
2009-11-16,7.96,5.46,5.57,0.28
2009-11-17,7.52,5.89,4.36,0.12
2009-11-18,8.31,7.62,3.57,0.06
2009-11-19,11.25,23.83,8.12,0.02
2009-11-20,11.73,15.02,5.83,0
2009-11-21,8.49,7.34,4.6,0
2009-11-22,10.04,6.12,3.8,0.01
2009-11-23,9.5,1.42,3.31,0.02
2009-11-24,13.51,18.27,3.67,0.01
2009-11-25,18.85,16.67,2.52,2.42
2009-11-26,20.25,7.18,3.01,1.59
2009-11-27,13.54,1.92,2.39,0.84
2009-11-28,11.77,1.16,1.1,0.79
2009-11-29,11.13,0.8,-0.92,1.19
2009-11-30,8.66,0.02,-1.67,1.51
2009-12-01,8.33,2.87,-1.49,2.29
2009-12-02,8.98,1.07,1.06,4.24
2009-12-03,9.22,6.77,0.81,5.01
2009-12-04,8.14,0.93,-1.14,5.56
2009-12-05,7.66,3.2,2.69,4.68
2009-12-06,4.64,5.69,3.49,2.4
2009-12-07,4.13,1.88,2.3,1.35
2009-12-08,5.37,5.07,2.21,1.05
2009-12-09,5.56,3.42,3.58,0.46
2009-12-10,5.08,0.03,1.13,0.34
2009-12-11,5.69,0.01,-0.91,0.32
2009-12-12,5.69,0,-1.7,0.32
2009-12-13,8.74,0.01,-2.34,0.33
2009-12-14,8.47,0.46,1.75,0.31
2009-12-15,8.61,0.52,1.77,0.26
2009-12-16,7.6,2.06,2.12,0.21
2009-12-17,3.98,0.54,-1.89,0.56
2009-12-18,3.25,1.34,-3.1,1.28
2009-12-19,3.94,5.16,-3.98,4.67
2009-12-20,3.5,4.06,-3.98,8.28
2009-12-21,3.36,3.33,-5.25,12.98
2009-12-22,4.07,0.38,-7.07,14.7
2009-12-23,4.34,0.36,-7.44,15.32
2009-12-24,1.77,0.07,-7.41,15.4
2009-12-25,1.51,0.05,-7.61,15.51
2009-12-26,1.94,0.03,-8.06,15.54
2009-12-27,2,0.2,-5.93,15.71
2009-12-28,1.74,0.08,-9.75,15.82
2009-12-29,1.67,0.04,-7.72,15.91
2009-12-30,2.11,1.04,-2.93,16.53
2009-12-31,2.17,0.16,-5.3,16.99
2010-01-01,2.04,0.25,-4.58,17.26
2010-01-02,2.33,0.66,-4.21,17.98
2010-01-03,2.1,0.09,-5.98,18.28
2010-01-04,1.89,1.71,-4.21,18.94
2010-01-05,1.88,0.97,-5.07,20.64
2010-01-06,1.92,0.05,-8.2,21.14
2010-01-07,1.96,0.14,-8.23,21.28
2010-01-08,2.02,0.07,-8.56,21.37
2010-01-09,2.13,0.59,-5.58,21.82
2010-01-10,1.95,0.02,-6.6,22.05
2010-01-11,1.87,0.15,-1.71,22.07
2010-01-12,1.84,0.21,0.03,22.14
2010-01-13,1.79,0.13,-1.23,21.93
2010-01-14,1.68,0.69,-2.62,22.31
2010-01-15,2.83,2.19,1.27,22.52
2010-01-16,6.54,12.78,1.47,16.36
2010-01-17,4.25,8.17,0.91,16.64
2010-01-18,4.26,1.27,1.75,13.15
2010-01-19,2.77,0.08,-0.38,12.65
2010-01-20,2.33,3.2,0.13,13.49
2010-01-21,2.27,1.99,-1.04,15.71
2010-01-22,2.79,6.02,1.22,17.47
2010-01-23,2.43,1.07,-1.1,17.31
2010-01-24,2.34,0.96,-0.83,17.93
2010-01-25,2.21,0,-2.89,17.95
2010-01-26,3.11,2.25,1.11,16.85
2010-01-27,6.12,3.26,3.24,7.56
2010-01-28,3.38,5.94,0.64,6.14
