DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,3.18,0.16,6.18,0
2009-10-02,12.48,7.54,7.55,0
2009-10-03,20.51,18.55,6.6,0
2009-10-04,6.95,1.13,4.65,0
2009-10-05,6.92,0.8,6.07,0
2009-10-06,11.09,7.2,7.19,0
2009-10-07,4.61,2.98,5.37,0
2009-10-08,3.31,0.73,5.49,0
2009-10-09,2.68,7.7,5.86,0
2009-10-10,2.37,2.24,7.9,0
2009-10-11,2.26,1.45,7.02,0
2009-10-12,1.83,0.07,5.91,0
2009-10-13,2,2.62,9.2,0
2009-10-14,2.12,0.74,11.09,0
2009-10-15,1.78,0.5,10.1,0
2009-10-16,1.47,0,5.76,0
2009-10-17,1.25,0.01,4.46,0
2009-10-18,1.88,3.25,6.61,0
2009-10-19,2.31,6.24,6.01,0
2009-10-20,3.7,1.89,6.55,0
2009-10-21,5.7,7.28,8.5,0
2009-10-22,2.88,0.08,7.73,0
2009-10-23,3.89,1.44,7.96,0
2009-10-24,36.44,17.73,8.45,0
2009-10-25,47.02,25.43,9.13,0
2009-10-26,8.1,0.03,7.57,0
2009-10-27,23.81,11.81,8.11,0
2009-10-28,18.09,6,10.5,0
2009-10-29,6.74,0.72,10.34,0
2009-10-30,15.74,15.45,10.82,0
2009-10-31,12.54,14.46,9.71,0
2009-11-01,20.47,25.98,7.73,0
2009-11-02,17.9,7.6,5.6,0
2009-11-03,22.8,14.42,4.64,0
2009-11-04,8.81,1.12,4.02,0
2009-11-05,5.77,1.66,4.12,0.05
2009-11-06,8.39,8.65,2.9,0.04
2009-11-07,6,0.89,2.63,0.03
2009-11-08,3.45,0.01,0.62,0.03
2009-11-09,2.84,1.35,-0.24,0.03
2009-11-10,2.92,6.1,3.41,0.02
2009-11-11,2.54,0.07,1.53,0.02
2009-11-12,3.86,7.9,4.8,0.01
2009-11-13,4.47,1.38,4.32,0
2009-11-14,21.78,11.9,4.39,0.44
2009-11-15,14.4,0.79,4.68,0.24
2009-11-16,16.36,9.48,6,0.1
2009-11-17,22.52,11.64,4.69,0.04
2009-11-18,26.94,12.45,4.07,0.02
2009-11-19,78.82,42.1,9.32,0
2009-11-20,46.29,22.04,6.51,0
2009-11-21,18.83,9.36,5.14,0
2009-11-22,27.99,19.86,4.69,0.05
2009-11-23,12.59,1.89,4.36,0.1
2009-11-24,49.23,25.46,4.86,0.06
2009-11-25,45.5,22.23,3.38,1.53
2009-11-26,56.7,13.1,3.44,0.92
