DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.51,0.09,10.32,0
2009-10-02,0.51,3.55,11.93,0
2009-10-03,1.42,9.17,10.82,0
2009-10-04,1.47,2.31,9.07,0
2009-10-05,0.98,0.65,9.91,0
2009-10-06,0.94,4.38,10.44,0
2009-10-07,0.83,0.29,9.61,0
2009-10-08,0.65,0.14,9.19,0
2009-10-09,1.21,14.12,9.98,0
2009-10-10,2.85,0.71,11.07,0
2009-10-11,1.45,0.95,10.95,0
2009-10-12,1.04,0,8.81,0
2009-10-13,0.83,1.56,11.08,0
2009-10-14,0.73,1.07,12.76,0
2009-10-15,0.66,0.52,12.49,0
2009-10-16,0.58,0.2,10.13,0
2009-10-17,0.49,0.02,7.47,0
2009-10-18,0.48,2.07,10.62,0
2009-10-19,0.79,4.07,10.98,0
2009-10-20,0.85,5.61,9.14,0
2009-10-21,2.59,4.36,11.32,0
2009-10-22,1.62,0.72,10.92,0
2009-10-23,1.65,3.14,10.89,0
2009-10-24,3.81,11.16,11.92,0
2009-10-25,5.32,10.9,11.51,0
2009-10-26,3.21,0.27,11.05,0
2009-10-27,2.98,8.76,12.49,0
2009-10-28,4.15,0.57,13.2,0
2009-10-29,2.35,2.02,12.25,0
2009-10-30,4.45,20.74,12.73,0
2009-10-31,11.42,1.68,12.81,0
2009-11-01,16.62,34.95,10.56,0
2009-11-02,27.94,6.03,8.45,0
2009-11-03,13.66,8.6,8.53,0
2009-11-04,7.15,2.85,7.12,0
2009-11-05,7.35,5.5,7.31,0
2009-11-06,6.67,8.32,6.98,0
2009-11-07,4.98,5.26,6.36,0
2009-11-08,3.22,0,5.29,0
2009-11-09,2.53,1.06,5.14,0
2009-11-10,4.35,9.43,7.64,0
2009-11-11,3.05,1.15,5.49,0
2009-11-12,5.08,11.73,8.57,0
2009-11-13,4.91,6.95,7.63,0
2009-11-14,8.06,11.61,8.54,0
2009-11-15,4.91,2.38,8.93,0
2009-11-16,6.46,20.65,8.63,0
2009-11-17,10.77,4.59,7.89,0
2009-11-18,9.11,17.44,8,0
2009-11-19,11.58,23.09,12.58,0
2009-11-20,14.76,6.66,9.81,0
2009-11-21,9.21,12.08,9.64,0
2009-11-22,8.01,9.52,8.62,0
2009-11-23,5.06,9.24,8.08,0
2009-11-24,6.36,13.91,9.5,0
2009-11-25,5.62,1.63,7.13,0
2009-11-26,3.09,0.32,6.2,0
2009-11-27,2.81,1.51,6.15,0
2009-11-28,2.5,0.33,3.88,0
2009-11-29,1.94,0.27,4.2,0
2009-11-30,1.55,0,1.82,0
2009-12-01,2.33,11.78,3.35,0.01
2009-12-02,6.04,5.46,6.73,0.04
2009-12-03,9.66,7.49,5.23,0.01
2009-12-04,5.49,2.13,5.52,0.01
2009-12-05,11.95,19.49,7.64,0
2009-12-06,13.78,6.17,7.77,0
2009-12-07,8.03,12.86,7.13,0
2009-12-08,6.87,7.99,7.34,0
2009-12-09,7.18,5.92,8.49,0
2009-12-10,4.07,0.21,5.75,0
2009-12-11,2.84,0.03,4.01,0
2009-12-12,2.19,0.02,3.22,0
2009-12-13,1.78,0.01,1.04,0
2009-12-14,1.61,0.14,3.37,0
2009-12-15,1.54,0,4.51,0
2009-12-16,1.36,0.21,4.69,0
2009-12-17,1.2,0.04,1.38,0
2009-12-18,1.05,0.39,-0.69,0.07
2009-12-19,0.97,3.31,0.41,0.32
2009-12-20,1.07,3.34,0.99,1.32
2009-12-21,1.54,4.84,1.08,2.74
2009-12-22,1.58,3.1,0.6,3.79
2009-12-23,1.7,0.66,0.6,3.82
2009-12-24,1.24,0.01,-1.11,3.82
2009-12-25,1.09,4.76,1.66,3.94
2009-12-26,1.67,3,2.45,5.04
2009-12-27,3.29,0.94,1.98,4.33
2009-12-28,2.17,0.22,-1.14,4.13
2009-12-29,1.58,0.18,0.71,4.07
2009-12-30,2.41,0.87,2.69,3.34
2009-12-31,1.96,0,0.17,2.8
2010-01-01,1.33,0,0.16,2.78
2010-01-02,1.12,1.5,1.14,2.87
2010-01-03,0.93,0,-1.71,3
2010-01-04,0.95,0.73,-0.26,3.01
2010-01-05,0.9,0.36,-0.96,3.09
2010-01-06,1.04,0.4,-1.34,3.21
2010-01-07,1.12,0.01,-3.21,3.32
2010-01-08,0.86,0,-3.64,3.34
2010-01-09,0.59,0.38,-2.59,3.62
2010-01-10,0.55,0.1,0.55,3.6
2010-01-11,0.85,5.58,1.69,4.62
2010-01-12,1.15,0.74,1.69,4.8
2010-01-13,0.97,2.88,0.8,5.21
2010-01-14,1.01,3.76,2.12,6.57
2010-01-15,6.75,4.14,5.64,2.69
2010-01-16,20.18,24.62,5.89,0.28
2010-01-17,10,2.68,5.21,0.09
2010-01-18,5.29,4.66,6.38,0.02
