DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,2.37,2.32,12.64,0
2009-10-02,2.29,1.96,11.51,0
2009-10-03,2.21,0.04,11.53,0
2009-10-04,2.15,0,11.75,0
2009-10-05,2.15,0.42,12.71,0
2009-10-06,2.22,0.29,16.06,0
2009-10-07,2.25,0.01,16.89,0
2009-10-08,2.28,12.83,14.37,0
2009-10-09,2.56,8.72,14,0
2009-10-10,2.57,13.05,11.8,0
2009-10-11,3.84,4.02,10.62,0
2009-10-12,5.77,29.24,7.24,0.25
2009-10-13,6.87,10.07,4.54,1.38
2009-10-14,6.24,5.54,2.15,3.42
2009-10-15,4.56,0.79,0.62,3.75
2009-10-16,3.83,5.97,2.12,4.05
2009-10-17,7.22,18.26,1.77,12.02
2009-10-18,7.59,3.35,2.21,14.13
2009-10-19,5.18,0.01,2.92,11.25
2009-10-20,4.55,0,5.24,8.39
2009-10-21,4.79,0.02,6.52,5.54
2009-10-22,5.85,1.59,7.3,3.17
2009-10-23,4.84,7.42,5.81,1.96
2009-10-24,4.66,0.81,8.38,1
2009-10-25,4.04,0.2,9.69,0.49
2009-10-26,3.88,2.95,9.65,0.2
2009-10-27,3.59,0.04,8.02,0.09
2009-10-28,3.34,0,7.86,0.04
2009-10-29,3.17,0,8.17,0.02
2009-10-30,3.02,0.01,6.69,0.01
2009-10-31,2.85,0.01,5.92,0.01
2009-11-01,2.71,0,6.88,0
2009-11-02,3.7,25.91,6.06,0.23
2009-11-03,5.54,4.41,4.8,1.07
2009-11-04,6.36,11.22,5.07,1
2009-11-05,5.98,0.4,3.7,0.79
2009-11-06,4.48,1.08,4.54,0.64
2009-11-07,3.86,0.13,3.74,0.52
2009-11-08,3.64,7.79,2.98,0.89
2009-11-09,4,8.5,1.99,3.92
2009-11-10,3.75,0.78,2.79,4.06
2009-11-11,3.51,0.51,3.4,3.43
2009-11-12,3.32,0.95,4.16,2.75
2009-11-13,3.54,0.06,7.35,1.83
2009-11-14,3.04,2.6,7.89,1.13
2009-11-15,3.21,0.68,6.55,0.69
2009-11-16,4.54,4.24,8.57,0.36
