DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.37,0.15,12.7,0
2009-10-02,0.36,0.39,10.92,0
2009-10-03,0.36,0,11.05,0
2009-10-04,0.36,0,11.34,0
2009-10-05,0.36,2.44,11.47,0
2009-10-06,0.36,0.22,16.78,0
2009-10-07,0.36,0.01,17.89,0
2009-10-08,0.38,7.21,15.78,0
2009-10-09,0.53,4.9,13.6,0
2009-10-10,0.74,10.45,12.57,0
2009-10-11,0.8,2.14,11.03,0
2009-10-12,0.66,14.01,8.02,0
2009-10-13,0.56,2.74,5.16,0
2009-10-14,0.55,1.28,2.31,0.14
2009-10-15,0.46,0.11,0.23,0.2
2009-10-16,0.44,3.24,2.19,0.37
2009-10-17,0.47,9.21,3.12,0.63
2009-10-18,0.47,1.78,2.86,0.63
2009-10-19,0.45,0,1.92,0.46
2009-10-20,0.44,0,2.04,0.31
2009-10-21,0.43,0,5.36,0.19
2009-10-22,0.43,2.17,7.66,0.08
2009-10-23,0.46,3.62,6.76,0.05
2009-10-24,0.54,0.13,7.89,0.02
2009-10-25,0.46,0.53,9.66,0.01
2009-10-26,0.46,1.01,9.61,0
2009-10-27,0.43,0.01,7.86,0
2009-10-28,0.43,0,6.88,0
2009-10-29,0.42,0,8.08,0
2009-10-30,0.4,0.02,6.8,0
2009-10-31,0.42,0.01,4.53,0
2009-11-01,0.4,0,7.07,0
2009-11-02,0.6,18.34,7.55,0
2009-11-03,0.64,3.09,5.25,0
2009-11-04,0.53,7.49,6.74,0
2009-11-05,0.51,0.15,5.04,0
2009-11-06,0.46,0.02,3.37,0
2009-11-07,0.45,0.35,3.4,0
2009-11-08,0.44,1.41,3.9,0
2009-11-09,0.64,11.69,2.2,1.69
2009-11-10,0.68,0.55,2.59,2.34
2009-11-11,0.55,0.66,3.1,1.85
2009-11-12,0.51,0.6,2.96,1.42
2009-11-13,0.52,0.07,7.79,0.78
2009-11-14,0.49,1.49,8.11,0.47
2009-11-15,0.57,0.51,7.11,0.21
2009-11-16,0.75,8.04,8.92,0.1
2009-11-17,0.71,3.08,10.64,0.03
2009-11-18,0.7,2.45,8.22,0.01
2009-11-19,0.61,0,7.19,0
2009-11-20,0.56,0,8.38,0
2009-11-21,0.53,0.09,8.23,0
2009-11-22,0.51,0.57,6.84,0
2009-11-23,0.5,1.57,8.1,0
2009-11-24,0.5,6.11,8.47,0
2009-11-25,0.49,0,7.05,0
2009-11-26,0.47,1.83,6.26,0
2009-11-27,0.46,0.5,5.19,0
2009-11-28,0.45,0.1,5.41,0
2009-11-29,0.45,0,4.8,0
2009-11-30,0.66,21.35,1.73,5.21
2009-12-01,1.03,8.35,0.56,17.59
2009-12-02,1.03,0.11,-0.13,18.01
2009-12-03,0.9,1.52,0.68,17.04
2009-12-04,1,6.35,0.9,15.75
2009-12-05,0.85,0.02,-0.01,14.46
2009-12-06,0.74,1.19,3.56,11.92
2009-12-07,0.76,6.1,6.07,6.1
2009-12-08,0.96,9.22,3.98,3.54
2009-12-09,0.82,0.73,2.31,3.43
2009-12-10,0.74,4.07,3.03,2.57
2009-12-11,0.78,9.93,1.87,2.78
