DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.22,0.07,12.26,0
2009-10-02,0.22,0.04,11.36,0
2009-10-03,0.24,0.85,13.17,0
2009-10-04,0.23,0.1,11.58,0
2009-10-05,0.24,1.24,12.27,0
2009-10-06,0.31,9.23,15.95,0
2009-10-07,0.39,10.92,12.03,0
2009-10-08,0.35,0.18,9.79,0
2009-10-09,0.27,2.86,10.91,0
2009-10-10,0.25,0.05,12.1,0
2009-10-11,0.24,2.61,12.19,0
2009-10-12,0.25,0,9.51,0
2009-10-13,0.23,0,9.51,0
2009-10-14,0.23,0,10.24,0
2009-10-15,0.23,0.68,9.65,0
2009-10-16,0.23,0.19,11.03,0
2009-10-17,0.22,0,7.48,0
2009-10-18,0.22,0.03,7.91,0
2009-10-19,0.23,0.4,9.2,0
2009-10-20,0.28,15.47,10.92,0
2009-10-21,0.3,1.44,11.32,0
2009-10-22,0.54,3.22,11.27,0
2009-10-23,0.44,1.37,11.63,0
2009-10-24,0.51,3.62,14.2,0
2009-10-25,0.4,0.67,12.11,0
2009-10-26,0.34,0.35,12.5,0
2009-10-27,0.34,0.11,13.73,0
2009-10-28,0.28,0.08,13.16,0
2009-10-29,0.29,0.08,12.49,0
2009-10-30,0.27,0.88,12.6,0
2009-10-31,0.78,3.22,13.77,0
2009-11-01,1.61,15.57,12.05,0
2009-11-02,0.78,2.13,8.01,0
2009-11-03,1.93,9.1,9.86,0
2009-11-04,4.32,2.28,8.09,0
2009-11-05,1.8,1.6,8.57,0
2009-11-06,1.19,2.66,8.41,0
2009-11-07,1.3,1.27,6.71,0
2009-11-08,0.98,0.33,6.27,0
2009-11-09,0.84,0.01,4.7,0
2009-11-10,1.04,3.93,6.73,0
2009-11-11,0.94,2.72,7.62,0
2009-11-12,1.22,7.35,10.03,0
2009-11-13,4.62,18.99,10.68,0
2009-11-14,5.9,6.63,9.58,0
2009-11-15,2.73,0.17,9.43,0
2009-11-16,2.5,3.75,10.33,0
2009-11-17,1.76,0.19,9.33,0
2009-11-18,1.43,0.69,11.93,0
2009-11-19,1.24,0.13,12.39,0
2009-11-20,1.58,7.94,11.32,0
2009-11-21,3.5,8.99,11.88,0
2009-11-22,2.99,2.46,8.4,0
2009-11-23,8.78,16.69,9.82,0
2009-11-24,4.16,2.31,11.37,0
2009-11-25,4.59,6.62,8.32,0
2009-11-26,2.68,1.19,6.92,0
2009-11-27,4.72,0.47,6,0
2009-11-28,3.9,9.4,5.57,0
2009-11-29,6.68,6.12,6.32,0
2009-11-30,5.96,2.65,3.93,0
2009-12-01,3.09,3.19,2.59,0
2009-12-02,4.36,4.35,6.98,0
2009-12-03,3.34,0.31,4.55,0
2009-12-04,2.55,0.78,4.53,0
2009-12-05,3.64,7.28,9.04,0
2009-12-06,7.6,9.08,8.97,0
2009-12-07,6.06,7.01,7.12,0
2009-12-08,5.27,3.35,7.59,0
2009-12-09,4,0.73,8.89,0
2009-12-10,2.75,0.18,6.08,0
2009-12-11,2.28,0.02,3.36,0
2009-12-12,2.03,0,4.7,0
2009-12-13,1.81,0.15,4,0
2009-12-14,1.64,1.27,3.63,0
2009-12-15,1.6,3.73,2.77,0
2009-12-16,1.69,1.82,1.51,0.17
2009-12-17,1.57,0.7,1.39,0.2
2009-12-18,1.3,0.04,-1.17,0.2
2009-12-19,1.22,0.03,-1.86,0.22
2009-12-20,1.17,1.93,-0.6,0.62
2009-12-21,1.09,2.88,-0.53,0.93
2009-12-22,1.02,0.05,-1.02,1.66
2009-12-23,1.23,0.49,-0.06,1.53
2009-12-24,1.39,0.32,1.73,1.29
2009-12-25,1.38,0.12,2.83,1.14
2009-12-26,1.69,0.9,5.8,0.34
2009-12-27,1.52,0.77,3.94,0.08
2009-12-28,1.28,0.03,0.53,0.05
