DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,0.54,0.09,12.7,0
2009-10-02,0.52,0.3,10.66,0
2009-10-03,0.52,0,10.73,0
2009-10-04,0.52,0,11.15,0
2009-10-05,0.53,3.26,11.52,0
2009-10-06,0.53,0.16,15.98,0
2009-10-07,0.52,0,17.29,0
2009-10-08,0.54,8.45,15.17,0
2009-10-09,0.6,3.37,13.6,0
2009-10-10,0.62,9.69,12.38,0
2009-10-11,0.6,2.28,10.69,0
2009-10-12,0.63,15.07,7.82,0
2009-10-13,0.58,2.15,5.23,0
2009-10-14,0.64,1.05,2.34,0.05
2009-10-15,0.62,0.12,0.37,0.09
2009-10-16,0.62,2.88,2.07,0.16
2009-10-17,0.63,8.01,3.03,0.25
2009-10-18,0.63,1.84,2.72,0.3
2009-10-19,0.62,0,2.03,0.25
2009-10-20,0.62,0,2.53,0.17
2009-10-21,0.56,0,6,0.1
2009-10-22,0.52,2.19,7.5,0.05
2009-10-23,0.54,4.3,6.44,0.03
2009-10-24,0.55,0.06,7.76,0.01
2009-10-25,0.53,0.27,9.46,0.01
2009-10-26,0.56,0.74,9.37,0
2009-10-27,0.53,0,7.38,0
2009-10-28,0.52,0,6.66,0
2009-10-29,0.55,0,7.91,0
2009-10-30,0.52,0.01,6.97,0
2009-10-31,0.52,0,5.16,0
2009-11-01,0.52,0,7.43,0
2009-11-02,0.67,18.24,7.01,0
2009-11-03,0.69,3.29,4.94,0
2009-11-04,0.63,8.27,6.45,0
2009-11-05,0.59,0.22,4.84,0
2009-11-06,0.57,0.02,3.56,0
2009-11-07,0.56,0.4,3.54,0
2009-11-08,0.55,1.34,3.78,0
2009-11-09,0.64,11.62,2.04,1.41
2009-11-10,0.68,0.55,2.28,1.95
2009-11-11,0.62,0.41,2.87,1.57
2009-11-12,0.62,0.79,2.93,1.24
2009-11-13,0.62,0.18,7.35,0.79
2009-11-14,0.59,1.8,8.24,0.5
2009-11-15,0.63,0.55,6.66,0.23
2009-11-16,0.8,7.9,8.37,0.12
2009-11-17,0.76,2.98,9.96,0.05
2009-11-18,0.75,2.57,7.99,0.01
2009-11-19,0.69,0,7.55,0.01
2009-11-20,0.66,0,8.58,0
2009-11-21,0.62,0.01,8.11,0
2009-11-22,0.62,0.62,6.36,0
2009-11-23,0.62,1.75,7.58,0
2009-11-24,0.68,5.93,8.01,0
2009-11-25,0.65,0,6.26,0
2009-11-26,0.62,1.85,5.61,0
2009-11-27,0.62,0.55,4.25,0
2009-11-28,0.62,0.21,4.83,0
2009-11-29,0.6,0,4.83,0
2009-11-30,0.69,22.82,1.39,6.14
2009-12-01,0.92,7.17,0.24,19.22
2009-12-02,0.98,0.11,-0.31,19.6
2009-12-03,0.87,2.99,1.56,18.57
2009-12-04,1.01,6.03,1.04,16.65
2009-12-05,0.88,0.01,0.18,15.36
2009-12-06,0.82,1.11,2.82,13.55
2009-12-07,0.85,6.24,5.42,8.17
2009-12-08,1.11,9.06,3.47,5.13
2009-12-09,1,0.74,2.26,4.38
2009-12-10,0.9,5.4,2.89,3.42
2009-12-11,0.92,8.53,1.7,2.93
2009-12-12,0.93,2.53,-0.42,5.54
2009-12-13,0.87,0.24,-2.49,6.09
2009-12-14,0.82,0.02,-4.2,6
2009-12-15,0.83,0.26,-4.77,5.85
2009-12-16,0.79,0.3,-5.25,6.01
2009-12-17,0.77,0.03,-7.24,6.09
2009-12-18,0.78,0.02,-9.2,6.07
2009-12-19,0.74,2.53,-12.01,7.62
2009-12-20,0.7,2.1,-12.72,8.75
2009-12-21,0.63,5.84,-2.47,14.43
2009-12-22,0.67,1.1,0.27,16.33
2009-12-23,1.08,7.02,0.5,17.47
2009-12-24,0.97,4.73,0.2,17.37
2009-12-25,1.05,2.21,2.01,14.28
2009-12-26,1.03,0.01,-1.77,12.53
2009-12-27,0.92,1.29,-2,12.44
2009-12-28,0.86,0.46,-0.6,13.23
2009-12-29,0.88,9.79,0.51,15.15
2009-12-30,1.52,12.37,3.03,12.32
2009-12-31,1.65,1.41,1.77,9.34
2010-01-01,1.45,3.17,0.71,8.07
2010-01-02,1.35,2.58,-4.24,11.76
2010-01-03,1.18,0,-6.47,12.01
2010-01-04,1.08,0.01,-7.57,11.92
2010-01-05,1.01,0.13,-7.72,11.88
2010-01-06,0.96,0.66,-5.6,12.24
2010-01-07,0.92,0.09,-4.66,12.31
2010-01-08,0.88,3.14,-4.15,13.52
2010-01-09,0.87,2.02,-5.54,15.39
2010-01-10,0.87,0.26,-5.89,16.72
2010-01-11,0.84,3.96,-5.1,17.78
2010-01-12,0.81,0.81,-5.32,21.28
2010-01-13,0.8,1.1,-4.91,21.56
2010-01-14,0.76,0.11,-3.66,22.25
2010-01-15,0.77,0.01,-4.65,21.94
2010-01-16,0.75,0.2,-4.92,21.81
2010-01-17,0.91,6.02,1.21,23.18
2010-01-18,0.97,0.22,-0.33,20.69
2010-01-19,0.9,0.01,-3.61,19.79
2010-01-20,0.87,0.15,-2.81,19.17
2010-01-21,0.81,3.9,-0.37,21.56
2010-01-22,0.76,0.05,-1.08,21.36
2010-01-23,0.78,0.01,-4.41,20.46
2010-01-24,0.77,0.29,-1.58,19.75
2010-01-25,0.74,1.47,-0.34,19.29
2010-01-26,0.77,2.07,-3.94,19.92
2010-01-27,0.74,0.01,-7.5,20.27
2010-01-28,0.73,5.2,-3.85,23.45
2010-01-29,0.69,5.55,-2.12,26.37
2010-01-30,0.68,4.38,-4.1,33.32
2010-01-31,0.69,1.12,-8.65,34.83
2010-02-01,0.68,1.81,-8.63,35.68
2010-02-02,0.66,1.39,-2.73,37.45
2010-02-03,0.64,8.71,1.27,42.02
2010-02-04,0.68,0.01,-0.85,42.54
2010-02-05,0.68,8.24,-0.8,43.08
2010-02-06,0.76,2.13,0.81,47.06
2010-02-07,0.77,1.58,-0,46.46
2010-02-08,0.77,0.01,-3.49,46
2010-02-09,0.78,0.07,-5.43,45.86
2010-02-10,0.74,3.17,-6.21,47.59
2010-02-11,0.74,5.05,-7.47,50.85
2010-02-12,0.7,0.96,-6.69,54.02
2010-02-13,0.69,0.17,-6.72,54.23
2010-02-14,0.68,0.08,-7.17,54.22
2010-02-15,0.68,0.01,-7.77,54.17
2010-02-16,0.67,0,-8.14,54.12
2010-02-17,0.65,0.07,-3.33,54.1
2010-02-18,0.67,0.38,0.77,52.14
2010-02-19,0.7,5.92,0.11,48.94
2010-02-20,0.77,0.89,-1.05,49.53
2010-02-21,0.74,0.12,-0.81,49.26
2010-02-22,0.83,2.36,0.51,47.44
2010-02-23,1.12,2.88,1.95,43.32
2010-02-24,1.5,1.2,2.09,36.99
2010-02-25,1.59,1.95,3.54,30.65
2010-02-26,2.51,4.44,3.22,23.3
2010-02-27,1.85,0,2.26,16.81
2010-02-28,1.68,1.43,5.06,11.84
2010-03-01,1.54,0.04,3.29,6.37
2010-03-02,1.38,3.08,1.89,4.92
2010-03-03,1.29,0.02,0.74,3.87
2010-03-04,1.21,0.04,0.17,3.3
2010-03-05,1.15,0.35,-3,3.3
2010-03-06,1.13,8.41,-2.96,7.79
2010-03-07,1.07,0.1,-5.16,11.04
2010-03-08,1.03,0,-5.17,10.03
2010-03-09,1.02,0.51,-5.24,9.38
2010-03-10,0.95,0.99,-3.16,8.57
2010-03-11,0.93,5.24,-2.78,11.34
2010-03-12,0.91,0.06,-2.62,13.37
2010-03-13,0.89,0.37,-1,11.81
