DATE,Q_mmd,prcp_mmd,T_mean_C,swe_mm
2009-10-01,5.69,0.02,7.65,0
2009-10-02,5.63,3.9,9.2,0
2009-10-03,6.05,12.45,8.45,0
2009-10-04,6,0.98,6.32,0
2009-10-05,5.87,0.43,7.59,0
2009-10-06,5.81,3.83,8.46,0
2009-10-07,5.67,1.33,6.45,0
2009-10-08,5.52,0.31,7.03,0
2009-10-09,5.43,8.75,7.02,0
2009-10-10,5.35,1.25,9.18,0
2009-10-11,5.24,0.56,8.77,0
2009-10-12,5.05,0.01,6.43,0
2009-10-13,4.84,2.57,10.05,0
2009-10-14,4.68,0.66,12.03,0
2009-10-15,4.51,0.17,11.13,0
2009-10-16,4.32,0,7.2,0
2009-10-17,4.15,0.01,5.47,0
2009-10-18,4.03,1.75,8.02,0
2009-10-19,3.94,7.71,7.5,0
2009-10-20,3.89,3.43,7.41,0
2009-10-21,4.1,7.11,9.58,0
2009-10-22,4.04,0.06,8.82,0
2009-10-23,4,2.49,8.74,0
2009-10-24,4.36,18.54,9.16,0
2009-10-25,5.23,19.01,10.25,0
2009-10-26,5.34,0.02,9.02,0
2009-10-27,5.87,15.02,9.45,0
2009-10-28,6.39,5.52,11.67,0
2009-10-29,6.37,1.77,11.15,0
2009-10-30,7.01,17.32,11.64,0
2009-10-31,7.58,11.7,11.02,0
2009-11-01,8.53,27.13,8.83,0
2009-11-02,9.12,7.06,6.83,0
2009-11-03,9.65,15.54,6.05,0
2009-11-04,9.86,1.35,4.89,0
2009-11-05,9.75,1.65,4.91,0.03
2009-11-06,9.68,8.58,4.29,0.02
2009-11-07,9.55,1.83,3.49,0.01
2009-11-08,9.14,0,0.68,0.01
2009-11-09,8.81,0.58,0.5,0.01
2009-11-10,8.58,6.66,4.44,0.01
2009-11-11,8.28,0.04,2.76,0.01
2009-11-12,8.13,9.68,6.04,0
2009-11-13,8.17,1.19,5.27,0
2009-11-14,8.59,12.33,5.9,0.01
2009-11-15,8.56,0.51,5.6,0.01
2009-11-16,8.7,10.13,7,0
2009-11-17,8.93,10.26,6.17,0
2009-11-18,9.33,15.05,5.64,0
2009-11-19,11.74,42.43,10.94,0
2009-11-20,13.54,17.22,8.01,0
2009-11-21,13.79,12.29,6.35,0
2009-11-22,14.08,15.63,6.41,0
2009-11-23,14.28,1.25,6.07,0
2009-11-24,14.94,23.73,6.75,0
2009-11-25,15.55,16.63,5.06,0.28
2009-11-26,16.23,9.35,4.86,0.13
2009-11-27,16.54,1.73,4.36,0.05
2009-11-28,15.88,0.07,1.96,0.04
2009-11-29,15,0.16,1.74,0.04
2009-11-30,14.02,0,-0.91,0.04
2009-12-01,13.2,7.77,-0.64,1.17
2009-12-02,12.65,3.38,2.66,5.44
2009-12-03,12.4,8.84,1.84,5.18
2009-12-04,11.93,2.4,0.1,5.21
2009-12-05,11.91,11.65,4.14,3.34
2009-12-06,11.83,12.55,5.44,1.23
2009-12-07,11.5,4.74,4.35,0.49
2009-12-08,11.21,8.58,4.23,0.34
2009-12-09,11.06,4.67,6.22,0.09
2009-12-10,10.62,0.03,2.42,0.05
2009-12-11,10.17,0.08,0.61,0.06
2009-12-12,9.7,0.17,-0.05,0.15
2009-12-13,9.3,0.01,-1.57,0.2
2009-12-14,8.87,0.34,0.94,0.2
2009-12-15,8.38,0.04,1.62,0.19
2009-12-16,7.99,0.29,2.03,0.17
2009-12-17,7.57,0.18,-1.45,0.21
2009-12-18,7.26,0.27,-3.28,0.37
2009-12-19,6.97,2.36,-3.13,1.22
2009-12-20,6.62,0.5,-2.29,2.2
2009-12-21,6.45,1.26,-1.85,3.36
2009-12-22,6.16,0.08,-4.15,3.87
2009-12-23,5.85,0.6,-5.16,4.4
2009-12-24,5.54,0.03,-4.4,4.54
2009-12-25,5.26,0.27,-4.1,4.65
2009-12-26,5.04,5.05,-3.28,6.02
2009-12-27,4.84,3.44,-3.68,12.7
2009-12-28,4.63,0.04,-7.84,13.33
2009-12-29,4.45,0.07,-5.28,13.41
2009-12-30,4.28,1.51,-0.06,13.65
2009-12-31,4.05,0.01,-4.47,13.58
2010-01-01,3.89,0.01,-6.41,13.66
2010-01-02,3.74,0.82,-4.1,14.2
2010-01-03,3.57,0.01,-9.59,14.52
2010-01-04,3.44,0.15,-6.66,14.61
2010-01-05,3.33,0.02,-7.94,14.78
2010-01-06,3.16,0,-8.37,14.81
2010-01-07,3.03,0.01,-11.04,14.85
2010-01-08,2.37,0.04,-9.87,14.89
2010-01-09,2.3,1.39,-5.78,15.98
2010-01-10,2.25,0.07,-3.59,16.32
2010-01-11,2.17,2.1,0.6,16.19
2010-01-12,1,1.36,0.8,17.41
2010-01-13,1,1.06,-0.11,17.24
2010-01-14,1.02,1.96,-1.08,18.75
2010-01-15,2.17,6.36,2.85,17.57
2010-01-16,2.97,20.86,2.8,9.46
2010-01-17,3.24,6.85,2.56,8.39
2010-01-18,4.91,6.73,3.89,5.26
2010-01-19,5.07,0.13,0.77,4.88
2010-01-20,4.94,4.53,0.89,5.93
2010-01-21,4.97,5.8,0.87,7.89
2010-01-22,5.38,11.86,3.34,9.44
2010-01-23,5.3,2.07,-0.04,9.59
2010-01-24,5.16,1.04,0.21,9.99
2010-01-25,5.02,0.08,-0.64,9.96
2010-01-26,4.84,0.66,1.11,9.69
2010-01-27,4.82,0.66,4.92,5.51
2010-01-28,4.7,1.45,2.81,3.62
2010-01-29,4.56,0.15,-0.79,3.03
2010-01-30,4.4,0.01,-2.93,3.04
2010-01-31,4.27,0.04,-1.78,3.05
2010-02-01,4.16,4.28,-0.13,3.54
2010-02-02,4.12,3.14,0.59,4.17
2010-02-03,4,4.09,-2.79,4.86
2010-02-04,3.92,2.52,1.56,8.54
2010-02-05,3.95,3.93,2.93,5.37
2010-02-06,3.98,2.08,3.42,3.79
2010-02-07,3.92,0.44,2.48,2.8
2010-02-08,3.91,0.18,0.67,2.48
2010-02-09,3.82,0,-1.18,2.4
2010-02-10,3.69,0.01,-0.66,2.31
2010-02-11,3.59,0.02,-0.65,2.16
2010-02-12,3.47,0.02,-0.44,1.96
2010-02-13,3.34,0.11,-0,1.76
2010-02-14,3.22,2.06,2.31,1.56
2010-02-15,3.17,4.36,1.27,1.5
2010-02-16,2.17,0.9,-1.41,1.96
2010-02-17,1.85,0.24,-1.4,2.21
2010-02-18,1.82,0.09,-1.91,2.13
2010-02-19,1.77,0.04,-2.64,1.95
2010-02-20,1.73,0.08,-2.17,1.85
2010-02-21,1.7,0.32,-1.81,2.06
2010-02-22,1.68,0.02,-2.34,1.96
2010-02-23,1.11,0.16,-2.14,1.9
2010-02-24,1.14,15.6,0.15,6.91
2010-02-25,1.46,35.64,0.47,32.97
2010-02-26,1.78,6.25,0.99,46.51
2010-02-27,1.81,2.65,0.36,48.63
2010-02-28,1.78,0.36,-1.4,48.68
2010-03-01,1.21,0,-3.42,48.56
2010-03-02,1.15,0,-3.16,48.25
2010-03-03,1.14,0,-1.53,47.75
2010-03-04,1.16,0.04,-1.45,46.85
2010-03-05,1.8,0.14,0.65,43.63
2010-03-06,1.88,0.08,3.17,37.97
2010-03-07,1.94,0.4,1.75,34.62
2010-03-08,1.18,0,0.43,31.63
2010-03-09,1.16,0,1.03,28.36
2010-03-10,1.16,0,0.48,25.08
2010-03-11,1.26,0.98,2.51,20.41
2010-03-12,1.87,0.01,3.56,13.71
2010-03-13,1.98,0.29,3.51,9.71
2010-03-14,2.08,1.51,5.18,5.12
2010-03-15,1.57,3.08,5.29,2.11
2010-03-16,1.58,0.32,4.08,1.23
2010-03-17,1.71,3.98,6.65,0.69
2010-03-18,1.61,7.74,7.47,0.24
2010-03-19,5.68,6.27,6.55,0.06
2010-03-20,5.6,0.03,5.05,0.03
2010-03-21,5.41,0.55,3.68,0.02
2010-03-22,5.59,13.06,5.45,0.01
2010-03-23,5.56,0.3,4.48,0.01
2010-03-24,5.55,8.58,5.52,0.01
2010-03-25,5.6,0.68,4.18,0
2010-03-26,5.81,11.94,5.63,0
2010-03-27,5.83,1.27,4.85,0
2010-03-28,5.74,4.1,4.95,0
2010-03-29,5.71,7.56,1.34,0.7
2010-03-30,6.03,22.56,0.71,16.3
2010-03-31,5.97,6.16,0.34,26.51
2010-04-01,5.81,0.25,1.01,25.86
2010-04-02,5.69,0.06,1.28,21.13
2010-04-03,5.74,7.56,3.71,13.42
2010-04-04,5.72,1.19,3.14,9.01
2010-04-05,6.96,25.04,6.65,4.92
2010-04-06,9.22,29.04,6.41,0.6
2010-04-07,9.57,1.05,5.37,0.22
2010-04-08,9.39,1.35,7.55,0.07
2010-04-09,9.07,1.3,7.36,0.02
2010-04-10,8.65,0,8.34,0.01
2010-04-11,8.18,0,8.83,0
2010-04-12,7.75,0,8.6,0
2010-04-13,7.35,0.17,7.28,0
2010-04-14,7,0.01,5.77,0
2010-04-15,6.65,0,6.58,0
2010-04-16,6.31,0.01,5.98,0
2010-04-17,5.99,1.04,6.12,0
2010-04-18,5.73,2.96,5.48,0
2010-04-19,5.45,2.21,3.76,0.29
2010-04-20,5.21,0.13,3.66,0.31
2010-04-21,4.63,0.1,3.36,0.23
2010-04-22,1.27,1.22,4.44,0.14
2010-04-23,1.8,5.23,6.04,0.06
2010-04-24,1.8,1,8.8,0.02
